experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	122	-1	2	words	1	2	target	1	1	8451	3	2938	flasche	31	1	8	4	8	0	0	0	8,000000	8	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	1	1	lure	2	1	5155	3	1914	gymnasium	20	0	2	1	0	0	0	0	0,000000	0	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	1	2	lure	2	1	2085	3	2262	könig	53	0	2	2	0	0	0	0	0,000000	0	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	1	1	target	2	0	1799	3	1380	hessen	41	1	1	1	31	0	0	0	31,000000	31	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	2	1	target	2	0	979	3	1201	richter	11	3	3	3	15	15	60	0	30,000000	60	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	1	1	target	2	0	1903	3	1069	kohlenstoff	48	1	1	1	27	0	0	0	27,000000	27	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	2	2	target	2	0	1249	1	1995	hemd	5	3	7	4	12	64	64	0	46,000000	64	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	2	1	lure	2	1	4941	3	1519	tochter	45	0	5	2	0	0	0	0	0,000000	0	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	2	2	lure	2	1	1425	3	1306	schreiben	26	0	8	4	0	0	0	0	0,000000	0	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	1	1	lure	2	1	1206	3	919	vampir	50	0	3	1	0	0	0	0	0,000000	0	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	1	2	lure	2	1	947	3	1482	trauer	44	0	4	3	0	0	0	0	0,000000	0	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	2	1	target	2	0	1615	3	1005	schweiz	18	3	3	3	11	53	53	0	39,000000	53	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	3	3	lure	2	1	1904	3	1147	zange	4	0	3	2	0	0	0	0	0,000000	0	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	2	2	target	2	0	962	3	962	mücke	13	3	8	4	6	58	58	0	40,000000	58	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	2	2	lure	2	1	2106	3	1284	baumwolle	24	0	8	4	0	0	0	0	0,000000	0	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	1	2	lure	2	1	2176	3	1229	eiche	10	0	2	2	0	0	0	0	0,000000	0	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	2	2	lure	2	1	1050	3	1018	asien	38	0	10	4	0	0	0	0	0,000000	0	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	3	3	lure	2	1	1543	3	1614	stecknadel	70	0	3	2	0	0	0	0	0,000000	0	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	2	1	target	2	0	1766	3	1032	baracke	23	4	1	1	14	14	39	39	26,000000	39	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	3	3	target	2	0	1123	3	1098	heroin	54	2	4	3	10	10	0	0	10,000000	10	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	-1	2	words	3	3	lure	2	1	2087	3	1142	kirche	52	0	4	2	0	0	0	0	0,000000	0	61	1	1	1	2	GESCHICHTES
