experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	33	-1	5	brady	1	2	target	1	1	2000	3	2116	glasses_13.bmp	25	1	8	4	7	0	0	0	7,000000	7	22	2	1	1	1	GEOWISSENSCHAFTEN
FAUST_1[2014-06]	33	-1	5	brady	1	1	lure	1	0	850	4	939	bagel_10.bmp	4	0	4	1	0	0	0	0	0,000000	0	22	2	1	1	1	GEOWISSENSCHAFTEN
FAUST_1[2014-06]	33	-1	5	brady	2	2	target	1	1	908	4	654	cellphone_4.bmp	13	4	6	4	10	10	53	53	31,000000	53	22	2	1	1	1	GEOWISSENSCHAFTEN
FAUST_1[2014-06]	33	-1	5	brady	1	2	lure	1	0	1661	2	927	socks_4.bmp	58	0	4	4	0	0	0	0	0,000000	0	22	2	1	1	1	GEOWISSENSCHAFTEN
FAUST_1[2014-06]	33	-1	5	brady	3	3	target	2	0	1013	2	767	highchair_3.bmp	32	1	5	4	5	0	0	0	5,000000	5	22	2	1	1	1	GEOWISSENSCHAFTEN
FAUST_1[2014-06]	33	-1	5	brady	1	2	target	2	0	1037	4	1053	parfait_13.bmp	41	1	10	4	13	0	0	0	13,000000	13	22	2	1	1	1	GEOWISSENSCHAFTEN
FAUST_1[2014-06]	33	-1	5	brady	2	1	target	1	1	784	4	1051	carriage_14.bmp	11	4	3	3	1	1	37	37	19,000000	37	22	2	1	1	1	GEOWISSENSCHAFTEN
FAUST_1[2014-06]	33	-1	5	brady	2	2	target	1	1	1011	4	746	laptop_16.bmp	36	3	9	4	12	49	49	0	36,000000	49	22	2	1	1	1	GEOWISSENSCHAFTEN
FAUST_1[2014-06]	33	-1	5	brady	3	3	target	1	1	1048	4	587	saltpeppershake_8.bmp	52	2	4	4	19	19	0	0	19,000000	19	22	2	1	1	1	GEOWISSENSCHAFTEN
FAUST_1[2014-06]	33	-1	5	brady	3	3	lure	2	1	2826	2	610	abacus_7.bmp	1	0	3	2	0	0	0	0	0,000000	0	22	2	1	1	1	GEOWISSENSCHAFTEN
FAUST_1[2014-06]	33	-1	5	brady	2	1	lure	2	1	1609	4	739	easteregg_17.bmp	21	0	4	2	0	0	0	0	0,000000	0	22	2	1	1	1	GEOWISSENSCHAFTEN
