experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	40	1	15	1	1	1	1	1	2	0	1799	1	2	0	1471	2	2781	BECHER	gold	becher	messing	silber	bronze	silber	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	13	1	1	2	1	1	2	0	2346	2	2	1	1736	2	1855	GASPEDAL	nelke	gaspedal	rose	lilie	tulpe	gaspedal	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	28	1	1	1	2	1	1	1	1228	1	1	1	2095	3	1947	SEKUNDE	jahr	stunde	minute	computer	sekunde	computer	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	2	1	1	2	2	1	1	1	2304	2	2	1	1900	3	3386	STICKSTOFF	sauerstoff	stickstoff	helium	stickstoff	nordamerika	kohlenstoff	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	32	1	1	1	1	1	2	0	1564	2	2	1	1880	2	984	KINO	hammer	meißel	bohrer	meißel	säge	kino	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	3	1	1	2	1	1	1	1	1857	1	1	1	3362	3	3112	NUDELHOLZ	brieföffner	büroklammer	nudelholz	lineal	nudelholz	locher	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	7	1	1	1	2	1	1	1	1777	2	2	1	1661	3	3753	ZOMBIE	vampir	hexe	ameise	zombie	ameise	dämon	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	17	1	1	2	2	1	1	1	1554	1	1	1	1082	4	1883	QUADRAT	quadrat	dreieck	kilometer	rechteck	quadrat	viereck	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	31	1	1	1	1	1	2	0	1537	1	2	0	2266	3	1705	ZEITUNG	flöte	oboe	trompete	oboe	zeitung	klarinette	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	23	1	1	2	1	1	1	1	1471	1	1	1	1117	4	1353	STECKNADEL	stecknadel	wolle	flanell	seide	baumwolle	stecknadel	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	10	1	1	1	2	1	1	1	1605	1	1	1	2583	4	4449	LÖFFEL	messer	gabel	basteln	teelöffel	löffel	basteln	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	30	1	1	2	2	1	1	1	1199	2	2	1	1937	4	2070	SYNAGOGE	synagoge	moschee	kapelle	arm	synagoge	kirche	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	27	1	1	1	1	2	2	1	1762	1	1	1	1729	3	1076	FÜLLER	eiche	bleistift	buche	weide	tanne	buche	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	14	1	1	2	1	2	2	1	1726	2	2	1	1950	4	1955	BLAU	gesamtschule	lila	hauptschule	lila	berufsschule	gymnasium	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	12	1	1	1	2	2	1	0	5503	1	1	1	2684	2	1877	SOHN	meer	tochter	mutter	vater	onkel	meer	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	29	1	1	2	2	2	1	0	2250	2	1	0	2073	2	1693	ANGST	ärger	freude	trauer	scham	trauer	brandenburg	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	11	1	1	1	1	2	2	1	1944	1	1	1	2002	3	1920	CHACHACHA	peugeot	porsche	audi	tango	porsche	mercedes	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	18	1	1	2	1	2	2	1	1459	1	1	1	1184	3	2019	TISCH	leopard	panther	regal	tiger	puma	regal	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	24	1	1	1	2	2	2	1	1216	2	1	0	682	3	1298	REGEN	boot	hagel	schnee	sonnenschein	boot	nebel	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	6	1	1	2	2	2	2	1	3186	1	2	0	2653	2	2190	PIZZA	mozart	pommes	döner	pommes	hamburger	bratwurst	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	22	1	1	1	1	2	2	1	4040	2	1	0	1417	2	1409	GRIPPE	lehrer	pfarrer	röteln	arzt	richter	lehrer	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	8	1	1	2	1	2	2	1	2125	2	2	1	2954	3	2126	SCHACH	fußball	skifahren	scrabble	golf	scrabble	tennis	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	26	1	1	1	2	2	2	1	3604	2	1	0	362	3	1635	PLUTO	jupiter	tomaten	saturn	tomaten	merkur	venus	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	25	1	1	2	2	2	1	0	1522	2	2	1	1549	3	1404	SCHUPPEN	hütte	rum	baracke	scheune	baracke	blockhaus	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	4	1	1	1	1	3	2	1	1732	-1	1	0	0	3	2992	ROUGE	hafer	dinkel	jacke	weizen	dinkel	roggen	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	1	1	1	2	1	3	2	1	1953	-1	1	0	0	3	2187	BOMBE	lakritz	horrorfilm	bonbons	marzipan	horrorfilm	karamell	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	9	1	1	1	1	3	2	1	2069	1	2	0	1604	3	1364	CHEMIE	hören	fühlen	riechen	schmecken	kokain	schmecken	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	16	1	1	2	1	3	2	1	2846	1	1	1	1581	3	1386	NOMEN	rhein	dackel	weser	donau	elbe	dackel	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	21	1	1	1	1	3	2	1	1627	1	2	0	908	3	1371	KAISER	jungfrau	zwilling	jungfrau	schütze	steinbock	hamburg	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	20	1	1	2	1	3	2	1	1388	2	1	0	1578	3	1880	LACHS	majoran	apfel	birne	banane	erdbeere	majoran	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	19	1	1	1	1	3	2	1	1635	1	1	1	2260	4	1513	KEROSIN	straßenbahn	herz	fahrrad	bus	straßenbahn	zug	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	1	5	1	1	2	1	3	2	1	1295	1	1	1	2979	3	1433	FINK	schweiz	pfennig	schweiz	dollar	cent	euro	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	2	15	1	2	1	1	1	1	1	1173	1	1	1	1689	4	1629	Hanger2.bmp	Shell9.bmp	Hanger2.bmp	Shell18.bmp	Shell1.bmp	Shell9.bmp	Shell17.bmp	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	2	14	1	2	2	1	1	1	1	1366	2	1	0	2083	3	1589	Chocolate24.bmp	Button14.bmp	Button18.bmp	Chocolate24.bmp	Button3.bmp	Button10.bmp	Chocolate24.bmp	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	2	8	1	2	1	2	1	1	1	1402	1	2	0	1896	3	1639	Glass12.bmp	Sweet10.bmp	Glass16.bmp	Glass12.bmp	Sweet10.bmp	Glass4.bmp	Glass3.bmp	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	2	22	1	2	2	2	1	1	1	1375	1	2	0	1860	3	2115	Umbrella7.bmp	Umbrella17.bmp	Screw18.bmp	Umbrella6.bmp	Umbrella7.bmp	Umbrella19.bmp	Umbrella7.bmp	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	2	5	1	2	1	1	1	2	0	1406	2	1	0	1946	4	1594	Strawberry18.bmp	Man15.bmp	Strawberry18.bmp	Man4.bmp	Man24.bmp	Man10.bmp	Man24.bmp	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	2	9	1	2	2	1	1	1	1	1377	1	1	1	1894	3	1596	String6.bmp	String6.bmp	Holly17.bmp	Holly14.bmp	Holly20.bmp	String6.bmp	Holly11.bmp	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	2	18	1	2	1	2	1	1	1	1403	1	1	1	1730	4	1574	Stapler8.bmp	Tomato18.bmp	Stapler6.bmp	Tomato18.bmp	Stapler10.bmp	Stapler8.bmp	Stapler7.bmp	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	2	1	1	2	2	2	1	1	1	1963	1	2	0	1957	4	2333	Present3.bmp	Present3.bmp	Present14.bmp	Present9.bmp	Pen10.bmp	Present3.bmp	Present17.bmp	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
