experiment	subject	material	item	category	stm_probe	ndisplayed	nrelated	nrelated_unique	1st_trial	2nd_trial	3rd_trial	4th_trail	mean_trail	last_trial
FAUST_1[2014-06]	  8	words	bein	  1	  2	  2	  7	  4	 13	 62	  0	  0	37,500000	62
FAUST_1[2014-06]	  8	words	arm	  1	  0	  3	  6	  4	 13	 13	 62	  0	29,333333	62
FAUST_1[2014-06]	  8	words	kopf	  1	  0	  1	  8	  4	 62	  0	  0	  0	62,000000	62
FAUST_1[2014-06]	  8	words	hand	  1	  0	  2	  7	  4	 62	 62	  0	  0	62,000000	62
FAUST_1[2014-06]	  8	words	fuß	  1	  0	  1	  8	  4	 62	  0	  0	  0	62,000000	62
FAUST_1[2014-06]	  8	words	spinat	  2	  0	  0	  5	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  8	words	bohnen	  2	  1	  3	  2	  1	  8	  8	  8	  0	8,000000	8
FAUST_1[2014-06]	  8	words	tomaten	  2	  0	  0	  5	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  8	words	blumenkohl	  2	  0	  0	  5	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  8	words	karotten	  2	  0	  2	  3	  1	 47	 47	  0	  0	47,000000	47
FAUST_1[2014-06]	  8	words	banane	  3	  0	  1	  5	  4	 24	  0	  0	  0	24,000000	24
FAUST_1[2014-06]	  8	words	apfel	  3	  0	  2	  4	  4	 40	 40	  0	  0	40,000000	40
FAUST_1[2014-06]	  8	words	birne	  3	  0	  1	  5	  4	 24	  0	  0	  0	24,000000	24
FAUST_1[2014-06]	  8	words	pflaume	  3	  0	  1	  5	  4	 24	  0	  0	  0	24,000000	24
FAUST_1[2014-06]	  8	words	erdbeere	  3	  0	  1	  5	  4	 24	  0	  0	  0	24,000000	24
FAUST_1[2014-06]	  8	words	hammer	  4	  0	  1	  9	  4	 40	  0	  0	  0	40,000000	40
FAUST_1[2014-06]	  8	words	säge	  4	  1	  4	  6	  4	 20	 20	 20	 40	25,000000	40
FAUST_1[2014-06]	  8	words	meißel	  4	  0	  2	  8	  4	 20	 40	  0	  0	30,000000	40
FAUST_1[2014-06]	  8	words	bohrer	  4	  0	  1	  9	  4	 20	  0	  0	  0	20,000000	20
FAUST_1[2014-06]	  8	words	zange	  4	  0	  2	  8	  4	 20	 40	  0	  0	30,000000	40
FAUST_1[2014-06]	  8	words	hose	  5	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  8	words	jacke	  5	  1	  4	  0	  0	  7	  7	  7	 50	17,750000	50
FAUST_1[2014-06]	  8	words	rock	  5	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  8	words	hemd	  5	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  8	words	bluse	  5	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  8	words	tisch	  6	  0	  1	  5	  4	 47	  0	  0	  0	47,000000	47
FAUST_1[2014-06]	  8	words	stuhl	  6	  0	  1	  5	  4	 47	  0	  0	  0	47,000000	47
FAUST_1[2014-06]	  8	words	schrank	  6	  1	  1	  5	  4	 47	  0	  0	  0	47,000000	47
FAUST_1[2014-06]	  8	words	sofa	  6	  0	  1	  5	  4	 47	  0	  0	  0	47,000000	47
FAUST_1[2014-06]	  8	words	regal	  6	  0	  2	  4	  4	 30	 47	  0	  0	38,500000	47
FAUST_1[2014-06]	  8	words	rose	  7	  0	  1	  5	  3	 21	  0	  0	  0	21,000000	21
FAUST_1[2014-06]	  8	words	tulpe	  7	  0	  1	  5	  3	 21	  0	  0	  0	21,000000	21
FAUST_1[2014-06]	  8	words	nelke	  7	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  8	words	lilie	  7	  1	  2	  4	  3	 21	 64	  0	  0	42,500000	64
FAUST_1[2014-06]	  8	words	veilchen	  7	  0	  2	  4	  3	 21	 21	  0	  0	21,000000	21
FAUST_1[2014-06]	  8	words	fußball	  8	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  8	words	tennis	  8	  0	  2	  1	  1	 52	 52	  0	  0	52,000000	52
FAUST_1[2014-06]	  8	words	golf	  8	  1	  1	  2	  1	  1	  0	  0	  0	1,000000	1
FAUST_1[2014-06]	  8	words	schwimmen	  8	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  8	words	skifahren	  8	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  8	words	amsel	  9	  0	  1	  5	  4	 14	  0	  0	  0	14,000000	14
