experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	1	1	20	4	2	1	1	1	1	1	1072	1	2	0	2546	3	1040	Key9.bmp	Button3.bmp	Button20.bmp	Key9.bmp	Button18.bmp	Button14.bmp	Button20.bmp	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	1	1	3	4	2	2	1	1	1	1	2453	1	2	0	2348	4	1876	Paperclip13.bmp	String9.bmp	Paperclip13.bmp	String8.bmp	String2.bmp	String6.bmp	Paperclip13.bmp	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	1	1	15	4	2	1	2	1	1	1	1028	1	2	0	1699	4	1761	Strawberry3.bmp	Strawberry3.bmp	Leaf10.bmp	Strawberry4.bmp	Leaf10.bmp	Strawberry18.bmp	Strawberry14.bmp	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	1	1	9	4	2	2	2	1	1	1	943	1	1	1	1658	4	1954	Star2.bmp	Star2.bmp	Star7.bmp	Star19.bmp	Chocolate9.bmp	Star1.bmp	Star2.bmp	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	1	1	16	4	2	1	1	1	1	1	11252	1	2	0	1604	2	2561	Chilli22.bmp	Ginger15.bmp	Chilli22.bmp	Ginger15.bmp	Ginger5.bmp	Ginger3.bmp	Ginger10.bmp	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	1	1	13	4	2	2	1	1	1	1	865	2	1	0	2090	4	986	Present3.bmp	Keys8.bmp	Present3.bmp	Keys5.bmp	Keys6.bmp	Keys7.bmp	Present3.bmp	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	1	1	19	4	2	1	2	1	1	1	1049	1	2	0	1428	4	929	Bun12.bmp	Bun19.bmp	Nut2.bmp	Bun17.bmp	Nut2.bmp	Bun12.bmp	Bun5.bmp	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	1	1	17	4	2	2	2	1	1	1	1837	1	2	0	1666	4	1821	Hand17.bmp	Hand17.bmp	Brocolli4.bmp	Hand10.bmp	Hand1.bmp	Hand17.bmp	Hand8.bmp	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	1	1	10	4	2	1	1	2	2	1	1565	1	1	1	1520	4	1989	Plug8.bmp	Car13.bmp	Car12.bmp	Plug18.bmp	Car13.bmp	Car14.bmp	Car7.bmp	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	1	1	12	4	2	2	1	2	1	0	1180	1	2	0	1816	4	1151	Umbrella19.bmp	Lipstick9.bmp	Umbrella7.bmp	Lipstick2.bmp	Lipstick7.bmp	Lipstick15.bmp	Umbrella7.bmp	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	1	1	5	4	2	1	2	2	1	0	2150	1	2	0	2251	3	1520	Hanger15.bmp	Hanger12.bmp	Hanger7.bmp	Hanger14.bmp	Bracelet1.bmp	Hanger2.bmp	Bracelet1.bmp	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	1	1	11	4	2	2	2	2	1	0	1518	1	1	1	1631	4	1859	Bag25.bmp	Bag5.bmp	Toothbrush12.bmp	Bag5.bmp	Bag4.bmp	Bag21.bmp	Bag3.bmp	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	1	1	8	4	2	1	1	2	1	0	1607	1	1	1	2646	4	1628	Cake24.bmp	Fork17.bmp	Fork14.bmp	Cake25.bmp	Fork7.bmp	Fork14.bmp	Fork8.bmp	19	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	1	1	21	4	2	2	1	2	2	1	1493	2	1	0	1460	3	1952	Flower13.bmp	Pear16.bmp	Pear18.bmp	Pear4.bmp	Flower14.bmp	Pear15.bmp	Flower14.bmp	19	1	1	1	1	PSYCHOLOGIE
