experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	54	1	15	4	2	1	1	1	1	1	2426	1	1	1	2304	4	1618	Fudge20.bmp	Fudge20.bmp	Candle17.bmp	Candle1.bmp	Candle17.bmp	Candle10.bmp	Candle13.bmp	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	1	22	4	2	2	1	1	1	1	1379	1	1	1	2359	4	1597	Chocolate6.bmp	Chilli12.bmp	Chilli14.bmp	Chocolate6.bmp	Chilli11.bmp	Chocolate6.bmp	Chilli19.bmp	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	1	13	4	2	1	2	1	1	1	1534	2	2	1	2636	4	3245	Car7.bmp	Flower13.bmp	Car13.bmp	Car14.bmp	Car21.bmp	Flower13.bmp	Car7.bmp	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	1	10	4	2	2	2	1	1	1	3179	1	2	0	2370	4	1916	Man2.bmp	Man2.bmp	Man15.bmp	Man4.bmp	Man2.bmp	Man10.bmp	Holly20.bmp	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	1	14	4	2	1	1	1	1	1	1857	2	2	1	2059	4	1346	Key9.bmp	Biscuit17.bmp	Key9.bmp	Biscuit20.bmp	Biscuit17.bmp	Biscuit25.bmp	Biscuit9.bmp	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	1	7	4	2	2	1	1	1	1	2461	1	1	1	2598	4	2200	Stapler6.bmp	Apple24.bmp	Apple18.bmp	Apple21.bmp	Stapler6.bmp	Apple5.bmp	Stapler6.bmp	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	1	21	4	2	1	2	1	2	0	2787	1	2	0	2441	1	5703	Star7.bmp	Daff9.bmp	Star7.bmp	Star17.bmp	Star2.bmp	Star19.bmp	Daff9.bmp	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	1	12	4	2	2	2	1	1	1	2973	1	1	1	1563	4	3211	Leaf13.bmp	Leaf13.bmp	Leaf15.bmp	Leaf21.bmp	Leaf13.bmp	Jigsaw17.bmp	Leaf10.bmp	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	1	9	4	2	1	1	2	2	1	5998	2	1	0	2502	3	2397	Swirl1.bmp	Shell5.bmp	Swirl10.bmp	Shell18.bmp	Shell1.bmp	Shell18.bmp	Shell9.bmp	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	1	2	4	2	2	1	2	2	1	6276	2	2	1	2401	3	3615	Hand8.bmp	Tomato3.bmp	Tomato5.bmp	Hand10.bmp	Tomato12.bmp	Tomato18.bmp	Hand10.bmp	24	1	1	1	1	RECHTSWISSENSCHAFTEN
