material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;scooter_5.bmp;53;2;5;3;21;21;0;0;21;21;center;target
brady;hairbrush_12.bmp;29;3;8;4;8;44;44;0;32;44;repeated_related;target
brady;cake_5.bmp;8;1;2;1;16;0;0;0;16;16;control;target
brady;bagel_16.bmp;4;0;11;4;0;0;0;0;0;0;repeated_related;lure
brady;horseshoe_12.bmp;33;1;9;4;24;0;0;0;24;24;related;target
brady;plant_2.bmp;43;0;4;2;0;0;0;0;0;0;center;lure
brady;coffee_15.bmp;18;1;9;4;40;0;0;0;40;40;related;target
brady;speaker_17.bmp;60;1;9;4;27;0;0;0;27;27;related;target
brady;fan_10.bmp;22;0;3;2;0;0;0;0;0;0;related;lure
brady;cherubstatue_10.bmp;16;0;3;2;0;0;0;0;0;0;control;lure
brady;flashlight_1.bmp;23;0;4;2;0;0;0;0;0;0;center;lure
brady;watch_3.bmp;69;2;0;0;10;55;0;0;32,5;55;repeated;target
brady;ring_11.bmp;47;3;5;3;6;34;34;0;24,666667;34;center;target
brady;shoe_17.bmp;54;0;3;3;0;0;0;0;0;0;related;lure
brady;wig_1.bmp;71;0;4;2;0;0;0;0;0;0;center;lure
brady;sink_11.bmp;56;4;0;0;20;20;48;48;34;48;repeated;target
brady;birdhouse_14.bmp;6;0;5;2;0;0;0;0;0;0;repeated;lure
brady;backpack_6.bmp;3;0;10;4;0;0;0;0;0;0;repeated_related;lure
brady;glasses_6.bmp;25;3;8;4;26;26;61;0;37,666667;61;repeated_related;target
brady;pasta_10.bmp;42;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;skateboard_11.bmp;57;0;5;2;0;0;0;0;0;0;repeated;lure
brady;carabiner_5.bmp;10;0;6;2;0;0;0;0;0;0;repeated;lure
brady;goggle_1.bmp;27;2;6;4;25;36;0;0;30,5;36;center;target
brady;babycrib_7.bmp;2;1;1;1;13;0;0;0;13;13;control;target
brady;chair_11.bmp;14;1;1;1;47;0;0;0;47;47;control;target
brady;carriage_12.bmp;11;0;3;2;0;0;0;0;0;0;control;lure
brady;highchair_10.bmp;32;0;3;2;0;0;0;0;0;0;related;lure
brady;rusdoll_5.bmp;50;4;7;4;28;28;47;47;37,5;47;repeated_related;target
brady;camera_4.bmp;9;0;3;2;0;0;0;0;0;0;control;lure
brady;cheesegrater_8.bmp;15;3;0;0;11;11;40;0;20,666667;40;repeated;target
