material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;birdhouse_14.bmp;6;0;5;1;0;0;0;0;0;0;repeated;lure
brady;saddle_15.bmp;51;1;1;1;24;0;0;0;24;24;control;target
brady;trunk_1.bmp;64;0;3;1;0;0;0;0;0;0;control;lure
brady;mic_10.bmp;39;0;5;2;0;0;0;0;0;0;repeated;lure
brady;doorknocker_11.bmp;20;1;3;1;30;0;0;0;30;30;control;target
brady;orifan_14.bmp;40;4;1;1;31;31;33;33;32;33;repeated;target
brady;backpack_6.bmp;3;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;iceskates_9.bmp;34;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;speaker_4.bmp;60;0;4;2;0;0;0;0;0;0;center;lure
brady;carabiner_5.bmp;10;1;8;4;5;0;0;0;5;5;related;target
brady;beanbagchair_12.bmp;5;0;4;2;0;0;0;0;0;0;repeated;lure
brady;abacus_15.bmp;1;0;2;1;0;0;0;0;0;0;control;lure
brady;camera_6.bmp;9;3;8;4;32;32;38;0;34;38;repeated_related;target
brady;easteregg_17.bmp;21;1;5;3;30;0;0;0;30;30;center;target
brady;pasta_9.bmp;42;4;7;4;29;29;46;46;37,5;46;repeated_related;target
brady;windchime_6.bmp;72;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;babycrib_2.bmp;2;4;6;4;23;23;63;63;43;63;repeated_related;target
brady;trumpet_3.bmp;63;1;9;4;56;0;0;0;56;56;related;target
brady;tv_7.bmp;66;0;4;3;0;0;0;0;0;0;related;lure
brady;tricycle_8.bmp;61;0;4;2;0;0;0;0;0;0;center;lure
brady;guitar_10.bmp;28;0;3;2;0;0;0;0;0;0;related;lure
brady;watergun_3.bmp;70;1;2;1;57;0;0;0;57;57;control;target
brady;saltpeppershake_8.bmp;52;2;6;4;18;51;0;0;34,5;51;center;target
brady;bagel_10.bmp;4;0;3;2;0;0;0;0;0;0;control;lure
brady;sofa_3.bmp;59;0;3;2;0;0;0;0;0;0;center;lure
brady;chair_16.bmp;14;2;5;4;12;43;0;0;27,5;43;center;target
brady;doorknob_7.bmp;19;3;3;3;4;41;41;0;28,666667;41;repeated;target
brady;rusdoll_6.bmp;50;4;0;0;7;7;59;59;33;59;repeated;target
brady;cellphone_11.bmp;13;0;3;2;0;0;0;0;0;0;related;lure
brady;parfait_4.bmp;41;1;10;4;41;0;0;0;41;41;related;target
