experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	40	-1	1	words	1	1	target	2	0	4213	2	3205	heroin	54	1	1	1	64	0	0	0	64,000000	64	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	2	1	target	2	0	5701	2	1014	lehrer	11	4	3	3	22	22	33	33	27,000000	33	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	1	1	target	2	0	1796	2	983	mozart	51	1	1	1	6	0	0	0	6,000000	6	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	3	3	lure	1	0	2510	2	1164	sachsen	41	0	3	2	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	3	3	lure	1	0	1554	2	1020	verb	66	0	3	2	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	3	3	target	1	1	1370	4	1665	rhein	17	2	6	4	16	50	0	0	33,000000	50	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	2	2	target	1	1	1381	3	927	rechteck	56	3	9	4	17	64	64	0	48,000000	64	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	3	3	target	2	0	1221	3	950	lakritz	55	3	6	4	1	37	37	0	25,000000	37	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	1	1	lure	2	1	1304	3	1195	küchenwaage	68	0	4	1	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	2	2	lure	2	1	1201	3	709	klebeband	32	0	8	4	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	1	2	lure	2	1	1091	3	850	mücke	13	0	3	2	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	1	1	target	1	1	979	3	1849	kilometer	72	1	1	1	17	0	0	0	17,000000	17	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	2	1	target	2	0	1175	3	621	herz	42	3	0	0	19	54	54	0	42,000000	54	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	2	1	lure	2	1	1155	3	688	teich	67	0	5	2	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	2	1	target	2	0	1152	3	715	schweiz	18	3	3	3	5	5	38	0	16,000000	38	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	1	2	target	2	0	1173	3	582	stuhl	6	1	8	3	55	0	0	0	55,000000	55	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	1	1	lure	2	1	1055	3	661	theater	58	0	4	1	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	3	3	lure	1	0	1275	4	904	münchen	16	0	3	2	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	2	2	lure	2	1	1468	3	729	schiff	35	0	8	4	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	1	2	lure	2	1	1096	3	1116	wimperntusche	37	0	4	3	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	2	2	lure	1	0	1504	4	804	sicherheitsnadel	70	0	8	4	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	2	1	lure	1	0	1612	3	736	kugelschreiber	28	0	5	2	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	3	3	target	2	0	1008	3	924	wasserstoff	48	2	6	4	40	40	0	0	40,000000	40	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	1	2	target	2	0	927	3	685	säge	4	1	8	4	32	0	0	0	32,000000	32	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	2	1	lure	2	1	767	3	597	spinat	2	0	5	2	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	1	2	target	1	1	1072	3	644	fühlen	65	1	10	4	9	0	0	0	9,000000	9	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	2	2	target	1	1	1471	3	670	dinkel	64	4	6	4	4	4	58	58	31,000000	58	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	1	2	lure	2	1	816	3	654	könig	53	0	3	3	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	2	2	target	1	1	1707	3	751	tochter	45	3	8	4	12	48	48	0	36,000000	48	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	words	1	1	lure	2	1	924	3	607	physik	19	0	2	1	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	migo	1	2	target	1	1	2017	2	1175	Glass19.bmp	20	1	9	4	38	0	0	0	38,000000	38	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	migo	1	1	lure	2	1	1695	3	1214	Hanger12.bmp	22	0	3	1	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	migo	2	2	target	1	1	1019	3	746	Key20.bmp	25	4	6	3	19	19	26	26	22,000000	26	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	migo	1	1	target	1	1	1178	4	595	Bracelet8.bmp	4	1	2	1	43	0	0	0	43,000000	43	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	migo	2	1	target	1	1	868	4	842	Coins14.bmp	13	3	3	3	12	29	29	0	23,000000	29	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	migo	3	3	target	2	0	1235	2	890	Scissors3.bmp	38	1	5	4	3	0	0	0	3,000000	3	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	migo	1	2	lure	2	1	1494	3	709	Onion14.bmp	32	0	4	3	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	migo	3	3	target	1	1	1127	3	679	Car14.bmp	10	2	4	3	36	36	0	0	36,000000	36	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
FAUST_1[2014-06]	40	-1	1	migo	1	1	lure	2	1	1324	3	618	Varnish11.bmp	50	0	2	1	0	0	0	0	0,000000	0	19	1	1	1	1	MEDIENJKULTURWISSENSCHAFTT
