material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Tomato12.bmp;47;0;9;4;0;0;0;0;0;0;repeated_related;lure
migo;Hand1.bmp;21;3;8;4;18;41;41;0;33,333333;41;repeated_related;target
migo;Bag4.bmp;2;1;9;4;20;0;0;0;20;20;related;target
migo;Fork7.bmp;17;1;1;1;15;0;0;0;15;15;control;target
migo;Car13.bmp;10;0;3;2;0;0;0;0;0;0;center;lure
migo;Chilli11.bmp;11;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Leaf22.bmp;27;4;3;3;13;13;30;30;21,5;30;repeated;target
migo;Stapler10.bmp;41;0;4;3;0;0;0;0;0;0;related;lure
migo;Onion14.bmp;32;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Holly14.bmp;23;0;4;3;0;0;0;0;0;0;related;lure
migo;Chocolate17.bmp;12;2;4;3;8;32;0;0;20;32;center;target
migo;Daff1.bmp;14;2;5;3;7;23;0;0;15;23;center;target
migo;Biscuit4.bmp;3;3;8;4;10;42;42;0;31,333333;42;repeated_related;target
migo;Jigsaw14.bmp;24;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Man10.bmp;29;0;2;1;0;0;0;0;0;0;control;lure
migo;Key20.bmp;25;1;9;4;32;0;0;0;32;32;related;target
migo;Apple21.bmp;1;4;0;0;9;9;40;40;24,5;40;repeated;target
migo;Star1.bmp;42;0;4;2;0;0;0;0;0;0;center;lure
migo;Brocolli14.bmp;5;1;2;1;10;0;0;0;10;10;control;target
migo;Button10.bmp;7;0;2;1;0;0;0;0;0;0;control;lure
