material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Car13.bmp;10;0;4;1;0;0;0;0;0;0;repeated;lure
migo;Shell1.bmp;40;1;10;4;10;0;0;0;10;10;related;target
migo;Lipstick15.bmp;28;0;5;2;0;0;0;0;0;0;repeated;lure
migo;Key20.bmp;25;2;5;4;28;28;0;0;28;28;center;target
migo;Bracelet2.bmp;4;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Bag21.bmp;2;4;1;1;7;7;25;25;16;25;repeated;target
migo;Nut19.bmp;31;0;2;2;0;0;0;0;0;0;related;lure
migo;Biscuit17.bmp;3;0;2;1;0;0;0;0;0;0;control;lure
migo;Hanger15.bmp;22;4;1;1;12;12;32;32;22;32;repeated;target
migo;Paperclip6.bmp;33;3;7;4;2;34;34;0;23,333333;34;repeated_related;target
migo;Star19.bmp;42;0;2;2;0;0;0;0;0;0;related;lure
migo;Plug9.bmp;36;4;6;4;6;6;37;37;21,5;37;repeated_related;target
migo;Tomato12.bmp;47;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Mushroom14.bmp;30;2;5;3;23;23;0;0;23;23;center;target
migo;Pear15.bmp;34;0;3;1;0;0;0;0;0;0;control;lure
migo;Hand10.bmp;21;1;1;1;27;0;0;0;27;27;control;target
migo;Cake25.bmp;8;0;3;2;0;0;0;0;0;0;center;lure
migo;Candle17.bmp;9;0;4;2;0;0;0;0;0;0;center;lure
migo;Glass19.bmp;20;1;9;4;29;0;0;0;29;29;related;target
migo;Man10.bmp;29;1;1;1;19;0;0;0;19;19;control;target
