material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;shoe_17.bmp;54;3;3;3;1;41;41;0;27,666667;41;repeated;target
brady;carriage_12.bmp;11;0;4;3;0;0;0;0;0;0;related;lure
brady;doorknob_17.bmp;19;3;8;4;15;15;59;0;29,666667;59;repeated_related;target
brady;abacus_4.bmp;1;2;6;4;20;51;0;0;35,5;51;center;target
brady;sink_15.bmp;56;1;1;1;32;0;0;0;32;32;control;target
brady;cat_10.bmp;12;0;5;2;0;0;0;0;0;0;repeated;lure
brady;hammer_11.bmp;31;0;3;2;0;0;0;0;0;0;center;lure
brady;garbagecan_8.bmp;24;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;guitar_10.bmp;28;0;2;1;0;0;0;0;0;0;control;lure
brady;pasta_13.bmp;42;0;3;2;0;0;0;0;0;0;center;lure
brady;saddle_3.bmp;51;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;babycrib_9.bmp;2;3;7;4;23;34;34;0;30,333333;34;repeated_related;target
brady;router_12.bmp;49;0;3;1;0;0;0;0;0;0;control;lure
brady;hairbrush_15.bmp;29;3;3;3;5;33;33;0;23,666667;33;repeated;target
brady;windchime_16.bmp;72;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;coffee_14.bmp;18;0;4;2;0;0;0;0;0;0;repeated;lure
brady;speaker_10.bmp;60;0;2;2;0;0;0;0;0;0;related;lure
brady;rollerskates_8.bmp;48;0;3;2;0;0;0;0;0;0;center;lure
brady;trunk_1.bmp;64;2;7;4;21;44;0;0;32,5;44;center;target
brady;beanbagchair_3.bmp;5;4;7;4;29;29;55;55;42;55;repeated_related;target
brady;watch_14.bmp;69;0;2;2;0;0;0;0;0;0;related;lure
brady;iceskates_5.bmp;34;1;1;1;29;0;0;0;29;29;control;target
brady;camera_9.bmp;9;1;8;4;42;0;0;0;42;42;related;target
brady;carabiner_2.bmp;10;0;4;2;0;0;0;0;0;0;repeated;lure
brady;highchair_3.bmp;32;2;5;3;17;17;0;0;17;17;center;target
brady;chair_16.bmp;14;1;9;4;27;0;0;0;27;27;related;target
brady;plant_13.bmp;43;0;3;1;0;0;0;0;0;0;control;lure
brady;trophy_16.bmp;62;1;9;4;38;0;0;0;38;38;related;target
brady;flashlight_12.bmp;23;1;1;1;15;0;0;0;15;15;control;target
brady;shredder_6.bmp;55;3;3;3;7;38;38;0;27,666667;38;repeated;target
