experiment	subject	material	item	category	stm_probe	ndisplayed	nrelated	nrelated_unique	1st_trial	2nd_trial	3rd_trial	4th_trail	mean_trail	last_trial
FAUST_1[2014-06]	103	words	bein	  1	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	103	words	arm	  1	  0	  1	  5	  3	 57	  0	  0	  0	57,000000	57
FAUST_1[2014-06]	103	words	kopf	  1	  0	  2	  4	  3	 30	 57	  0	  0	43,500000	57
FAUST_1[2014-06]	103	words	hand	  1	  0	  2	  4	  3	 57	 57	  0	  0	57,000000	57
FAUST_1[2014-06]	103	words	fuß	  1	  0	  1	  5	  3	 57	  0	  0	  0	57,000000	57
FAUST_1[2014-06]	103	words	spinat	  2	  0	  3	  1	  1	 20	 37	 37	  0	31,333333	37
FAUST_1[2014-06]	103	words	bohnen	  2	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	103	words	tomaten	  2	  1	  1	  3	  1	 20	  0	  0	  0	20,000000	20
FAUST_1[2014-06]	103	words	blumenkohl	  2	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	103	words	karotten	  2	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	103	words	banane	  3	  0	  3	  4	  3	 28	 28	 56	  0	37,333333	56
FAUST_1[2014-06]	103	words	apfel	  3	  0	  1	  6	  3	 56	  0	  0	  0	56,000000	56
FAUST_1[2014-06]	103	words	birne	  3	  0	  2	  5	  3	 56	 56	  0	  0	56,000000	56
FAUST_1[2014-06]	103	words	pflaume	  3	  0	  1	  6	  3	 56	  0	  0	  0	56,000000	56
FAUST_1[2014-06]	103	words	erdbeere	  3	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	103	words	hammer	  4	  1	  1	  6	  4	 54	  0	  0	  0	54,000000	54
FAUST_1[2014-06]	103	words	säge	  4	  0	  1	  6	  4	 54	  0	  0	  0	54,000000	54
FAUST_1[2014-06]	103	words	meißel	  4	  0	  1	  6	  4	 54	  0	  0	  0	54,000000	54
FAUST_1[2014-06]	103	words	bohrer	  4	  0	  2	  5	  4	 54	 54	  0	  0	54,000000	54
FAUST_1[2014-06]	103	words	zange	  4	  0	  2	  5	  4	 11	 54	  0	  0	32,500000	54
FAUST_1[2014-06]	103	words	hose	  5	  0	  1	  4	  3	  9	  0	  0	  0	9,000000	9
FAUST_1[2014-06]	103	words	jacke	  5	  1	  2	  3	  3	  9	 62	  0	  0	35,500000	62
FAUST_1[2014-06]	103	words	rock	  5	  0	  0	  5	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	103	words	hemd	  5	  0	  1	  4	  3	  9	  0	  0	  0	9,000000	9
