material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;meter;72;1;10;4;40;0;0;0;40;40;related;target
words;könig;53;2;6;4;17;17;0;0;17;17;center;target
words;baumwolle;24;0;3;2;0;0;0;0;0;0;center;lure
words;gin;69;0;3;3;0;0;0;0;0;0;related;lure
words;tennis;8;1;9;4;9;0;0;0;9;9;related;target
words;silber;15;3;3;3;7;7;55;0;23;55;repeated;target
words;röteln;22;2;5;4;24;24;0;0;24;24;center;target
words;kopf;1;0;3;3;0;0;0;0;0;0;related;lure
words;schäferhund;46;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;hose;5;0;4;3;0;0;0;0;0;0;center;lure
words;posaune;14;0;4;2;0;0;0;0;0;0;repeated;lure
words;nomen;66;4;7;4;1;1;54;54;27,5;54;repeated_related;target
words;sohn;45;0;10;4;0;0;0;0;0;0;repeated_related;lure
words;wimperntusche;37;1;1;1;54;0;0;0;54;54;control;target
words;handbremse;63;0;4;1;0;0;0;0;0;0;repeated;lure
words;niere;42;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;fluss;67;0;2;2;0;0;0;0;0;0;control;lure
words;tango;62;3;3;3;17;62;62;0;47;62;repeated;target
words;stickstoff;48;2;6;4;23;23;0;0;23;23;center;target
words;lilie;7;1;1;1;20;0;0;0;20;20;control;target
words;kirche;52;0;4;1;0;0;0;0;0;0;control;lure
words;forelle;12;1;1;1;63;0;0;0;63;63;control;target
words;diesel;29;3;8;4;14;14;53;0;27;53;repeated_related;target
words;hannover;16;0;3;2;0;0;0;0;0;0;center;lure
words;kugelschreiber;28;3;3;3;22;53;53;0;42,666667;53;repeated;target
words;brieföffner;32;0;5;2;0;0;0;0;0;0;repeated;lure
words;schütze;39;0;3;3;0;0;0;0;0;0;related;lure
words;küchenwaage;68;0;2;2;0;0;0;0;0;0;control;lure
words;pfarrer;11;4;6;4;4;4;42;42;23;42;repeated_related;target
words;stuhl;6;1;9;4;5;0;0;0;5;5;related;target
