experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	19	-1	1	words	1	2	lure	2	1	2127	3	1697	mops	46	0	3	3	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	1	2	target	1	1	2920	3	861	oper	58	1	9	4	14	0	0	0	14,000000	14	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	3	3	target	1	1	1173	3	695	münchen	16	3	6	4	23	54	54	0	43,000000	54	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	2	2	lure	1	0	1037	3	800	jupiter	60	0	9	4	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	1	2	target	1	1	1196	3	665	kirche	52	1	9	4	17	0	0	0	17,000000	17	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	2	1	target	2	0	1465	2	738	benzin	29	3	1	1	6	61	61	0	42,000000	61	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	3	3	lure	2	1	1693	2	720	pfannenwender	68	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	1	1	lure	1	0	768	3	925	löffel	21	0	2	1	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	2	2	target	1	1	921	3	755	döner	43	3	7	3	21	21	47	0	29,000000	47	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	3	3	lure	2	1	1274	3	858	meißel	4	0	4	3	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	1	2	lure	1	0	1380	3	1201	nomen	66	0	3	3	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	2	1	lure	2	1	5633	2	1076	monopoly	57	0	6	2	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	2	1	lure	2	1	1531	2	746	jacke	5	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	2	1	lure	2	1	1308	3	977	chopin	51	0	5	2	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	2	2	target	1	1	1162	3	810	wimperntusche	37	3	7	4	32	59	59	0	50,000000	59	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	1	1	target	1	1	956	3	745	buche	10	1	2	1	64	0	0	0	64,000000	64	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	3	3	target	1	1	1477	3	583	fink	9	2	4	3	48	48	0	0	48,000000	48	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	1	2	target	2	0	1710	2	726	schuppen	23	1	9	4	63	0	0	0	63,000000	63	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	1	1	target	1	1	789	2	760	thüringen	41	1	1	1	26	0	0	0	26,000000	26	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	2	2	lure	1	0	924	3	696	physik	19	0	7	4	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	2	2	target	1	1	829	3	728	lachs	12	3	7	4	24	56	56	0	45,000000	56	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	1	2	lure	1	0	971	3	793	schwimmen	8	0	4	4	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	1	1	target	2	0	1230	2	606	bus	34	1	1	1	20	0	0	0	20,000000	20	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	2	1	target	1	1	663	3	598	zwilling	39	3	0	0	15	49	49	0	37,000000	49	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	1	1	lure	2	1	2564	2	777	haschisch	54	0	4	1	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	2	1	target	1	1	850	1	1074	scham	44	4	3	3	3	3	36	36	19,000000	36	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	3	3	lure	2	1	1309	3	696	gerste	64	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
FAUST_1[2014-06]	19	-1	1	words	1	1	lure	2	1	1234	3	795	rhein	17	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	1	GESCHICHTE
