material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;rollerskates_17.bmp;48;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;flashlight_2.bmp;23;2;5;4;4;62;0;0;33;62;center;target
brady;bowlingpin_1.bmp;7;0;5;2;0;0;0;0;0;0;repeated;lure
brady;cellphone_8.bmp;13;3;0;0;32;54;54;0;46,666667;54;repeated;target
brady;leatherman_14.bmp;38;0;2;1;0;0;0;0;0;0;control;lure
brady;ring_11.bmp;47;0;4;1;0;0;0;0;0;0;control;lure
brady;backpack_13.bmp;3;3;3;3;17;49;49;0;38,333333;49;repeated;target
brady;trunk_1.bmp;64;0;3;3;0;0;0;0;0;0;related;lure
brady;parfait_15.bmp;41;2;5;4;45;45;0;0;45;45;center;target
brady;highchair_6.bmp;32;1;1;1;16;0;0;0;16;16;control;target
brady;laptop_10.bmp;36;1;10;4;37;0;0;0;37;37;related;target
brady;socks_10.bmp;58;2;5;4;12;12;0;0;12;12;center;target
brady;printer_3.bmp;45;3;1;1;3;3;46;0;17,333333;46;repeated;target
brady;beanbagchair_15.bmp;5;0;7;4;0;0;0;0;0;0;repeated_related;lure
brady;glove_10.bmp;26;0;4;3;0;0;0;0;0;0;related;lure
brady;horseshoe_12.bmp;33;0;4;2;0;0;0;0;0;0;repeated;lure
brady;watergun_15.bmp;70;0;4;2;0;0;0;0;0;0;center;lure
brady;saddle_4.bmp;51;3;9;4;7;50;50;0;35,666667;50;repeated_related;target
brady;orifan_14.bmp;40;0;3;2;0;0;0;0;0;0;center;lure
brady;shredder_1.bmp;55;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;coffee_7.bmp;18;1;1;1;58;0;0;0;58;58;control;target
brady;easteregg_14.bmp;21;0;5;2;0;0;0;0;0;0;repeated;lure
brady;plant_14.bmp;43;0;4;3;0;0;0;0;0;0;related;lure
brady;bagel_16.bmp;4;3;6;4;25;25;51;0;33,666667;51;repeated_related;target
brady;speaker_15.bmp;60;1;9;4;38;0;0;0;38;38;related;target
brady;skateboard_11.bmp;57;0;3;2;0;0;0;0;0;0;center;lure
brady;tricycle_10.bmp;61;1;1;1;10;0;0;0;10;10;control;target
brady;camera_6.bmp;9;1;9;4;9;0;0;0;9;9;related;target
brady;pasta_9.bmp;42;3;7;4;19;19;59;0;32,333333;59;repeated_related;target
brady;chair_11.bmp;14;0;2;2;0;0;0;0;0;0;control;lure
