experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	15	1	14	4	2	1	1	1	2	0	4346	2	2	1	3226	2	2713	Onion14.bmp	Man24.bmp	Man2.bmp	Man15.bmp	Man24.bmp	Onion14.bmp	Man4.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	16	4	2	2	1	1	1	1	2142	2	2	1	3239	3	1829	Scissors11.bmp	Scissors11.bmp	Glass4.bmp	Glass19.bmp	Glass12.bmp	Scissors11.bmp	Glass16.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	6	4	2	1	2	1	1	1	2693	2	2	1	3108	3	2016	Star19.bmp	Star19.bmp	Star7.bmp	Toothbrush9.bmp	Star17.bmp	Star2.bmp	Toothbrush9.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	21	4	2	2	2	1	1	1	1143	1	1	1	2354	3	2840	Bun19.bmp	Bun12.bmp	Bun19.bmp	Bun17.bmp	Bun19.bmp	Bag21.bmp	Bun22.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	17	4	2	1	1	1	1	1	3555	2	1	0	2878	3	2907	Lipstick15.bmp	Key11.bmp	Key13.bmp	Lipstick15.bmp	Key5.bmp	Key11.bmp	Key20.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	2	4	2	2	1	1	1	1	2781	1	1	1	2463	3	3565	Swirl1.bmp	Swirl1.bmp	Stapler9.bmp	Stapler6.bmp	Swirl1.bmp	Stapler7.bmp	Stapler10.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	8	4	2	1	2	1	1	1	2040	1	1	1	2294	3	2292	Cake24.bmp	Screw16.bmp	Cake16.bmp	Cake24.bmp	Cake7.bmp	Screw16.bmp	Cake18.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	5	4	2	2	2	1	2	0	2688	1	1	1	2310	1	7185	Ginger17.bmp	Ginger15.bmp	Ginger17.bmp	Ginger3.bmp	Keys5.bmp	Ginger5.bmp	Ginger17.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	15	4	2	1	1	2	2	1	4849	1	1	1	2814	3	2079	Tomato18.bmp	Holly20.bmp	Holly14.bmp	Holly20.bmp	Holly11.bmp	Holly3.bmp	Tomato2.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	19	4	2	2	1	2	2	1	1498	1	1	1	1804	3	1382	Plug8.bmp	Bracelet5.bmp	Plug6.bmp	Bracelet1.bmp	Bracelet8.bmp	Bracelet18.bmp	Plug6.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	10	4	2	1	2	2	1	0	1731	2	2	1	2818	2	2307	Feather2.bmp	Leaf15.bmp	Feather12.bmp	Feather11.bmp	Feather18.bmp	Leaf15.bmp	Feather14.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	12	4	2	2	2	2	2	1	3103	1	1	1	2622	2	1724	Chocolate17.bmp	Chocolate6.bmp	Chocolate5.bmp	Chocolate6.bmp	Chocolate9.bmp	Chocolate24.bmp	Flower17.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	22	4	2	1	1	2	2	1	1275	2	2	1	2570	2	1620	Fork9.bmp	Candle1.bmp	Candle17.bmp	Candle20.bmp	Fork14.bmp	Candle13.bmp	Candle20.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	18	4	2	2	1	2	2	1	216	-1	2	0	0	2	3462	Button3.bmp	Strawberry3.bmp	Strawberry21.bmp	Strawberry4.bmp	Button14.bmp	Strawberry18.bmp	Button14.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	1	4	2	1	2	2	1	0	5506	-1	2	0	0	3	5867	Nut21.bmp	Varnish5.bmp	Nut11.bmp	Nut19.bmp	Nut18.bmp	Nut2.bmp	Varnish5.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	9	4	2	2	2	2	1	0	1728	1	1	1	2293	3	1421	Brocolli4.bmp	Brocolli10.bmp	Brocolli9.bmp	String12.bmp	Brocolli19.bmp	Brocolli14.bmp	Brocolli10.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	11	4	2	1	1	3	2	1	1890	1	1	1	2828	4	2214	Coins3.bmp	Hand8.bmp	Mushroom14.bmp	Mushroom7.bmp	Mushroom18.bmp	Mushroom6.bmp	Mushroom7.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	20	4	2	2	1	3	2	1	3479	-1	2	0	0	3	1245	Biscuit17.bmp	Pear16.bmp	Umbrella19.bmp	Pear18.bmp	Pear4.bmp	Pear7.bmp	Umbrella19.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	3	4	2	1	1	3	2	1	3310	2	2	1	3057	3	3295	Fudge17.bmp	Shell5.bmp	Shell18.bmp	Apple18.bmp	Shell17.bmp	Shell5.bmp	Shell9.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	13	4	2	2	1	3	2	1	2017	1	1	1	2346	3	1392	Jigsaw11.bmp	Daff21.bmp	Daff9.bmp	Sweet22.bmp	Daff3.bmp	Daff1.bmp	Sweet22.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	7	4	2	1	1	3	2	1	2440	1	1	1	2388	3	2963	Present2.bmp	Hanger12.bmp	Hanger7.bmp	Hanger14.bmp	Hanger7.bmp	Paperclip14.bmp	Hanger15.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	1	4	4	2	2	1	3	2	1	1647	1	1	1	2630	3	2079	Car7.bmp	Chilli12.bmp	Pen20.bmp	Chilli11.bmp	Pen20.bmp	Chilli14.bmp	Chilli19.bmp	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	7	4	1	1	1	1	2	0	2308	2	2	1	2519	2	1227	KARAFFE	karaffe	lakritz	karamell	bonbons	gummibärchen	bonbons	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	10	4	1	2	1	1	1	1	1337	2	2	1	1967	4	2539	FLANELL	flanell	tomaten	flanell	blumenkohl	bohnen	karotten	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	29	4	1	1	2	1	2	0	2186	2	2	1	2065	2	1601	SCHWERT	blockhaus	pistole	dolch	gewehr	schwert	blockhaus	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	9	4	1	2	2	1	2	0	940	2	2	1	2246	4	1824	TEICH	ozean	teich	kaiser	teich	fluss	meer	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	26	4	1	1	1	1	2	0	950	2	2	1	2240	4	1297	NÄHNADEL	majoran	thymian	oregano	koriander	majoran	nähnadel	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	14	4	1	2	1	1	1	1	1785	2	2	1	1709	3	2257	ROCK	thunfisch	makrele	lachs	rock	hering	rock	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	30	4	1	1	2	1	2	0	2042	1	1	1	3352	4	1151	MINUTE	gepard	jahr	sekunde	gepard	minute	stunde	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	24	4	1	2	2	1	1	1	1400	2	2	1	1548	3	1424	ANGST	angst	trauer	freude	angst	amsel	scham	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	8	4	1	1	1	1	2	0	1130	2	2	1	2442	4	1252	EISEN	monopoly	halma	eisen	scrabble	backgammon	monopoly	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	23	4	1	2	1	1	1	1	1242	1	1	1	1999	4	1644	MUTTER	cent	dollar	mutter	mark	pfennig	mutter	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	12	4	1	1	2	1	1	1	1202	2	2	1	1620	4	1752	LIDSCHATTEN	kajal	lidschatten	benzin	wimperntusche	benzin	lippenstift	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	20	4	1	2	2	1	1	1	1121	1	1	1	2415	4	1646	HASCHISCH	opium	haschisch	kokain	haschisch	sachsen	heroin	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	16	4	1	1	1	2	2	1	1005	2	2	1	1625	4	1933	BUNTSTIFT	hexe	werwolf	zombie	hexe	füller	vampir	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	6	4	1	2	1	2	2	1	858	2	2	1	2262	4	898	SCHREIBEN	hamburger	malen	döner	pommes	bratwurst	malen	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	15	4	1	1	2	2	2	1	2215	2	1	0	2641	4	2391	REGEN	hagel	sonnenschein	nebel	nelke	schnee	nelke	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	3	4	1	2	2	2	2	1	4236	2	2	1	2627	4	1049	SYNAGOGE	kirche	kapelle	moschee	masern	moschee	tempel	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	11	4	1	1	1	2	2	1	1043	2	2	1	3416	3	1499	LEHRER	dinkel	richter	hafer	roggen	dinkel	weizen	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	5	4	1	2	1	2	2	1	2283	2	1	0	2514	3	2283	BRAHMS	chachacha	beethoven	foxtrott	tango	beethoven	rumba	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	22	4	1	1	2	2	2	1	2595	-1	1	0	0	2	1561	PORSCHE	audi	peugeot	mercedes	brotmesser	volvo	brotmesser	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	4	4	1	2	2	2	2	1	1486	2	2	1	2127	4	1424	RÜCKSPIEGEL	lenkrad	kupplung	handbremse	zwilling	kupplung	gaspedal	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	2	4	1	1	1	2	2	1	1011	2	2	1	1686	4	1679	LAPTOP	donau	main	rhein	weser	drucker	weser	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	27	4	1	2	1	2	2	1	1198	1	1	1	3331	4	1593	KILOMETER	dreieck	viereck	kreis	millimeter	quadrat	millimeter	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	1	4	1	1	2	2	2	1	1473	1	1	1	2145	3	2228	APFEL	nudelholz	birne	pflaume	erdbeere	banane	nudelholz	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	13	4	1	2	2	2	2	1	1311	2	2	1	2366	4	1910	OBOE	klarinette	trompete	flöte	konzertsaal	klarinette	posaune	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	28	4	1	1	1	3	2	1	1846	2	1	0	2387	4	1558	SAUERSTOFF	terrier	dogge	terrier	lineal	mops	schäferhund	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	25	4	1	2	1	3	2	1	2884	1	1	1	2896	3	1484	GRÜN	schwimmen	hammer	fußball	hammer	skifahren	golf	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	32	4	1	1	1	3	2	1	945	1	1	1	3230	4	1464	ÖSTERREICH	niere	leber	lunge	nordamerika	magen	niere	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	18	4	1	2	1	3	2	1	1698	-1	1	0	0	4	1526	BERUFSSCHULE	stuhl	arm	hand	stuhl	kopf	fuß	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	31	4	1	1	1	3	2	1	1397	1	1	1	2464	4	1213	ADJEKTIV	radio	fernsehen	zeitung	fernsehen	birke	internet	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	21	4	1	2	1	3	2	1	2225	2	2	1	2040	4	1760	HORRORFILM	tequila	berlin	whiskey	berlin	rum	wodka	25	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	15	2	17	4	1	1	1	3	2	1	4923	-1	1	0	0	2	1292	FAHRRAD	yacht	kanu	fähre	schiff	yacht	mücke	25	1	1	1	1	PSYCHOLOGIE
