experiment	subject	material	item	category	stm_probe	ndisplayed	nrelated	nrelated_unique	1st_trial	2nd_trial	3rd_trial	4th_trail	mean_trail	last_trial
FAUST_1[2014-06]	118	words	löffel	 21	  0	  2	  6	  3	  5	 47	  0	  0	26,000000	47
FAUST_1[2014-06]	118	words	gabel	 21	  0	  2	  6	  3	  5	 47	  0	  0	26,000000	47
FAUST_1[2014-06]	118	words	messer	 21	  0	  0	  8	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	teelöffel	 21	  0	  2	  6	  3	  5	 47	  0	  0	26,000000	47
FAUST_1[2014-06]	118	words	brotmesser	 21	  0	  2	  6	  3	  5	 47	  0	  0	26,000000	47
FAUST_1[2014-06]	118	words	masern	 22	  0	  2	  9	  4	 14	 51	  0	  0	32,500000	51
FAUST_1[2014-06]	118	words	windpocken	 22	  1	  4	  7	  4	 14	 51	 51	 51	41,750000	51
FAUST_1[2014-06]	118	words	mumps	 22	  0	  1	 10	  4	 14	  0	  0	  0	14,000000	14
FAUST_1[2014-06]	118	words	röteln	 22	  0	  1	 10	  4	 51	  0	  0	  0	51,000000	51
FAUST_1[2014-06]	118	words	grippe	 22	  1	  3	  8	  4	 14	 14	 51	  0	26,333333	51
FAUST_1[2014-06]	118	words	scheune	 23	  0	  4	  3	  3	 20	 20	 50	 50	35,000000	50
FAUST_1[2014-06]	118	words	hütte	 23	  0	  1	  6	  3	 50	  0	  0	  0	50,000000	50
FAUST_1[2014-06]	118	words	schuppen	 23	  0	  1	  6	  3	 50	  0	  0	  0	50,000000	50
FAUST_1[2014-06]	118	words	baracke	 23	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	blockhaus	 23	  0	  1	  6	  3	 50	  0	  0	  0	50,000000	50
FAUST_1[2014-06]	118	words	baumwolle	 24	  0	  1	  5	  3	 31	  0	  0	  0	31,000000	31
FAUST_1[2014-06]	118	words	seide	 24	  0	  1	  5	  3	 31	  0	  0	  0	31,000000	31
FAUST_1[2014-06]	118	words	wolle	 24	  0	  3	  3	  3	 31	 64	 64	  0	53,000000	64
FAUST_1[2014-06]	118	words	leinen	 24	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	flanell	 24	  0	  1	  5	  3	 31	  0	  0	  0	31,000000	31
FAUST_1[2014-06]	118	words	oregano	 25	  0	  2	  8	  4	  7	 35	  0	  0	21,000000	35
FAUST_1[2014-06]	118	words	majoran	 25	  0	  2	  8	  4	  7	 35	  0	  0	21,000000	35
FAUST_1[2014-06]	118	words	thymian	 25	  0	  2	  8	  4	 35	 35	  0	  0	35,000000	35
FAUST_1[2014-06]	118	words	rosmarin	 25	  0	  2	  8	  4	  7	  7	  0	  0	7,000000	7
FAUST_1[2014-06]	118	words	koriander	 25	  0	  2	  8	  4	  7	 35	  0	  0	21,000000	35
FAUST_1[2014-06]	118	words	lesen	 26	  1	  3	  4	  4	 41	 41	 41	  0	41,000000	41
FAUST_1[2014-06]	118	words	malen	 26	  0	  1	  6	  4	 41	  0	  0	  0	41,000000	41
FAUST_1[2014-06]	118	words	zeichnen	 26	  0	  1	  6	  4	 41	  0	  0	  0	41,000000	41
FAUST_1[2014-06]	118	words	schreiben	 26	  0	  1	  6	  4	 41	  0	  0	  0	41,000000	41
FAUST_1[2014-06]	118	words	basteln	 26	  1	  1	  6	  4	 22	  0	  0	  0	22,000000	22
FAUST_1[2014-06]	118	words	radio	 27	  0	  2	  1	  1	 22	 57	  0	  0	39,500000	57
FAUST_1[2014-06]	118	words	fernsehen	 27	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	zeitung	 27	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	internet	 27	  1	  1	  2	  1	 57	  0	  0	  0	57,000000	57
FAUST_1[2014-06]	118	words	buch	 27	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	bleistift	 28	  0	  1	  2	  1	 43	  0	  0	  0	43,000000	43
FAUST_1[2014-06]	118	words	kugelschreiber	 28	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	füller	 28	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	filzstift	 28	  0	  2	  1	  1	 16	 16	  0	  0	16,000000	16
FAUST_1[2014-06]	118	words	buntstift	 28	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	benzin	 29	  0	  1	  6	  3	 34	  0	  0	  0	34,000000	34
FAUST_1[2014-06]	118	words	diesel	 29	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	bleifrei	 29	  1	  4	  3	  3	 13	 13	 13	 34	18,250000	34
FAUST_1[2014-06]	118	words	kerosin	 29	  0	  1	  6	  3	 34	  0	  0	  0	34,000000	34
FAUST_1[2014-06]	118	words	petroleum	 29	  0	  1	  6	  3	 34	  0	  0	  0	34,000000	34
FAUST_1[2014-06]	118	words	porsche	 30	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	peugeot	 30	  1	  2	  2	  1	 56	 56	  0	  0	56,000000	56
FAUST_1[2014-06]	118	words	audi	 30	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	volvo	 30	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	mercedes	 30	  0	  2	  2	  1	 21	 21	  0	  0	21,000000	21
FAUST_1[2014-06]	118	words	becher	 31	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	flasche	 31	  0	  3	  4	  3	  6	 39	 39	  0	28,000000	39
FAUST_1[2014-06]	118	words	glas	 31	  0	  1	  6	  3	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	118	words	kanne	 31	  0	  1	  6	  3	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	118	words	karaffe	 31	  1	  2	  5	  3	  6	 39	  0	  0	22,500000	39
FAUST_1[2014-06]	118	words	brieföffner	 32	  0	  1	  5	  3	 59	  0	  0	  0	59,000000	59
FAUST_1[2014-06]	118	words	büroklammer	 32	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	klebeband	 32	  0	  3	  3	  3	 14	 14	 59	  0	29,000000	59
FAUST_1[2014-06]	118	words	locher	 32	  0	  1	  5	  3	 59	  0	  0	  0	59,000000	59
FAUST_1[2014-06]	118	words	lineal	 32	  0	  1	  5	  3	 59	  0	  0	  0	59,000000	59
FAUST_1[2014-06]	118	words	computer	 33	  0	  1	  7	  3	 33	  0	  0	  0	33,000000	33
FAUST_1[2014-06]	118	words	drucker	 33	  0	  0	  8	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	kamera	 33	  2	  5	  3	  3	 30	 30	 30	 33	31,200000	33
FAUST_1[2014-06]	118	words	laptop	 33	  0	  1	  7	  3	 33	  0	  0	  0	33,000000	33
FAUST_1[2014-06]	118	words	mobiltelefon	 33	  0	  1	  7	  3	 33	  0	  0	  0	33,000000	33
FAUST_1[2014-06]	118	words	bus	 34	  0	  2	  4	  3	 62	 62	  0	  0	62,000000	62
FAUST_1[2014-06]	118	words	zug	 34	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	fahrrad	 34	  0	  1	  5	  3	 62	  0	  0	  0	62,000000	62
FAUST_1[2014-06]	118	words	straßenbahn	 34	  0	  1	  5	  3	 62	  0	  0	  0	62,000000	62
FAUST_1[2014-06]	118	words	taxi	 34	  0	  2	  4	  3	 28	 62	  0	  0	45,000000	62
FAUST_1[2014-06]	118	words	boot	 35	  1	  2	  3	  3	 17	 49	  0	  0	33,000000	49
FAUST_1[2014-06]	118	words	fähre	 35	  0	  1	  4	  3	 17	  0	  0	  0	17,000000	17
FAUST_1[2014-06]	118	words	kanu	 35	  0	  1	  4	  3	 17	  0	  0	  0	17,000000	17
FAUST_1[2014-06]	118	words	schiff	 35	  0	  1	  4	  3	 17	  0	  0	  0	17,000000	17
FAUST_1[2014-06]	118	words	yacht	 35	  0	  0	  5	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	pistole	 36	  0	  0	  4	  3	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	bombe	 36	  0	  0	  4	  3	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	dolch	 36	  1	  1	  3	  2	  5	  0	  0	  0	5,000000	5
FAUST_1[2014-06]	118	words	gewehr	 36	  0	  1	  3	  2	 62	  0	  0	  0	62,000000	62
FAUST_1[2014-06]	118	words	schwert	 36	  0	  2	  2	  2	  5	  5	  0	  0	5,000000	5
FAUST_1[2014-06]	118	words	lippenstift	 37	  0	  2	  4	  4	 44	 44	  0	  0	44,000000	44
FAUST_1[2014-06]	118	words	wimperntusche	 37	  0	  1	  5	  4	 20	  0	  0	  0	20,000000	20
FAUST_1[2014-06]	118	words	lidschatten	 37	  0	  1	  5	  4	 20	  0	  0	  0	20,000000	20
FAUST_1[2014-06]	118	words	rouge	 37	  0	  1	  5	  4	 20	  0	  0	  0	20,000000	20
FAUST_1[2014-06]	118	words	kajal	 37	  0	  1	  5	  4	 20	  0	  0	  0	20,000000	20
FAUST_1[2014-06]	118	words	asien	 38	  1	  3	  4	  3	 63	 63	 63	  0	63,000000	63
FAUST_1[2014-06]	118	words	nordamerika	 38	  0	  1	  6	  3	 63	  0	  0	  0	63,000000	63
FAUST_1[2014-06]	118	words	afrika	 38	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	australien	 38	  0	  1	  6	  3	 63	  0	  0	  0	63,000000	63
FAUST_1[2014-06]	118	words	südamerika	 38	  0	  2	  5	  3	  1	 63	  0	  0	32,000000	63
FAUST_1[2014-06]	118	words	schütze	 39	  0	  1	  5	  4	 11	  0	  0	  0	11,000000	11
FAUST_1[2014-06]	118	words	wassermann	 39	  0	  1	  5	  4	 11	  0	  0	  0	11,000000	11
FAUST_1[2014-06]	118	words	jungfrau	 39	  0	  2	  4	  4	 60	 60	  0	  0	60,000000	60
FAUST_1[2014-06]	118	words	steinbock	 39	  0	  1	  5	  4	 11	  0	  0	  0	11,000000	11
FAUST_1[2014-06]	118	words	zwilling	 39	  0	  1	  5	  4	 11	  0	  0	  0	11,000000	11
FAUST_1[2014-06]	118	words	tiger	 40	  0	  2	  2	  1	 52	 52	  0	  0	52,000000	52
FAUST_1[2014-06]	118	words	panther	 40	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	gepard	 40	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	puma	 40	  0	  2	  2	  1	 19	 19	  0	  0	19,000000	19
FAUST_1[2014-06]	118	words	leopard	 40	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	thüringen	 41	  0	  1	  5	  3	 23	  0	  0	  0	23,000000	23
FAUST_1[2014-06]	118	words	hessen	 41	  0	  1	  5	  3	 23	  0	  0	  0	23,000000	23
FAUST_1[2014-06]	118	words	brandenburg	 41	  0	  1	  5	  3	 23	  0	  0	  0	23,000000	23
FAUST_1[2014-06]	118	words	sachsen	 41	  0	  3	  3	  3	 23	 23	 51	  0	32,333333	51
FAUST_1[2014-06]	118	words	saarland	 41	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	lunge	 42	  0	  2	  4	  3	 15	 15	  0	  0	15,000000	15
FAUST_1[2014-06]	118	words	herz	 42	  0	  1	  5	  3	 15	  0	  0	  0	15,000000	15
FAUST_1[2014-06]	118	words	niere	 42	  0	  1	  5	  3	 15	  0	  0	  0	15,000000	15
FAUST_1[2014-06]	118	words	magen	 42	  0	  2	  4	  3	 15	 49	  0	  0	32,000000	49
FAUST_1[2014-06]	118	words	leber	 42	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	hamburger	 43	  0	  0	 10	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	pommes	 43	  1	  3	  7	  3	 27	 27	 54	  0	36,000000	54
FAUST_1[2014-06]	118	words	döner	 43	  0	  2	  8	  3	 27	 54	  0	  0	40,500000	54
FAUST_1[2014-06]	118	words	pizza	 43	  0	  2	  8	  3	 27	 54	  0	  0	40,500000	54
FAUST_1[2014-06]	118	words	bratwurst	 43	  0	  3	  7	  3	 27	 54	 54	  0	45,000000	54
FAUST_1[2014-06]	118	words	trauer	 44	  0	  2	  4	  3	 45	 45	  0	  0	45,000000	45
FAUST_1[2014-06]	118	words	freude	 44	  0	  1	  5	  3	 45	  0	  0	  0	45,000000	45
FAUST_1[2014-06]	118	words	ärger	 44	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	scham	 44	  0	  1	  5	  3	 45	  0	  0	  0	45,000000	45
FAUST_1[2014-06]	118	words	angst	 44	  1	  2	  4	  3	 31	 45	  0	  0	38,000000	45
FAUST_1[2014-06]	118	words	tochter	 45	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	vater	 45	  0	  2	  1	  1	 37	 37	  0	  0	37,000000	37
FAUST_1[2014-06]	118	words	mutter	 45	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	sohn	 45	  1	  1	  2	  1	 32	  0	  0	  0	32,000000	32
FAUST_1[2014-06]	118	words	onkel	 45	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	dackel	 46	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	mops	 46	  1	  3	  1	  1	 34	 34	 34	  0	34,000000	34
FAUST_1[2014-06]	118	words	schäferhund	 46	  1	  1	  3	  1	 28	  0	  0	  0	28,000000	28
FAUST_1[2014-06]	118	words	terrier	 46	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	dogge	 46	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	dollar	 47	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	euro	 47	  1	  1	  2	  1	 44	  0	  0	  0	44,000000	44
FAUST_1[2014-06]	118	words	cent	 47	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	pfennig	 47	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	mark	 47	  1	  2	  1	  1	 23	 23	  0	  0	23,000000	23
FAUST_1[2014-06]	118	words	sauerstoff	 48	  1	  2	  4	  3	 16	 16	  0	  0	16,000000	16
FAUST_1[2014-06]	118	words	wasserstoff	 48	  0	  1	  5	  3	 16	  0	  0	  0	16,000000	16
FAUST_1[2014-06]	118	words	kohlenstoff	 48	  0	  1	  5	  3	 16	  0	  0	  0	16,000000	16
FAUST_1[2014-06]	118	words	stickstoff	 48	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	helium	 48	  1	  2	  4	  3	 16	 62	  0	  0	39,000000	62
FAUST_1[2014-06]	118	words	rot	 49	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	118	words	grün	 49	  0	  1	  5	  3	 28	  0	  0	  0	28,000000	28
FAUST_1[2014-06]	118	words	blau	 49	  0	  1	  5	  3	 28	  0	  0	  0	28,000000	28
FAUST_1[2014-06]	118	words	gelb	 49	  0	  3	  3	  3	 28	 28	 55	  0	37,000000	55
FAUST_1[2014-06]	118	words	lila	 49	  0	  1	  5	  3	 28	  0	  0	  0	28,000000	28
FAUST_1[2014-06]	118	words	vampir	 50	  0	  1	  7	  4	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	118	words	werwolf	 50	  0	  1	  7	  4	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	118	words	zombie	 50	  0	  1	  7	  4	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	118	words	hexe	 50	  1	  1	  7	  4	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	118	words	dämon	 50	  1	  4	  4	  4	 11	 11	 11	 52	21,250000	52
