experiment	subject	material	item	category	stm_probe	ndisplayed	nrelated	nrelated_unique	1st_trial	2nd_trial	3rd_trial	4th_trail	mean_trail	last_trial
FAUST_1[2014-06]	 38	words	bein	  1	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	arm	  1	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	kopf	  1	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	hand	  1	  0	  1	  1	  1	 35	  0	  0	  0	35,000000	35
FAUST_1[2014-06]	 38	words	fuß	  1	  1	  1	  1	  1	 12	  0	  0	  0	12,000000	12
FAUST_1[2014-06]	 38	words	spinat	  2	  1	  1	  1	  1	 35	  0	  0	  0	35,000000	35
FAUST_1[2014-06]	 38	words	bohnen	  2	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	tomaten	  2	  0	  1	  1	  1	 14	  0	  0	  0	14,000000	14
FAUST_1[2014-06]	 38	words	blumenkohl	  2	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	karotten	  2	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	banane	  3	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	apfel	  3	  1	  1	  1	  1	 49	  0	  0	  0	49,000000	49
FAUST_1[2014-06]	 38	words	birne	  3	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	pflaume	  3	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	erdbeere	  3	  0	  1	  1	  1	 10	  0	  0	  0	10,000000	10
FAUST_1[2014-06]	 38	words	hammer	  4	  0	  1	  5	  3	 19	  0	  0	  0	19,000000	19
FAUST_1[2014-06]	 38	words	säge	  4	  0	  1	  5	  3	 19	  0	  0	  0	19,000000	19
FAUST_1[2014-06]	 38	words	meißel	  4	  0	  1	  5	  3	 19	  0	  0	  0	19,000000	19
FAUST_1[2014-06]	 38	words	bohrer	  4	  0	  3	  3	  3	 19	 52	 52	  0	41,000000	52
FAUST_1[2014-06]	 38	words	zange	  4	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	hose	  5	  0	  1	  6	  4	 44	  0	  0	  0	44,000000	44
FAUST_1[2014-06]	 38	words	jacke	  5	  0	  2	  5	  4	  3	  3	  0	  0	3,000000	3
FAUST_1[2014-06]	 38	words	rock	  5	  1	  2	  5	  4	 44	 44	  0	  0	44,000000	44
FAUST_1[2014-06]	 38	words	hemd	  5	  0	  1	  6	  4	 44	  0	  0	  0	44,000000	44
FAUST_1[2014-06]	 38	words	bluse	  5	  0	  1	  6	  4	 44	  0	  0	  0	44,000000	44
FAUST_1[2014-06]	 38	words	tisch	  6	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	stuhl	  6	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	schrank	  6	  0	  1	  3	  1	 32	  0	  0	  0	32,000000	32
FAUST_1[2014-06]	 38	words	sofa	  6	  1	  3	  1	  1	 63	 63	 63	  0	63,000000	63
FAUST_1[2014-06]	 38	words	regal	  6	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	rose	  7	  0	  1	  5	  4	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	 38	words	tulpe	  7	  0	  1	  5	  4	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	 38	words	nelke	  7	  1	  1	  5	  4	 10	  0	  0	  0	10,000000	10
FAUST_1[2014-06]	 38	words	lilie	  7	  1	  2	  4	  4	 52	 52	  0	  0	52,000000	52
FAUST_1[2014-06]	 38	words	veilchen	  7	  0	  1	  5	  4	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	 38	words	fußball	  8	  1	  1	  2	  1	 38	  0	  0	  0	38,000000	38
FAUST_1[2014-06]	 38	words	tennis	  8	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	golf	  8	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	schwimmen	  8	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	skifahren	  8	  0	  2	  1	  1	 13	 38	  0	  0	25,500000	38
FAUST_1[2014-06]	 38	words	amsel	  9	  1	  3	  4	  4	  8	  8	 60	  0	25,333333	60
FAUST_1[2014-06]	 38	words	schwalbe	  9	  0	  1	  6	  4	 60	  0	  0	  0	60,000000	60
FAUST_1[2014-06]	 38	words	fink	  9	  0	  1	  6	  4	  8	  0	  0	  0	8,000000	8
FAUST_1[2014-06]	 38	words	taube	  9	  0	  1	  6	  4	  8	  0	  0	  0	8,000000	8
FAUST_1[2014-06]	 38	words	meise	  9	  0	  1	  6	  4	  8	  0	  0	  0	8,000000	8
FAUST_1[2014-06]	 38	words	eiche	 10	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 38	words	birke	 10	  1	  2	  5	  3	  1	 60	  0	  0	30,500000	60
FAUST_1[2014-06]	 38	words	tanne	 10	  0	  1	  6	  3	 60	  0	  0	  0	60,000000	60
FAUST_1[2014-06]	 38	words	weide	 10	  0	  3	  4	  3	  1	 60	 60	  0	40,333333	60
FAUST_1[2014-06]	 38	words	buche	 10	  0	  1	  6	  3	 60	  0	  0	  0	60,000000	60
FAUST_1[2014-06]	 38	words	lehrer	 11	  0	  2	  6	  4	  2	 53	  0	  0	27,500000	53
FAUST_1[2014-06]	 38	words	arzt	 11	  0	  1	  7	  4	 53	  0	  0	  0	53,000000	53
FAUST_1[2014-06]	 38	words	pfarrer	 11	  0	  2	  6	  4	  2	 53	  0	  0	27,500000	53
FAUST_1[2014-06]	 38	words	polizist	 11	  0	  2	  6	  4	  2	 53	  0	  0	27,500000	53
