material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Cake16.bmp;8;0;10;4;0;0;0;0;0;0;repeated_related;lure
migo;Bag4.bmp;2;1;2;1;33;0;0;0;33;33;control;target
migo;Apple5.bmp;1;1;5;3;22;0;0;0;22;22;center;target
migo;Biscuit17.bmp;3;0;4;3;0;0;0;0;0;0;related;lure
migo;Tomato3.bmp;47;3;8;4;18;31;31;0;26,666667;31;repeated_related;target
migo;Lipstick15.bmp;28;0;2;1;0;0;0;0;0;0;control;lure
migo;Daff1.bmp;14;1;5;3;41;0;0;0;41;41;center;target
migo;Varnish17.bmp;50;0;6;2;0;0;0;0;0;0;repeated;lure
migo;Keys5.bmp;26;1;8;4;4;0;0;0;4;4;related;target
migo;Stapler10.bmp;41;0;3;1;0;0;0;0;0;0;control;lure
migo;Coins12.bmp;13;0;5;2;0;0;0;0;0;0;repeated;lure
migo;Jigsaw14.bmp;24;0;4;3;0;0;0;0;0;0;related;lure
migo;Bun22.bmp;6;3;7;4;15;29;29;0;24,333333;29;repeated_related;target
migo;Mushroom18.bmp;30;1;9;4;34;0;0;0;34;34;related;target
migo;Screw10.bmp;39;1;1;1;31;0;0;0;31;31;control;target
migo;Onion13.bmp;32;0;3;2;0;0;0;0;0;0;center;lure
migo;Leaf15.bmp;27;3;0;0;6;30;30;0;22;30;repeated;target
migo;Car14.bmp;10;0;12;4;0;0;0;0;0;0;repeated_related;lure
migo;Key20.bmp;25;0;3;2;0;0;0;0;0;0;center;lure
migo;Strawberry18.bmp;43;4;3;3;11;11;34;34;22,5;34;repeated;target
