experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	130	1	18	5	3	1	1	1	1	1	1528	2	2	1	2870	4	1965	saltpeppershake_9.bmp	saltpeppershake_9.bmp	speaker_10.bmp	speaker_6.bmp	speaker_4.bmp	speaker_6.bmp	speaker_15.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	11	5	3	2	1	1	1	1	1516	1	1	1	2304	4	2671	babycrib_5.bmp	rusdoll_1.bmp	rusdoll_6.bmp	babycrib_5.bmp	rusdoll_5.bmp	rusdoll_8.bmp	babycrib_5.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	20	5	3	1	2	1	1	1	3663	2	1	0	2648	3	1306	carriage_12.bmp	carriage_12.bmp	videogamecontroller_3.bmp	carriage_14.bmp	carriage_2.bmp	carriage_3.bmp	videogamecontroller_3.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	31	5	3	2	2	1	1	1	2868	2	1	0	2747	4	3399	windchime_15.bmp	mic_3.bmp	windchime_15.bmp	windchime_10.bmp	windchime_6.bmp	windchime_16.bmp	windchime_15.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	27	5	3	1	1	1	1	1	3545	1	1	1	2572	4	2367	birdhouse_6.bmp	sofa_9.bmp	sofa_3.bmp	sofa_9.bmp	sofa_6.bmp	birdhouse_6.bmp	sofa_13.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	6	5	3	2	1	1	1	1	4530	2	1	0	2291	4	3128	cherubstatue_11.bmp	cherubstatue_11.bmp	coffee_1.bmp	cherubstatue_11.bmp	coffee_14.bmp	coffee_7.bmp	coffee_15.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	15	5	3	1	2	1	1	1	4405	1	2	0	2689	4	3310	beanbagchair_3.bmp	wig_1.bmp	beanbagchair_12.bmp	beanbagchair_15.bmp	beanbagchair_14.bmp	beanbagchair_3.bmp	wig_1.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	10	5	3	2	2	1	1	1	2058	2	2	1	2053	4	3072	scooter_11.bmp	scooter_8.bmp	scooter_11.bmp	powerstrip_8.bmp	scooter_5.bmp	scooter_4.bmp	scooter_11.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	24	5	3	1	1	1	1	1	1546	1	1	1	2245	4	1458	router_7.bmp	hammer_17.bmp	hammer_8.bmp	router_7.bmp	hammer_11.bmp	hammer_15.bmp	hammer_8.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	30	5	3	2	1	1	1	1	16959	2	1	0	1849	3	1457	lawnmower_13.bmp	lawnmower_13.bmp	tv_4.bmp	tv_16.bmp	tv_8.bmp	lawnmower_13.bmp	tv_5.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	17	5	3	1	2	1	1	1	1396	1	1	1	1630	4	2705	cake_4.bmp	cake_14.bmp	cake_3.bmp	cake_5.bmp	remote_14.bmp	cake_4.bmp	remote_14.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	32	5	3	2	2	1	1	1	1639	1	1	1	2672	4	1689	abacus_7.bmp	abacus_7.bmp	abacus_2.bmp	abacus_6.bmp	abacus_4.bmp	abacus_7.bmp	goggle_9.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	22	5	3	1	1	2	1	0	3462	2	2	1	2184	3	2091	bowlingpin_13.bmp	bowlingpin_11.bmp	pasta_11.bmp	pasta_10.bmp	pasta_9.bmp	pasta_13.bmp	pasta_11.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	14	5	3	2	1	2	1	0	5502	1	1	1	2608	4	2071	circuitboard_16.bmp	sink_15.bmp	circuitboard_8.bmp	sink_1.bmp	sink_6.bmp	sink_10.bmp	circuitboard_8.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	29	5	3	1	2	2	1	0	4764	1	1	1	2202	2	1674	tricycle_15.bmp	tricycle_10.bmp	chair_11.bmp	tricycle_5.bmp	chair_11.bmp	tricycle_2.bmp	tricycle_8.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	28	5	3	2	2	2	1	0	6877	1	2	0	2971	2	3915	rollerskates_7.bmp	rollerskates_5.bmp	rollerskates_8.bmp	watch_3.bmp	rollerskates_5.bmp	rollerskates_2.bmp	rollerskates_17.bmp	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	1	7	5	3	1	1	2	1	0	2930	2	2	1	2316	1	3854	vase_6.bmp	hairbrush_17.bmp	hairbrush_12.bmp	hairbrush_7.bmp	hairbrush_16.bmp	vase_5.bmp	hairbrush_12.bmp	25	1	1	1	2	LEHRAMT
