experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	126	1	26	2	1	1	1	1	2	0	2398	1	2	0	2905	2	1645	DÄNEMARK	dogge	mops	terrier	dänemark	schäferhund	mops	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	1	16	2	1	2	1	1	1	1	1665	1	1	1	2715	4	1970	MATHEMATIK	monopoly	schach	mathematik	backgammon	scrabble	mathematik	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	1	7	2	1	1	2	1	1	1	34530	1	1	1	2506	3	3385	ADJEKTIV	verb	graf	präposition	adjektiv	nomen	graf	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	1	11	2	1	2	2	1	1	1	3726	2	1	0	2512	4	1573	PFENNIG	pfennig	dollar	locher	pfennig	euro	mark	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	1	9	2	1	1	1	1	2	0	2278	1	2	0	2241	2	1475	MESSER	yacht	kanu	boot	messer	yacht	fähre	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	1	15	2	1	2	1	1	1	1	3573	1	2	0	2007	3	1779	DONAU	vampir	donau	dämon	donau	werwolf	hexe	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	1	22	2	1	1	2	1	2	0	1523	1	2	0	2626	1	2271	BUNTSTIFT	bleistift	füller	ärger	buntstift	ärger	filzstift	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	1	14	2	1	2	2	1	1	1	1964	1	2	0	2160	4	1772	LUNGE	lunge	herz	magen	lunge	puma	niere	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	1	13	2	1	1	1	1	2	0	1703	2	2	1	2158	3	2223	HAMMER	hammer	veilchen	lilie	tulpe	nelke	lilie	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	1	5	2	1	2	1	1	2	0	1534	1	1	1	2334	4	1799	BRATWURST	karotten	bratwurst	tomaten	bratwurst	spinat	blumenkohl	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	1	25	2	1	1	2	1	1	1	3547	2	2	1	2420	3	1944	RUMBA	karamell	rumba	karamell	chachacha	tango	walzer	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	1	6	2	1	2	2	1	1	1	2800	2	2	1	2573	4	2438	BARACKE	hütte	baracke	schuppen	baracke	scheune	schnee	30	2	1	1	1	MEDIENGESTALTER
