experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	35	1	22	6	3	1	1	1	2	0	3344	1	1	1	1976	3	3075	sink_1.bmp	garbagecan_8.bmp	garbagecan_17.bmp	garbagecan_13.bmp	sink_1.bmp	garbagecan_13.bmp	garbagecan_2.bmp	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	1	27	6	3	2	1	1	1	1	182	2	1	0	2755	3	4315	babycrib_9.bmp	carriage_14.bmp	babycrib_9.bmp	carriage_3.bmp	babycrib_9.bmp	carriage_9.bmp	carriage_2.bmp	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	1	31	6	3	1	2	1	2	0	7251	2	2	1	2702	2	2111	goggle_4.bmp	goggle_1.bmp	doorknocker_2.bmp	goggle_13.bmp	goggle_4.bmp	doorknocker_2.bmp	goggle_3.bmp	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	1	5	6	3	2	2	1	1	1	2205	2	2	1	2786	3	2516	chair_11.bmp	chair_5.bmp	chair_11.bmp	chair_3.bmp	chair_11.bmp	chair_2.bmp	cat_10.bmp	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	1	3	6	3	1	1	1	1	1	1140	1	1	1	2601	4	1540	windchime_3.bmp	bagel_16.bmp	windchime_3.bmp	bagel_10.bmp	bagel_14.bmp	bagel_12.bmp	bagel_16.bmp	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	1	1	6	3	2	1	1	1	1	1714	1	1	1	1709	4	2571	laptop_14.bmp	jacket_11.bmp	jacket_6.bmp	laptop_14.bmp	jacket_13.bmp	jacket_7.bmp	laptop_14.bmp	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	1	24	6	3	1	2	1	1	1	4875	1	2	0	2364	2	3558	orifan_17.bmp	orifan_14.bmp	videogamecontroller_13.bmp	orifan_1.bmp	orifan_17.bmp	videogamecontroller_13.bmp	orifan_7.bmp	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	1	13	6	3	2	2	1	1	1	1618	-1	1	0	0	4	1936	easteregg_9.bmp	easteregg_16.bmp	easteregg_9.bmp	easteregg_14.bmp	easteregg_17.bmp	easteregg_9.bmp	flashlight_12.bmp	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	1	18	6	3	1	1	1	1	1	2242	2	2	1	3459	3	2320	cheesegrater_14.bmp	beanbagchair_3.bmp	beanbagchair_15.bmp	beanbagchair_14.bmp	cheesegrater_14.bmp	beanbagchair_17.bmp	beanbagchair_15.bmp	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	1	4	6	3	2	1	1	1	1	1472	1	1	1	1808	3	2115	scooter_10.bmp	scooter_10.bmp	rollerskates_17.bmp	rollerskates_2.bmp	scooter_10.bmp	rollerskates_5.bmp	rollerskates_7.bmp	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
