material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;chair_11.bmp;14;0;3;3;0;0;0;0;0;0;related;lure
brady;babycrib_7.bmp;2;1;1;1;15;0;0;0;15;15;control;target
brady;backpack_12.bmp;3;3;7;3;10;10;43;0;21;43;repeated_related;target
brady;tricycle_10.bmp;61;1;9;4;47;0;0;0;47;47;related;target
brady;router_16.bmp;49;0;3;3;0;0;0;0;0;0;related;lure
brady;carabiner_6.bmp;10;3;3;3;5;63;63;0;43,666667;63;repeated;target
brady;cake_14.bmp;8;1;8;4;51;0;0;0;51;51;related;target
brady;tv_16.bmp;66;1;1;1;43;0;0;0;43;43;control;target
brady;camera_6.bmp;9;0;3;2;0;0;0;0;0;0;center;lure
brady;plant_13.bmp;43;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;saddle_15.bmp;51;1;9;4;6;0;0;0;6;6;related;target
brady;watergun_15.bmp;70;0;4;3;0;0;0;0;0;0;related;lure
brady;scooter_4.bmp;53;3;8;4;13;53;53;0;39,666667;53;repeated_related;target
brady;horseshoe_3.bmp;33;2;5;3;37;37;0;0;37;37;center;target
brady;jacket_11.bmp;35;3;7;4;31;31;60;0;40,666667;60;repeated_related;target
brady;rusdoll_1.bmp;50;0;5;2;0;0;0;0;0;0;repeated;lure
brady;beanbagchair_12.bmp;5;1;1;1;63;0;0;0;63;63;control;target
brady;bagel_10.bmp;4;0;2;1;0;0;0;0;0;0;control;lure
brady;leatherman_14.bmp;38;4;0;0;9;9;41;41;25;41;repeated;target
brady;easteregg_14.bmp;21;0;5;2;0;0;0;0;0;0;repeated;lure
brady;laptop_10.bmp;36;0;4;2;0;0;0;0;0;0;center;lure
brady;wig_12.bmp;71;0;4;1;0;0;0;0;0;0;control;lure
brady;coffee_7.bmp;18;0;3;2;0;0;0;0;0;0;center;lure
brady;circuitboard_13.bmp;17;0;2;2;0;0;0;0;0;0;control;lure
brady;cat_10.bmp;12;0;4;2;0;0;0;0;0;0;repeated;lure
brady;hairdryer_13.bmp;30;1;5;3;61;0;0;0;61;61;center;target
brady;bowlingpin_3.bmp;7;3;3;3;28;38;38;0;34,666667;38;repeated;target
brady;guitar_7.bmp;28;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;carriage_9.bmp;11;0;10;4;0;0;0;0;0;0;repeated_related;lure
brady;sink_1.bmp;56;1;5;3;19;0;0;0;19;19;center;target
