experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	130	-1	5	brady	1	2	lure	1	0	5825	4	3383	wig_6.bmp	71	0	4	3	0	0	0	0	0,000000	0	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	1	1	target	1	1	7194	4	1582	ring_12.bmp	47	1	1	1	21	0	0	0	21,000000	21	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	1	1	lure	2	1	1336	4	1256	trophy_14.bmp	62	0	2	2	0	0	0	0	0,000000	0	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	2	1	lure	1	0	1811	4	804	router_12.bmp	49	0	5	2	0	0	0	0	0,000000	0	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	2	2	target	1	1	1756	4	988	glasses_9.bmp	25	3	7	4	26	26	63	0	38,000000	63	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	2	1	target	1	1	1338	4	958	highchair_3.bmp	32	4	3	3	8	8	60	60	34,000000	60	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	2	1	target	1	1	1302	3	889	guitar_14.bmp	28	3	0	0	4	57	57	0	39,000000	57	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	3	3	target	1	1	7738	3	877	camera_3.bmp	9	3	5	4	2	2	46	0	16,000000	46	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	1	2	lure	2	1	1378	4	1286	vase_13.bmp	67	0	3	3	0	0	0	0	0,000000	0	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	2	2	lure	1	0	1379	3	852	cherubstatue_6.bmp	16	0	9	4	0	0	0	0	0,000000	0	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	3	3	target	2	0	1232	2	1680	pasta_15.bmp	42	2	5	4	62	62	0	0	62,000000	62	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	1	1	lure	1	0	1402	4	757	carabiner_2.bmp	10	0	3	2	0	0	0	0	0,000000	0	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	1	2	target	2	0	1788	2	2845	tricycle_10.bmp	61	1	9	4	29	0	0	0	29,000000	29	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	1	1	target	1	1	1568	4	984	shredder_5.bmp	55	1	1	1	50	0	0	0	50,000000	50	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	2	1	lure	1	0	1403	3	1059	watch_6.bmp	69	0	4	2	0	0	0	0	0,000000	0	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	3	3	target	1	1	927	3	1208	sofa_9.bmp	59	2	5	3	27	27	0	0	27,000000	27	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	1	2	target	1	1	1077	3	914	scooter_10.bmp	53	1	10	4	64	0	0	0	64,000000	64	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	3	3	lure	2	1	1589	3	965	jacket_7.bmp	35	0	3	2	0	0	0	0	0,000000	0	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	3	3	lure	2	1	1834	3	1069	doorknob_17.bmp	19	0	3	2	0	0	0	0	0,000000	0	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	2	2	lure	1	0	2075	3	868	abacus_15.bmp	1	0	9	4	0	0	0	0	0,000000	0	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	3	3	lure	2	1	2032	3	774	goggle_4.bmp	27	0	3	2	0	0	0	0	0,000000	0	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	2	1	lure	1	0	864	4	1016	circuitboard_2.bmp	17	0	6	3	0	0	0	0	0,000000	0	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	2	2	target	1	1	6216	3	934	beanbagchair_15.bmp	5	3	8	4	15	55	55	0	41,000000	55	25	1	1	1	2	LEHRAMT
FAUST_1[2014-06]	130	-1	5	brady	1	2	target	1	1	1925	3	1385	cake_14.bmp	8	1	9	4	17	0	0	0	17,000000	17	25	1	1	1	2	LEHRAMT
