material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;tiger;40;0;2;2;0;0;0;0;0;0;control;lure
words;hamburger;43;0;4;1;0;0;0;0;0;0;repeated;lure
words;gaspedal;63;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;bleistift;28;0;2;2;0;0;0;0;0;0;control;lure
words;karamell;55;3;1;1;12;55;55;0;40,666667;55;repeated;target
words;mücke;13;0;3;2;0;0;0;0;0;0;related;lure
words;thriller;59;0;11;4;0;0;0;0;0;0;repeated_related;lure
words;säge;4;0;4;2;0;0;0;0;0;0;repeated;lure
words;baumwolle;24;0;3;1;0;0;0;0;0;0;control;lure
words;backblech;68;1;9;4;63;0;0;0;63;63;related;target
words;lehrer;11;4;3;3;30;30;38;38;34;38;repeated;target
words;dinkel;64;3;8;4;22;53;53;0;42,666667;53;repeated_related;target
words;mobiltelefon;33;3;3;3;19;19;44;0;27,333333;44;repeated;target
words;sonnenschein;61;0;5;2;0;0;0;0;0;0;repeated;lure
words;gelb;49;1;6;3;28;0;0;0;28;28;center;target
words;hannover;16;0;3;2;0;0;0;0;0;0;center;lure
words;physik;19;3;9;4;25;64;64;0;51;64;repeated_related;target
words;nordamerika;38;0;4;2;0;0;0;0;0;0;center;lure
words;kirche;52;0;10;4;0;0;0;0;0;0;repeated_related;lure
words;silber;15;1;1;1;61;0;0;0;61;61;control;target
words;lidschatten;37;2;5;3;13;13;0;0;13;13;center;target
words;euro;47;0;2;2;0;0;0;0;0;0;related;lure
words;tulpe;7;0;4;3;0;0;0;0;0;0;related;lure
words;sekunde;71;1;9;4;30;0;0;0;30;30;related;target
words;lachs;12;1;1;1;1;0;0;0;1;1;control;target
words;schütze;39;1;10;4;57;0;0;0;57;57;related;target
words;schwalbe;9;1;1;1;22;0;0;0;22;22;control;target
words;volvo;30;0;3;2;0;0;0;0;0;0;center;lure
words;scham;44;3;9;4;31;31;35;0;32,333333;35;repeated_related;target
words;österreich;18;1;6;3;7;0;0;0;7;7;center;target
