material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;gymnasium;20;0;3;3;0;0;0;0;0;0;related;lure
words;saturn;60;0;4;2;0;0;0;0;0;0;center;lure
words;silber;15;1;8;4;55;0;0;0;55;55;related;target
words;österreich;18;2;1;1;36;36;0;0;36;36;repeated;target
words;lineal;32;3;7;4;9;35;35;0;26,333333;35;repeated_related;target
words;polizist;11;2;1;1;41;41;0;0;41;41;repeated;target
words;fähre;35;1;9;4;64;0;0;0;64;64;related;target
words;birke;10;4;0;0;32;32;63;63;47,5;63;repeated;target
words;whiskey;69;2;4;3;7;47;0;0;27;47;center;target
words;oboe;14;0;4;3;0;0;0;0;0;0;center;lure
words;jahr;71;0;3;2;0;0;0;0;0;0;center;lure
words;millimeter;72;2;5;3;42;42;0;0;42;42;center;target
words;lenkrad;63;0;3;3;0;0;0;0;0;0;related;lure
words;tomaten;2;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;lachs;12;1;8;4;21;0;0;0;21;21;related;target
words;hören;65;0;3;3;0;0;0;0;0;0;related;lure
words;porsche;30;0;2;1;0;0;0;0;0;0;control;lure
words;schach;57;1;1;1;34;0;0;0;34;34;control;target
words;niere;42;3;6;4;22;22;39;0;27,666667;39;repeated_related;target
words;thriller;59;0;10;4;0;0;0;0;0;0;repeated_related;lure
words;opium;54;3;7;4;29;33;33;0;31,666667;33;repeated_related;target
words;scheune;23;0;3;1;0;0;0;0;0;0;control;lure
words;löffel;21;1;1;1;55;0;0;0;55;55;control;target
words;dackel;46;1;1;1;35;0;0;0;35;35;control;target
words;stecknadel;70;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;schrank;6;0;5;2;0;0;0;0;0;0;repeated;lure
words;fußball;8;0;5;1;0;0;0;0;0;0;repeated;lure
words;lesen;26;0;4;1;0;0;0;0;0;0;repeated;lure
words;mozart;51;0;3;1;0;0;0;0;0;0;control;lure
words;gepard;40;3;5;3;20;38;38;0;32;38;center;target
