experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	53	-1	6	brady	3	3	target	1	1	6617	4	3363	scooter_5.bmp	53	2	5	3	21	21	0	0	21,000000	21	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	2	2	target	1	1	1285	4	1551	hairbrush_12.bmp	29	3	8	4	8	44	44	0	32,000000	44	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	1	1	target	2	0	2153	4	978	cake_5.bmp	8	1	2	1	16	0	0	0	16,000000	16	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	2	2	lure	2	1	1749	4	748	bagel_16.bmp	4	0	11	4	0	0	0	0	0,000000	0	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	1	2	target	1	1	1371	3	1138	horseshoe_12.bmp	33	1	9	4	24	0	0	0	24,000000	24	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	3	3	lure	2	1	4117	1	762	plant_2.bmp	43	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	1	2	target	1	1	916	4	768	coffee_15.bmp	18	1	9	4	40	0	0	0	40,000000	40	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	1	2	target	1	1	1430	4	1877	speaker_17.bmp	60	1	9	4	27	0	0	0	27,000000	27	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	1	2	lure	2	1	1804	3	843	fan_10.bmp	22	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	1	1	lure	1	0	2603	1	781	cherubstatue_10.bmp	16	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	3	3	lure	2	1	1308	4	1041	flashlight_1.bmp	23	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	2	1	target	1	1	1005	2	1059	watch_3.bmp	69	2	0	0	10	55	0	0	32,000000	55	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	3	3	target	1	1	1203	4	783	ring_11.bmp	47	3	5	3	6	34	34	0	24,000000	34	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	1	2	lure	2	1	2222	3	1432	shoe_17.bmp	54	0	3	3	0	0	0	0	0,000000	0	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	3	3	lure	1	0	1749	2	1087	wig_1.bmp	71	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	2	ENGLISHCH
FAUST_1[2014-06]	53	-1	6	brady	2	1	target	1	1	1733	1	1149	sink_11.bmp	56	4	0	0	20	20	48	48	34,000000	48	21	1	1	1	2	ENGLISHCH
