material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;watch_6.bmp;69;1;5;3;30;0;0;0;30;30;center;target
brady;plant_13.bmp;43;1;10;4;47;0;0;0;47;47;related;target
brady;wig_6.bmp;71;1;10;4;17;0;0;0;17;17;related;target
brady;shoe_7.bmp;54;2;5;4;5;5;0;0;5;5;center;target
brady;bagel_12.bmp;4;0;3;2;0;0;0;0;0;0;related;lure
brady;tricycle_15.bmp;61;0;3;2;0;0;0;0;0;0;center;lure
brady;hairbrush_12.bmp;29;3;8;4;20;20;34;0;24,666667;34;repeated_related;target
brady;saltpeppershake_12.bmp;52;0;2;2;0;0;0;0;0;0;control;lure
brady;chair_11.bmp;14;3;8;4;28;28;62;0;39,333333;62;repeated_related;target
brady;carabiner_5.bmp;10;0;4;2;0;0;0;0;0;0;repeated;lure
brady;beanbagchair_3.bmp;5;3;0;0;28;37;37;0;34;37;repeated;target
brady;speaker_10.bmp;60;0;5;2;0;0;0;0;0;0;repeated;lure
brady;jacket_10.bmp;35;1;1;1;62;0;0;0;62;62;control;target
brady;guitar_8.bmp;28;0;3;2;0;0;0;0;0;0;center;lure
brady;lawnmower_3.bmp;37;0;3;2;0;0;0;0;0;0;center;lure
brady;camera_4.bmp;9;1;1;1;29;0;0;0;29;29;control;target
brady;bowlingpin_11.bmp;7;2;5;4;21;21;0;0;21;21;center;target
brady;scooter_11.bmp;53;0;5;2;0;0;0;0;0;0;repeated;lure
brady;cheesegrater_5.bmp;15;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;router_7.bmp;49;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;shredder_1.bmp;55;0;3;3;0;0;0;0;0;0;related;lure
brady;ring_12.bmp;47;0;2;2;0;0;0;0;0;0;control;lure
brady;glasses_9.bmp;25;1;1;1;41;0;0;0;41;41;control;target
brady;watergun_7.bmp;70;3;0;0;25;54;54;0;44,333333;54;repeated;target
brady;carriage_3.bmp;11;4;6;4;7;7;55;55;31;55;repeated_related;target
brady;birdhouse_14.bmp;6;4;3;3;22;22;44;44;33;44;repeated;target
brady;fan_10.bmp;22;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;pasta_15.bmp;42;1;10;4;64;0;0;0;64;64;related;target
brady;socks_13.bmp;58;0;4;3;0;0;0;0;0;0;related;lure
brady;cat_10.bmp;12;0;2;2;0;0;0;0;0;0;control;lure
