material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Bag4.bmp;2;2;5;3;31;31;0;0;31;31;center;target
migo;Bracelet5.bmp;4;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Coins12.bmp;13;2;6;4;12;12;0;0;12;12;center;target
migo;Chilli11.bmp;11;1;1;1;40;0;0;0;40;40;control;target
migo;String12.bmp;44;0;2;1;0;0;0;0;0;0;control;lure
migo;Chocolate6.bmp;12;0;7;4;0;0;0;0;0;0;repeated;lure
migo;Keys5.bmp;26;1;8;4;10;0;0;0;10;10;related;target
migo;Cake16.bmp;8;0;3;2;0;0;0;0;0;0;control;lure
migo;Glass19.bmp;20;3;1;1;7;41;41;0;29,666667;41;repeated;target
migo;Key13.bmp;25;0;3;2;0;0;0;0;0;0;center;lure
migo;Car12.bmp;10;1;10;4;2;0;0;0;2;2;related;target
migo;Hand13.bmp;21;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Candle13.bmp;9;0;3;2;0;0;0;0;0;0;center;lure
migo;Sweet1.bmp;45;3;3;3;13;13;36;0;20,666667;36;repeated;target
migo;Pear16.bmp;34;0;3;3;0;0;0;0;0;0;related;lure
migo;Holly20.bmp;23;3;6;4;21;30;30;0;27;30;repeated_related;target
migo;Paperclip14.bmp;33;3;9;4;7;38;38;0;27,666667;38;repeated_related;target
migo;Button14.bmp;7;0;4;3;0;0;0;0;0;0;related;lure
migo;Stapler10.bmp;41;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Brocolli9.bmp;5;1;1;1;33;0;0;0;33;33;control;target
