material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;flashlight_13.bmp;23;0;3;3;0;0;0;0;0;0;related;lure
brady;guitar_5.bmp;28;2;5;4;61;61;0;0;61;61;center;target
brady;saltpeppershake_2.bmp;52;0;2;2;0;0;0;0;0;0;control;lure
brady;camera_4.bmp;9;3;7;4;3;57;57;0;39;57;repeated_related;target
brady;tricycle_5.bmp;61;0;4;2;0;0;0;0;0;0;center;lure
brady;videogamecontroller_13.bmp;68;0;3;3;0;0;0;0;0;0;related;lure
brady;cellphone_4.bmp;13;1;2;1;64;0;0;0;64;64;control;target
brady;jacket_13.bmp;35;2;6;4;8;56;0;0;32;56;center;target
brady;parfait_13.bmp;41;3;7;4;21;37;37;0;31,666667;37;repeated_related;target
brady;trunk_7.bmp;64;3;3;3;5;5;62;0;24;62;repeated;target
brady;chair_11.bmp;14;0;3;1;0;0;0;0;0;0;control;lure
brady;router_12.bmp;49;2;1;1;7;7;0;0;7;7;repeated;target
brady;fan_17.bmp;22;1;8;3;11;0;0;0;11;11;related;target
brady;doorknob_10.bmp;19;2;5;3;54;54;0;0;54;54;center;target
brady;shoe_9.bmp;54;0;3;2;0;0;0;0;0;0;center;lure
brady;abacus_6.bmp;1;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;watergun_15.bmp;70;1;1;1;12;0;0;0;12;12;control;target
brady;turtle_2.bmp;65;0;3;3;0;0;0;0;0;0;related;lure
brady;sofa_12.bmp;59;3;7;4;29;63;63;0;51,666667;63;repeated_related;target
brady;hammer_11.bmp;31;0;5;2;0;0;0;0;0;0;repeated;lure
brady;trophy_16.bmp;62;0;10;4;0;0;0;0;0;0;repeated_related;lure
brady;garbagecan_10.bmp;24;0;4;1;0;0;0;0;0;0;repeated;lure
brady;laptop_14.bmp;36;1;8;4;53;0;0;0;53;53;related;target
brady;lawnmower_17.bmp;37;3;0;0;6;60;60;0;42;60;repeated;target
brady;beanbagchair_17.bmp;5;1;2;1;39;0;0;0;39;39;control;target
brady;cherubstatue_10.bmp;16;0;10;4;0;0;0;0;0;0;repeated_related;lure
brady;rusdoll_1.bmp;50;0;4;3;0;0;0;0;0;0;center;lure
brady;circuitboard_2.bmp;17;0;5;2;0;0;0;0;0;0;repeated;lure
brady;trumpet_17.bmp;63;0;2;2;0;0;0;0;0;0;control;lure
brady;sink_10.bmp;56;1;10;4;7;0;0;0;7;7;related;target
