experiment	subject	material	item	category	stm_probe	ndisplayed	nrelated	nrelated_unique	1st_trial	2nd_trial	3rd_trial	4th_trail	mean_trail	last_trial
FAUST_1[2014-06]	  1	words	bein	  1	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	arm	  1	  1	  2	  1	  1	 50	 50	  0	  0	50,000000	50
FAUST_1[2014-06]	  1	words	kopf	  1	  0	  1	  2	  1	 30	  0	  0	  0	30,000000	30
FAUST_1[2014-06]	  1	words	hand	  1	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	fuß	  1	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	spinat	  2	  0	  4	  0	  0	 14	 14	 61	 61	37,500000	61
FAUST_1[2014-06]	  1	words	bohnen	  2	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	tomaten	  2	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	blumenkohl	  2	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	karotten	  2	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	banane	  3	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	apfel	  3	  0	  1	  1	  1	 16	  0	  0	  0	16,000000	16
FAUST_1[2014-06]	  1	words	birne	  3	  1	  1	  1	  1	 54	  0	  0	  0	54,000000	54
FAUST_1[2014-06]	  1	words	pflaume	  3	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	erdbeere	  3	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	hammer	  4	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	säge	  4	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	meißel	  4	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	bohrer	  4	  0	  4	  0	  0	 15	 15	 60	 60	37,500000	60
FAUST_1[2014-06]	  1	words	zange	  4	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	hose	  5	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	jacke	  5	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	rock	  5	  0	  2	  2	  1	 44	 44	  0	  0	44,000000	44
FAUST_1[2014-06]	  1	words	hemd	  5	  0	  2	  2	  1	  3	  3	  0	  0	3,000000	3
FAUST_1[2014-06]	  1	words	bluse	  5	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	tisch	  6	  0	  1	  6	  3	 56	  0	  0	  0	56,000000	56
FAUST_1[2014-06]	  1	words	stuhl	  6	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	  1	words	schrank	  6	  0	  2	  5	  3	 29	 56	  0	  0	42,500000	56
FAUST_1[2014-06]	  1	words	sofa	  6	  0	  2	  5	  3	 56	 56	  0	  0	56,000000	56
FAUST_1[2014-06]	  1	words	regal	  6	  1	  2	  5	  3	 29	 56	  0	  0	42,500000	56
