experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	44	1	17	4	2	1	1	1	1	1	1902	1	1	1	3208	4	3308	Ginger17.bmp	Keys6.bmp	Keys8.bmp	Ginger17.bmp	Keys7.bmp	Keys9.bmp	Keys7.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	19	4	2	2	1	1	1	1	1355	1	1	1	2197	3	2054	Chocolate6.bmp	Fudge8.bmp	Chocolate6.bmp	Fudge20.bmp	Fudge17.bmp	Chocolate6.bmp	Fudge15.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	13	4	2	1	2	1	2	0	1826	2	2	1	2345	3	2136	Scissors1.bmp	Scissors3.bmp	Swirl23.bmp	Scissors23.bmp	Swirl23.bmp	Scissors11.bmp	Scissors1.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	3	4	2	2	2	1	1	1	2330	-1	2	0	0	3	2768	Shell1.bmp	Varnish14.bmp	Shell5.bmp	Shell18.bmp	Shell1.bmp	Shell9.bmp	Shell1.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	20	4	2	1	1	1	1	1	1497	1	1	1	2239	3	1599	Bun12.bmp	Nut21.bmp	Nut19.bmp	Nut11.bmp	Nut2.bmp	Nut11.bmp	Bun12.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	1	4	2	2	1	1	1	1	2453	-1	1	0	0	4	2551	Feather2.bmp	Star2.bmp	Star19.bmp	Feather2.bmp	Star1.bmp	Star17.bmp	Feather2.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	9	4	2	1	2	1	1	1	1709	1	1	1	3447	3	1773	Button18.bmp	Stapler10.bmp	Button10.bmp	Stapler10.bmp	Button18.bmp	Button20.bmp	Button14.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	7	4	2	2	2	1	1	1	2189	-1	1	0	0	2	2069	Plug6.bmp	Candle20.bmp	Plug9.bmp	Plug6.bmp	Plug8.bmp	Plug6.bmp	Plug18.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	12	4	2	1	1	2	2	1	2479	1	1	1	1894	2	2344	Fork8.bmp	Pear16.bmp	Pear18.bmp	Pear15.bmp	Pear4.bmp	Fork7.bmp	Pear4.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	15	4	2	2	1	2	2	1	1325	1	1	1	2501	1	2718	Glass3.bmp	Apple21.bmp	Apple5.bmp	Glass16.bmp	Apple18.bmp	Glass16.bmp	Apple24.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	8	4	2	1	2	2	1	0	1685	1	1	1	2124	2	1975	Mushroom14.bmp	Toothbrush10.bmp	Mushroom18.bmp	Toothbrush10.bmp	Mushroom25.bmp	Mushroom7.bmp	Mushroom6.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	4	4	2	2	2	2	1	0	1500	1	1	1	2320	3	2206	Leaf13.bmp	Leaf15.bmp	Leaf22.bmp	Leaf21.bmp	Man24.bmp	Leaf10.bmp	Leaf22.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	22	4	2	1	1	2	2	1	2018	1	1	1	2245	1	6679	Brocolli9.bmp	Umbrella19.bmp	Umbrella21.bmp	Umbrella19.bmp	Umbrella17.bmp	Umbrella6.bmp	Brocolli19.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	11	4	2	2	1	2	2	1	4476	2	2	1	3115	3	2472	Daff9.bmp	Paperclip13.bmp	Daff3.bmp	Paperclip9.bmp	Daff3.bmp	Paperclip14.bmp	Paperclip6.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	18	4	2	1	2	2	1	0	1418	1	1	1	2286	3	1750	Cake7.bmp	Cake24.bmp	Jigsaw10.bmp	Cake16.bmp	Jigsaw10.bmp	Cake25.bmp	Cake18.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	5	4	2	2	2	2	1	0	1869	2	2	1	3298	3	1863	Key11.bmp	Key20.bmp	Key5.bmp	Key9.bmp	Key20.bmp	Bag21.bmp	Key13.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	2	4	2	1	1	3	1	0	2950	2	1	0	2722	2	2803	Car7.bmp	Pen20.bmp	Pen10.bmp	Pen1.bmp	Pen5.bmp	Pen10.bmp	Bracelet18.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	6	4	2	2	1	3	2	1	2275	2	2	1	2279	3	2549	Flower18.bmp	Strawberry18.bmp	Strawberry3.bmp	Sweet22.bmp	Strawberry21.bmp	Sweet22.bmp	Strawberry14.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	16	4	2	1	1	3	2	1	1764	2	2	1	3182	4	2018	String9.bmp	Chilli22.bmp	Hand17.bmp	Hand10.bmp	Hand13.bmp	Hand1.bmp	Hand17.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	10	4	2	2	1	3	2	1	3924	2	1	0	3471	3	4510	Screw13.bmp	Biscuit17.bmp	Biscuit9.bmp	Holly3.bmp	Biscuit25.bmp	Holly3.bmp	Biscuit4.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	21	4	2	1	1	3	2	1	1462	1	1	1	2204	3	2488	Onion14.bmp	Hanger15.bmp	Hanger14.bmp	Hanger2.bmp	Coins14.bmp	Hanger12.bmp	Hanger15.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	1	14	4	2	2	1	3	2	1	3030	2	2	1	2156	4	3764	Present9.bmp	Tomato2.bmp	Tomato12.bmp	Tomato18.bmp	Lipstick9.bmp	Tomato3.bmp	Lipstick9.bmp	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	30	4	1	1	1	1	2	0	1555	1	1	1	2068	3	2128	LAKRITZ	helium	kohlenstoff	lakritz	sauerstoff	wasserstoff	kohlenstoff	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	14	4	1	2	1	1	1	1	1866	2	2	1	2223	2	2654	BERLIN	berlin	fink	amsel	schwalbe	berlin	meise	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	4	4	1	1	2	1	1	1	2506	1	1	1	2734	3	2563	STUHL	tisch	bluse	stuhl	bluse	regal	sofa	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	5	4	1	2	2	1	1	1	1679	2	2	1	2645	4	1756	SCHACH	schach	halma	schach	scrabble	vivaldi	backgammon	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	9	4	1	1	1	1	2	0	2094	-1	1	0	0	3	1931	OBOE	whiskey	rum	whiskey	oboe	gin	tequila	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	18	4	1	2	1	1	2	0	2098	2	2	1	2329	4	1982	FÜHLEN	forelle	fühlen	thunfisch	lachs	makrele	fühlen	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	3	4	1	1	2	1	2	0	4312	2	2	1	2659	3	1851	SPINAT	füller	karotten	blumenkohl	füller	tomaten	spinat	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	25	4	1	2	2	1	1	1	2726	2	1	0	2436	3	2008	TRAUER	trauer	ärger	trauer	diesel	scham	freude	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	1	4	1	1	1	1	2	0	2523	-1	2	0	0	4	2351	BUCH	kopf	bein	arm	buch	hand	kopf	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	31	4	1	2	1	1	1	1	2178	1	1	1	1875	4	2404	BOMBE	bombe	pflaume	bombe	apfel	erdbeere	birne	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	22	4	1	1	2	1	1	1	1805	1	1	1	2261	3	2842	BARACKE	schuppen	tiger	blockhaus	scheune	baracke	tiger	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	12	4	1	2	2	1	1	1	2127	1	1	1	2399	4	2785	SEKUNDE	tag	sekunde	kanu	minute	jahr	sekunde	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	17	4	1	1	1	2	2	1	2572	1	1	1	1505	4	6189	PFENNIG	cent	herz	lunge	magen	niere	magen	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	13	4	1	2	1	2	2	1	2850	1	1	1	2202	3	2013	ERDKUNDE	physik	cannabis	haschisch	heroin	physik	kokain	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	32	4	1	1	2	2	1	0	2174	1	1	1	2482	2	1905	HERZOG	laptop	fürst	könig	laptop	kaiser	graf	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	26	4	1	2	2	2	2	1	2682	1	1	1	2658	2	2865	OZEAN	meer	kreis	teich	see	teich	fluss	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	19	4	1	1	1	2	1	0	3106	1	1	1	3185	2	2639	BUCHE	klebeband	eiche	lineal	locher	büroklammer	klebeband	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	28	4	1	2	1	2	1	0	2196	2	2	1	2460	3	1700	VEILCHEN	zwilling	tulpe	schütze	tulpe	wassermann	steinbock	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	6	4	1	1	2	2	2	1	2384	2	2	1	1750	3	2084	TERRIER	schäferhund	mops	messer	dogge	messer	dackel	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	23	4	1	2	2	2	1	0	1710	2	2	1	3432	3	2852	STRICKNADEL	sicherheitsnadel	stecknadel	mutter	sicherheitsnadel	nähnadel	häkelnadel	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	2	4	1	1	1	2	2	1	3012	2	2	1	1844	3	3629	DÄNEMARK	eisen	gold	bronze	messing	italien	eisen	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	7	4	1	2	1	2	2	1	2625	1	1	1	2264	3	3407	WALZER	gaspedal	kupplung	chachacha	handbremse	chachacha	lenkrad	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	8	4	1	1	2	2	1	0	3519	2	2	1	2465	2	2149	BASTELN	schreiben	zeichnen	malen	karaffe	lesen	karaffe	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	20	4	1	2	2	2	2	1	1935	1	1	1	2936	2	2137	TEMPEL	ameise	kirche	kapelle	synagoge	kirche	moschee	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	15	4	1	1	1	3	2	1	1406	1	1	1	2534	4	2622	GRIPPE	oregano	majoran	thymian	oper	majoran	koriander	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	16	4	1	2	1	3	2	1	2816	2	2	1	1862	4	1835	KÜCHENWAAGE	straßenbahn	fahrrad	zug	saturn	bus	saturn	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	10	4	1	1	1	3	2	1	2367	2	2	1	1849	3	1637	AFRIKA	wimperntusche	rouge	kajal	lidschatten	wimperntusche	baumwolle	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	21	4	1	2	1	3	1	0	2790	1	1	1	2171	1	1973	REALSCHULE	lila	gelb	hagel	blau	hagel	rot	38	2	1	1	1	MATHEMATIK
FAUST_1[2014-06]	44	2	27	4	1	1	1	3	2	1	1455	-1	1	0	0	4	2211	PORSCHE	dinkel	saarland	sachsen	brandenburg	thüringen	brandenburg	38	2	1	1	1	MATHEMATIK
