experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	108	-1	1	words	2	1	lure	2	1	3718	4	2153	nähnadel	70	0	4	1	0	0	0	0	0,000000	0	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	2	1	target	1	1	1344	4	1063	masern	22	3	1	1	5	55	55	0	38,000000	55	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	2	1	target	1	1	1668	3	861	sekunde	71	3	0	0	10	37	37	0	28,000000	37	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	1	2	lure	2	1	2002	2	1198	lunge	42	0	4	3	0	0	0	0	0,000000	0	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	1	2	target	1	1	987	1	999	whiskey	69	1	10	4	12	0	0	0	12,000000	12	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	1	1	target	1	1	2448	1	1466	angst	44	1	1	1	64	0	0	0	64,000000	64	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	2	2	target	1	1	2912	2	1288	meise	9	3	7	4	6	6	34	0	15,000000	34	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	3	3	target	1	1	876	3	926	tochter	45	2	5	4	60	60	0	0	60,000000	60	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	3	3	lure	1	0	1454	1	645	synagoge	52	0	3	2	0	0	0	0	0,000000	0	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	1	1	lure	2	1	1962	4	2768	gerste	64	0	2	2	0	0	0	0	0,000000	0	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	2	1	lure	2	1	1584	4	869	donau	17	0	5	2	0	0	0	0	0,000000	0	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	3	3	lure	1	0	1278	4	1170	nomen	66	0	4	2	0	0	0	0	0,000000	0	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	1	1	target	1	1	970	2	810	ameise	13	1	1	1	32	0	0	0	32,000000	32	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	3	3	target	1	1	1051	3	1057	scheune	23	2	4	3	44	44	0	0	44,000000	44	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	2	2	lure	2	1	1486	2	670	thriller	59	0	10	4	0	0	0	0	0,000000	0	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	-1	1	words	2	1	lure	2	1	1573	3	1275	sonnenschein	61	0	4	1	0	0	0	0	0,000000	0	27	2	1	2	2	CHHINASTUDIEN
