material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;küchenwaage;68;0;3;2;0;0;0;0;0;0;center;lure
words;komödie;59;0;4;1;0;0;0;0;0;0;control;lure
words;thüringen;41;0;2;1;0;0;0;0;0;0;control;lure
words;stuhl;6;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;stuttgart;16;2;5;3;7;7;0;0;7;7;center;target
words;zombie;50;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;hamburger;43;1;1;1;28;0;0;0;28;28;control;target
words;meile;72;2;4;3;31;53;0;0;42;53;center;target
words;tulpe;7;3;7;4;13;13;61;0;29;61;repeated_related;target
words;könig;53;1;6;4;47;0;0;0;47;47;center;target
words;österreich;18;3;0;0;21;50;50;0;40,333333;50;repeated;target
words;rhein;17;3;7;4;16;63;63;0;47,333333;63;repeated_related;target
words;forelle;12;1;10;4;44;0;0;0;44;44;related;target
words;messing;15;3;7;3;17;17;49;0;27,666667;49;repeated_related;target
words;sonnenschein;61;0;2;2;0;0;0;0;0;0;control;lure
words;monopoly;57;1;11;4;52;0;0;0;52;52;related;target
words;füller;28;0;3;2;0;0;0;0;0;0;center;lure
words;eiche;10;0;3;2;0;0;0;0;0;0;related;lure
words;fuß;1;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;hemd;5;1;1;1;52;0;0;0;52;52;control;target
words;lakritz;55;0;4;2;0;0;0;0;0;0;repeated;lure
words;merkur;60;0;4;2;0;0;0;0;0;0;repeated;lure
words;sehen;65;0;4;3;0;0;0;0;0;0;related;lure
words;quadrat;56;1;1;1;30;0;0;0;30;30;control;target
words;theater;58;0;3;2;0;0;0;0;0;0;center;lure
words;computer;33;1;10;4;3;0;0;0;3;3;related;target
words;tennis;8;0;4;3;0;0;0;0;0;0;related;lure
words;audi;30;0;4;2;0;0;0;0;0;0;repeated;lure
words;gaspedal;63;3;1;1;10;10;63;0;27,666667;63;repeated;target
words;lila;49;4;3;3;9;9;35;35;22;35;repeated;target
