subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
3,1,0,cs22.bmp,neu,30,2575.jpg,1000,maske_12.bmp,500,maske_4.bmp,970,7233.jpg,7211.jpg,2372.jpg,7004.jpg,7820.jpg,2575.jpg,no,no,no,no,no,yes,117482,120031
3,1,1,cs29.bmp,pos,30,2216.jpg,1000,maske_7.bmp,500,maske_12.bmp,970,cs2.bmp,cs29.bmp,cs20.bmp,cs4.bmp,cs9.bmp,cs8.bmp,no,no,no,yes,no,no,122589,127478
3,1,2,cs3.bmp,pos,900,2395.jpg,1000,maske_10.bmp,500,maske_5.bmp,100,cs2.bmp,cs23.bmp,cs27.bmp,cs4.bmp,cs24.bmp,cs3.bmp,no,no,no,no,no,yes,129943,131958
3,1,3,cs11.bmp,neg,30,9435.jpg,1000,maske_6.bmp,500,maske_5.bmp,970,cs13.bmp,cs26.bmp,cs10.bmp,cs1.bmp,cs14.bmp,cs11.bmp,no,no,yes,no,no,no,134412,136671
3,1,4,cs26.bmp,neg,30,9007.jpg,1000,maske_4.bmp,500,maske_8.bmp,970,cs11.bmp,cs26.bmp,cs25.bmp,cs21.bmp,cs7.bmp,cs15.bmp,yes,no,no,no,no,no,139131,141095
3,1,5,cs27.bmp,pos,30,7330.JPG,1000,maske_6.bmp,500,maske_4.bmp,970,cs23.bmp,cs20.bmp,cs24.bmp,cs17.bmp,cs29.bmp,cs27.bmp,no,no,no,no,no,yes,143554,146254
3,1,6,cs22.bmp,neu,30,7504.jpg,1000,maske_7.bmp,500,maske_9.bmp,970,1935.jpg,1616.jpg,2580.jpg,7504.jpg,7000.jpg,5455.jpg,no,no,no,no,no,yes,148707,153214
3,1,7,cs2.bmp,pos,100,1710.JPG,1000,maske_2.bmp,500,maske_11.bmp,900,cs2.bmp,cs17.bmp,cs29.bmp,cs3.bmp,cs4.bmp,cs9.bmp,no,no,no,no,no,yes,155685,159207
3,1,8,cs10.bmp,neg,900,2141.jpg,1000,maske_7.bmp,500,maske_3.bmp,100,cs26.bmp,cs14.bmp,cs12.bmp,cs13.bmp,cs11.bmp,cs10.bmp,no,no,no,no,no,yes,161661,163030
3,1,9,cs16.bmp,neg,30,9330.jpg,1000,maske_6.bmp,500,maske_10.bmp,970,cs11.bmp,cs10.bmp,cs16.bmp,cs12.bmp,cs13.bmp,cs7.bmp,no,no,no,no,yes,no,165496,166934
