trialnr,blocknr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1  
300,1,cs7.bmp,neu,30,7504.jpg,1000,maske_3.bmp,500,maske_2.bmp,970,7504.jpg,7004.jpg,4631.JPG,5731.jpg,8211.jpg,7640.jpg
246,1,cs1.bmp,neu,30,7090.jpg,1000,maske_11.bmp,500,maske_2.bmp,970,1313.jpg,5740.jpg,4631.JPG,7090.jpg,2220.jpg,2580.jpg
156,1,cs20.bmp,neg,30,9430.JPG,1000,maske_5.bmp,500,maske_10.bmp,970,cs30.bmp,cs20.bmp,cs8.bmp,cs5.bmp,cs21.bmp,cs15.bmp
30,1,cs3.bmp,pos,30,2150.JPG,1000,maske_10.bmp,500,maske_12.bmp,970,cs3.bmp,cs23.bmp,cs24.bmp,cs29.bmp,cs12.bmp,cs18.bmp
138,1,cs6.bmp,neg,30,9830.jpg,1000,maske_2.bmp,500,maske_10.bmp,970,cs8.bmp,cs28.bmp,cs6.bmp,cs9.bmp,cs19.bmp,cs20.bmp
36,1,cs3.bmp,pos,30,2550.jpg,1000,maske_1.bmp,500,maske_2.bmp,970,cs29.bmp,cs3.bmp,cs24.bmp,cs2.bmp,cs13.bmp,cs16.bmp
24,1,cs2.bmp,pos,30,5831.jpg,1000,maske_2.bmp,500,maske_10.bmp,970,cs12.bmp,cs11.bmp,cs14.bmp,cs3.bmp,cs22.bmp,cs2.bmp
234,1,cs17.bmp,neg,900,2750.jpg,1000,maske_2.bmp,500,maske_4.bmp,100,cs15.bmp,cs17.bmp,cs8.bmp,cs5.bmp,cs6.bmp,cs20.bmp
102,1,cs11.bmp,pos,900,1463.jpg,1000,maske_10.bmp,500,maske_11.bmp,100,cs11.bmp,cs18.bmp,cs14.bmp,cs3.bmp,cs24.bmp,cs16.bmp
162,1,cs30.bmp,neg,30,9007.jpg,1000,maske_11.bmp,500,maske_12.bmp,970,cs6.bmp,cs30.bmp,cs8.bmp,cs25.bmp,cs21.bmp,cs28.bmp
324,1,cs4.bmp,neu,100,7187.jpg,1000,maske_9.bmp,500,maske_11.bmp,900,7187.jpg,2372.jpg,8211.jpg,5920.JPG,7211.jpg,2487.jpg
12,1,cs29.bmp,pos,30,1721.jpg,1000,maske_12.bmp,500,maske_11.bmp,970,cs11.bmp,cs18.bmp,cs29.bmp,cs13.bmp,cs23.bmp,cs2.bmp
252,1,cs1.bmp,neu,30,7000.jpg,1000,maske_4.bmp,500,maske_6.bmp,970,7820.jpg,1313.jpg,1616.jpg,2580.jpg,7187.jpg,7000.jpg
120,1,cs14.bmp,pos,900,2209.jpg,1000,maske_8.bmp,500,maske_3.bmp,100,cs14.bmp,cs18.bmp,cs11.bmp,cs16.bmp,cs29.bmp,cs13.bmp
294,1,cs7.bmp,neu,30,2220.jpg,1000,maske_7.bmp,500,maske_3.bmp,970,2220.jpg,7233.jpg,2372.jpg,2580.jpg,7490.jpg,7640.jpg
72,1,cs23.bmp,pos,30,4626.jpg,1000,maske_11.bmp,500,maske_6.bmp,970,cs29.bmp,cs22.bmp,cs24.bmp,cs18.bmp,cs23.bmp,cs11.bmp
186,1,cs28.bmp,neg,30,9320.jpg,1000,maske_1.bmp,500,maske_10.bmp,970,cs6.bmp,cs19.bmp,cs28.bmp,cs25.bmp,cs8.bmp,cs21.bmp
180,1,cs9.bmp,neg,30,2276.jpg,1000,maske_2.bmp,500,maske_4.bmp,970,cs25.bmp,cs15.bmp,cs21.bmp,cs28.bmp,cs17.bmp,cs9.bmp
204,1,cs21.bmp,neg,100,9000.jpg,1000,maske_10.bmp,500,maske_4.bmp,900,cs28.bmp,cs21.bmp,cs6.bmp,cs15.bmp,cs30.bmp,cs8.bmp
312,1,cs7.bmp,neu,30,1935.jpg,1000,maske_1.bmp,500,maske_3.bmp,970,7490.jpg,3550.2.jpg,1935.jpg,2487.jpg,7503.JPG,7504.jpg
48,1,cs12.bmp,pos,30,4626.jpg,1000,maske_7.bmp,500,maske_4.bmp,970,cs16.bmp,cs22.bmp,cs13.bmp,cs11.bmp,cs2.bmp,cs12.bmp
258,1,cs1.bmp,neu,30,1935.jpg,1000,maske_11.bmp,500,maske_8.bmp,970,4631.JPG,5455.jpg,1935.jpg,7820.jpg,1616.jpg,5731.jpg
66,1,cs23.bmp,pos,30,2550.jpg,1000,maske_5.bmp,500,maske_9.bmp,970,cs29.bmp,cs14.bmp,cs11.bmp,cs2.bmp,cs23.bmp,cs13.bmp
216,1,cs5.bmp,neg,100,9415.jpg,1000,maske_2.bmp,500,maske_7.bmp,900,cs6.bmp,cs5.bmp,cs25.bmp,cs8.bmp,cs21.bmp,cs20.bmp
318,1,cs4.bmp,neu,100,5740.jpg,1000,maske_11.bmp,500,maske_3.bmp,900,3550.2.jpg,2220.jpg,5740.jpg,2635.jpg,7490.jpg,7090.jpg
222,1,cs15.bmp,neg,900,9830.jpg,1000,maske_3.bmp,500,maske_11.bmp,100,cs30.bmp,cs28.bmp,cs9.bmp,cs15.bmp,cs20.bmp,cs19.bmp
336,1,cs10.bmp,neu,900,4631.JPG,1000,maske_6.bmp,500,maske_1.bmp,100,7830.jpg,7211.jpg,7090.jpg,5920.JPG,2487.jpg,4631.JPG
