subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
41,cs20.bmp,13,1636965,1642461
41,cs21.bmp,5,1643212,1648254
41,cs26.bmp,12,1648914,1652372
41,cs1.bmp,4,1653022,1655401
41,cs16.bmp,0,1656056,1658333
41,cs11.bmp,17,1658985,1661961
41,cs23.bmp,15,1662619,1665821
41,cs30.bmp,15,1666500,1670268
41,cs6.bmp,12,1670926,1673173
41,cs22.bmp,14,1673833,1678332
41,cs29.bmp,12,1678986,1680790
41,cs19.bmp,9,1681448,1683408
41,cs27.bmp,6,1684068,1688611
41,cs25.bmp,4,1689268,1691958
41,cs17.bmp,14,1692608,1694986
41,cs5.bmp,2,1695645,1697784
41,cs4.bmp,10,1698433,1701005
41,cs14.bmp,9,1701656,1703609
41,cs9.bmp,11,1704256,1706073
41,cs7.bmp,4,1706728,1709007
41,cs3.bmp,11,1709656,1711331
41,cs8.bmp,18,1711986,1713559
41,cs15.bmp,11,1714209,1715788
41,cs13.bmp,6,1716445,1718310
41,cs18.bmp,12,1718962,1720694
41,cs24.bmp,11,1721351,1723122
41,cs12.bmp,15,1723775,1725932
41,cs28.bmp,6,1726587,1729418
41,cs10.bmp,6,1730068,1732928
41,cs2.bmp,15,1733587,1735336
subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
