subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
35,cs13.bmp,yes,no,no,1616.jpg,7490.jpg,7080.jpg,5510.jpg,2580.jpg,7233.jpg,no,no,yes,no,no,no,1883849,1895462,1895712,1903309
35,cs9.bmp,no,no,yes,3181.jpg,9180.JPG,9220.jpg,2053.JPG,9830.jpg,9342.jpg,no,yes,no,no,no,no,1904357,1909014,1909264,1923822
35,cs18.bmp,yes,no,no,2080.jpg,8540.JPG,1999.jpg,1463.jpg,2071.jpg,2341.jpg,no,no,no,yes,no,no,1924776,1938341,1938591,1943678
35,cs3.bmp,no,no,yes,9220.jpg,9331.jpg,2276.jpg,3181.jpg,9415.jpg,3220.JPG,no,yes,no,no,no,no,1944625,1951629,1951879,1956469
35,cs2.bmp,no,yes,no,3220.JPG,9432.jpg,9000.jpg,9290.jpg,3300.jpg,2053.JPG,no,no,no,yes,no,no,1957420,1962566,1962816,1967350
35,cs26.bmp,yes,no,no,2340.JPG,8461.jpg,2057.jpg,2311.jpg,2216.jpg,2150.JPG,no,no,no,no,yes,no,1968294,1972437,1972687,1978454
35,cs17.bmp,no,no,yes,1616.jpg,7080.jpg,7820.jpg,7233.jpg,1935.jpg,7187.jpg,no,yes,no,no,no,no,1979399,1983878,1984128,1989101
35,cs15.bmp,yes,no,no,1440.jpg,7502.jpg,2080.jpg,8540.JPG,1460.JPG,5830.JPG,no,no,no,no,no,yes,1990046,1995710,1995960,2014198
35,cs30.bmp,yes,no,no,2750.jpg,2053.JPG,9320.jpg,3181.jpg,9220.jpg,9830.jpg,no,no,no,no,no,yes,2015153,2018446,2018696,2024341
35,cs24.bmp,no,no,yes,2058.jpg,1920.JPG,1721.jpg,2057.jpg,2660.jpg,2395.jpg,no,no,no,no,no,yes,2025296,2031142,2031392,2035622
35,cs14.bmp,no,no,yes,2071.jpg,2660.jpg,1750.JPG,1463.jpg,2058.jpg,2260.JPG,no,no,no,yes,no,no,2036565,2039981,2040231,2046454
35,cs28.bmp,no,no,yes,2091.jpg,2080.jpg,2058.jpg,7502.jpg,8461.jpg,2070.jpg,yes,no,no,no,no,no,2047405,2051774,2052024,2056149
35,cs5.bmp,no,no,yes,8461.jpg,1750.JPG,2070.jpg,2550.jpg,2216.jpg,7330.JPG,no,no,yes,no,no,no,2057128,2058805,2059055,2064454
35,cs23.bmp,no,no,yes,5510.jpg,1616.jpg,2372.jpg,2487.jpg,1935.jpg,7504.jpg,yes,no,no,no,no,no,2065400,2067438,2067688,2077221
35,cs19.bmp,no,yes,no,2276.jpg,9265.jpg,9432.jpg,3160.JPG,2750.jpg,2205.jpg,no,no,no,yes,no,no,2078181,2086238,2086488,2089414
35,cs20.bmp,no,no,yes,9000.jpg,7359.jpg,9220.jpg,9561.jpg,9520.JPG,2900.1.jpg,no,no,no,no,yes,no,2090367,2093917,2094167,2112909
35,cs22.bmp,no,no,yes,3181.jpg,9561.jpg,3300.jpg,9342.jpg,3220.JPG,2750.jpg,no,no,no,no,yes,no,2113872,2120342,2120592,2125158
35,cs11.bmp,yes,no,no,1721.jpg,2209.jpg,2080.jpg,2340.JPG,7502.jpg,5831.jpg,no,no,no,no,yes,no,2126107,2128621,2128871,2141846
35,cs4.bmp,no,no,yes,7490.jpg,1616.jpg,7080.jpg,4631.JPG,7640.jpg,8211.jpg,yes,no,no,no,no,no,2142791,2146301,2146551,2151278
35,cs7.bmp,no,yes,no,9415.jpg,9340.JPG,2276.jpg,9180.JPG,3160.JPG,9280.jpg,yes,no,no,no,no,no,2152235,2155094,2155344,2156734
35,cs8.bmp,no,no,yes,1121.jpg,7000.jpg,7090.jpg,5455.jpg,7490.jpg,7211.jpg,no,no,no,no,no,yes,2157685,2161237,2161487,2165805
35,cs29.bmp,yes,no,no,2216.jpg,2150.JPG,2550.jpg,2070.jpg,1999.jpg,7502.jpg,no,no,no,yes,no,no,2166756,2170902,2171152,2176782
35,cs21.bmp,yes,no,no,2660.jpg,5831.jpg,4626.jpg,2340.JPG,2091.jpg,2040.jpg,no,no,no,no,yes,no,2177739,2183701,2183951,2187494
35,cs10.bmp,no,no,yes,6311.jpg,9280.jpg,9415.jpg,9330.jpg,3220.JPG,9180.JPG,no,yes,no,no,no,no,2188441,2193702,2193952,2197477
35,cs6.bmp,no,no,yes,8420.JPG,2058.jpg,1710.JPG,2660.jpg,2216.jpg,2080.jpg,no,yes,no,no,no,no,2198428,2200317,2200567,2204350
35,cs1.bmp,no,yes,no,2395.jpg,2550.jpg,2660.jpg,2209.jpg,1440.jpg,1463.jpg,no,no,no,no,yes,no,2205299,2208854,2209104,2215285
35,cs12.bmp,no,no,yes,9331.jpg,9432.jpg,9007.jpg,6831.jpg,2141.jpg,9342.jpg,no,no,no,no,yes,no,2216234,2218381,2218631,2223470
35,cs27.bmp,yes,no,no,2580.jpg,7080.jpg,7504.jpg,5740.jpg,7090.jpg,7187.jpg,yes,no,no,no,no,no,2224417,2226950,2227200,2235261
35,cs25.bmp,no,no,yes,9041.jpg,9331.jpg,9415.jpg,2455.jpg,9220.jpg,9530.JPG,no,no,no,yes,no,no,2236204,2241254,2241504,2251181
35,cs16.bmp,yes,no,no,9611.jpg,2750.jpg,3160.JPG,9340.JPG,3181.jpg,9342.jpg,no,no,yes,no,no,no,2252133,2261470,2261720,2268645
