subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
36,1,0,cs20.bmp,neg,900,7359.jpg,1000,maske_6.bmp,500,maske_11.bmp,100,cs1.bmp,cs14.bmp,cs20.bmp,cs15.bmp,cs16.bmp,cs25.bmp,no,no,yes,no,no,no,97856,102261
36,1,1,cs25.bmp,neg,30,9290.jpg,1000,maske_3.bmp,500,maske_4.bmp,970,cs14.bmp,cs15.bmp,cs7.bmp,cs1.bmp,cs22.bmp,cs25.bmp,no,no,yes,no,no,no,104795,111078
36,1,2,cs24.bmp,neu,100,7640.jpg,1000,maske_1.bmp,500,maske_9.bmp,900,7503.JPG,7000.jpg,1313.jpg,7640.jpg,7504.jpg,7550.jpg,no,no,no,yes,no,no,113516,116966
36,1,3,cs24.bmp,neu,100,7490.jpg,1000,maske_6.bmp,500,maske_1.bmp,900,1313.jpg,7830.jpg,2487.jpg,7490.jpg,2575.jpg,7620.JPG,no,no,no,yes,no,no,119395,120429
36,1,4,cs10.bmp,neu,30,2620.jpg,1000,maske_2.bmp,500,maske_11.bmp,970,7211.jpg,2575.jpg,5510.jpg,7640.jpg,7080.jpg,2620.jpg,no,no,no,no,no,yes,122865,123941
36,1,5,cs11.bmp,neu,100,7187.jpg,1000,maske_12.bmp,500,maske_5.bmp,900,2620.jpg,5455.jpg,7187.jpg,3550.2.jpg,7550.jpg,7820.jpg,no,no,yes,no,no,no,126375,127422
36,1,6,cs18.bmp,pos,30,2150.JPG,1000,maske_8.bmp,500,maske_3.bmp,970,cs21.bmp,cs18.bmp,cs8.bmp,cs9.bmp,cs29.bmp,cs17.bmp,yes,no,no,no,no,no,129855,137429
36,1,7,cs4.bmp,neu,900,5740.jpg,1000,maske_9.bmp,500,maske_12.bmp,100,1121.jpg,7004.jpg,3550.2.jpg,5731.jpg,5740.jpg,7233.jpg,no,no,no,yes,no,no,139864,147214
36,1,8,cs16.bmp,neg,30,7359.jpg,1000,maske_4.bmp,500,maske_12.bmp,970,cs25.bmp,cs16.bmp,cs20.bmp,cs22.bmp,cs7.bmp,cs5.bmp,no,no,yes,no,no,no,149655,152309
36,1,9,cs14.bmp,neg,30,2276.jpg,1000,maske_9.bmp,500,maske_4.bmp,970,cs20.bmp,cs14.bmp,cs1.bmp,cs3.bmp,cs16.bmp,cs26.bmp,no,no,no,yes,no,no,154734,156973
36,1,10,cs9.bmp,pos,100,2058.jpg,1000,maske_11.bmp,500,maske_5.bmp,900,cs17.bmp,cs29.bmp,cs9.bmp,cs2.bmp,cs30.bmp,cs8.bmp,no,no,yes,no,no,no,159414,160653
36,1,11,cs17.bmp,pos,30,2260.JPG,1000,maske_3.bmp,500,maske_9.bmp,970,cs28.bmp,cs19.bmp,cs21.bmp,cs2.bmp,cs9.bmp,cs17.bmp,no,no,no,no,no,yes,163094,165110
36,1,12,cs6.bmp,pos,30,5910.JPG,1000,maske_3.bmp,500,maske_4.bmp,970,cs30.bmp,cs29.bmp,cs27.bmp,cs21.bmp,cs17.bmp,cs6.bmp,no,no,yes,no,no,no,167544,171454
36,1,13,cs8.bmp,pos,900,7502.jpg,1000,maske_5.bmp,500,maske_10.bmp,100,cs8.bmp,cs30.bmp,cs27.bmp,cs9.bmp,cs17.bmp,cs21.bmp,yes,no,no,no,no,no,173883,175325
36,1,14,cs26.bmp,neg,30,9340.JPG,1000,maske_8.bmp,500,maske_6.bmp,970,cs14.bmp,cs22.bmp,cs15.bmp,cs3.bmp,cs20.bmp,cs26.bmp,no,no,yes,no,no,no,177763,181134
36,1,15,cs28.bmp,pos,30,1463.jpg,1000,maske_3.bmp,500,maske_11.bmp,970,cs27.bmp,cs17.bmp,cs19.bmp,cs28.bmp,cs18.bmp,cs6.bmp,no,no,no,yes,no,no,183564,187501
36,1,16,cs3.bmp,neg,30,9000.jpg,1000,maske_1.bmp,500,maske_2.bmp,970,cs5.bmp,cs3.bmp,cs15.bmp,cs1.bmp,cs14.bmp,cs16.bmp,no,no,no,no,no,yes,189933,191205
36,1,17,cs10.bmp,neu,30,7090.jpg,1000,maske_2.bmp,500,maske_10.bmp,970,5920.JPG,1313.jpg,7090.jpg,2620.jpg,5731.jpg,7550.jpg,no,no,yes,no,no,no,193633,194837
36,1,18,cs12.bmp,neg,30,9331.jpg,1000,maske_4.bmp,500,maske_10.bmp,970,cs1.bmp,cs5.bmp,cs3.bmp,cs20.bmp,cs15.bmp,cs12.bmp,yes,no,no,no,no,no,197263,200030
36,1,19,cs19.bmp,pos,30,2341.jpg,1000,maske_9.bmp,500,maske_4.bmp,970,cs6.bmp,cs17.bmp,cs19.bmp,cs29.bmp,cs30.bmp,cs2.bmp,no,no,no,no,yes,no,202463,203358
36,1,20,cs21.bmp,pos,30,1721.jpg,1000,maske_12.bmp,500,maske_1.bmp,970,cs8.bmp,cs30.bmp,cs2.bmp,cs29.bmp,cs9.bmp,cs21.bmp,no,no,no,yes,no,no,205793,210133
36,1,21,cs21.bmp,pos,30,5830.JPG,1000,maske_6.bmp,500,maske_9.bmp,970,cs17.bmp,cs30.bmp,cs2.bmp,cs28.bmp,cs9.bmp,cs21.bmp,no,no,no,no,no,yes,212562,214910
36,1,22,cs2.bmp,pos,900,2091.jpg,1000,maske_11.bmp,500,maske_1.bmp,100,cs18.bmp,cs29.bmp,cs2.bmp,cs30.bmp,cs19.bmp,cs27.bmp,no,no,yes,no,no,no,217343,218934
36,1,23,cs23.bmp,neu,30,5731.jpg,1000,maske_9.bmp,500,maske_4.bmp,970,5510.jpg,5731.jpg,7490.jpg,1616.jpg,7550.jpg,4631.JPG,no,yes,no,no,no,no,221362,222437
36,1,24,cs10.bmp,neu,30,5740.jpg,1000,maske_11.bmp,500,maske_10.bmp,970,1935.jpg,5731.jpg,1616.jpg,7211.jpg,7000.jpg,5740.jpg,no,no,no,no,no,yes,224862,227277
36,1,25,cs27.bmp,pos,100,2070.jpg,1000,maske_7.bmp,500,maske_8.bmp,900,cs19.bmp,cs27.bmp,cs6.bmp,cs2.bmp,cs9.bmp,cs18.bmp,no,yes,no,no,no,no,229701,231566
36,1,26,cs30.bmp,pos,30,8461.jpg,1000,maske_9.bmp,500,maske_6.bmp,970,cs29.bmp,cs27.bmp,cs17.bmp,cs9.bmp,cs6.bmp,cs30.bmp,no,no,yes,no,no,no,234012,237670
36,1,27,cs4.bmp,neu,900,7233.jpg,1000,maske_2.bmp,500,maske_11.bmp,100,7080.jpg,7090.jpg,2372.jpg,7187.jpg,7233.jpg,1121.jpg,no,no,no,no,yes,no,240102,241469
36,1,28,cs3.bmp,neg,30,3220.JPG,1000,maske_2.bmp,500,maske_4.bmp,970,cs25.bmp,cs3.bmp,cs1.bmp,cs12.bmp,cs5.bmp,cs22.bmp,no,no,yes,no,no,no,243901,249774
36,1,29,cs7.bmp,neg,100,2276.jpg,1000,maske_1.bmp,500,maske_7.bmp,900,cs7.bmp,cs16.bmp,cs1.bmp,cs5.bmp,cs15.bmp,cs25.bmp,no,no,yes,no,no,no,252202,253366
36,1,30,cs19.bmp,pos,30,2550.jpg,1000,maske_9.bmp,500,maske_5.bmp,970,cs21.bmp,cs6.bmp,cs19.bmp,cs2.bmp,cs8.bmp,cs29.bmp,no,no,no,no,yes,no,255801,258029
36,1,31,cs7.bmp,neg,100,9430.JPG,1000,maske_3.bmp,500,maske_6.bmp,900,cs7.bmp,cs15.bmp,cs12.bmp,cs26.bmp,cs25.bmp,cs22.bmp,yes,no,no,no,no,no,260461,262853
36,1,32,cs5.bmp,neg,30,2276.jpg,1000,maske_4.bmp,500,maske_11.bmp,970,cs5.bmp,cs25.bmp,cs16.bmp,cs7.bmp,cs1.bmp,cs26.bmp,no,no,no,no,no,yes,265280,268134
36,1,33,cs15.bmp,neg,30,2900.1.jpg,1000,maske_9.bmp,500,maske_12.bmp,970,cs25.bmp,cs20.bmp,cs16.bmp,cs15.bmp,cs22.bmp,cs3.bmp,no,no,no,no,yes,no,270871,272310
36,1,34,cs10.bmp,neu,30,1121.jpg,1000,maske_1.bmp,500,maske_3.bmp,970,1121.jpg,5535.jpg,7233.jpg,5455.jpg,5395.jpg,2372.jpg,yes,no,no,no,no,no,274741,277221
36,1,35,cs9.bmp,pos,100,2057.jpg,1000,maske_1.bmp,500,maske_4.bmp,900,cs21.bmp,cs9.bmp,cs18.bmp,cs8.bmp,cs29.bmp,cs30.bmp,no,yes,no,no,no,no,279650,282525
36,1,36,cs25.bmp,neg,30,9830.jpg,1000,maske_3.bmp,500,maske_1.bmp,970,cs25.bmp,cs3.bmp,cs12.bmp,cs16.bmp,cs1.bmp,cs22.bmp,no,no,no,yes,no,no,284961,288134
36,1,37,cs1.bmp,neg,100,9041.jpg,1000,maske_4.bmp,500,maske_12.bmp,900,cs1.bmp,cs22.bmp,cs16.bmp,cs14.bmp,cs15.bmp,cs26.bmp,yes,no,no,no,no,no,290560,291846
36,1,38,cs15.bmp,neg,30,9561.jpg,1000,maske_5.bmp,500,maske_12.bmp,970,cs12.bmp,cs16.bmp,cs15.bmp,cs20.bmp,cs26.bmp,cs14.bmp,no,no,yes,no,no,no,294280,299405
36,1,39,cs20.bmp,neg,900,2053.JPG,1000,maske_5.bmp,500,maske_4.bmp,100,cs20.bmp,cs7.bmp,cs15.bmp,cs5.bmp,cs1.bmp,cs3.bmp,yes,no,no,no,no,no,301840,303182
36,1,40,cs22.bmp,neg,900,7359.jpg,1000,maske_5.bmp,500,maske_1.bmp,100,cs7.bmp,cs22.bmp,cs20.bmp,cs26.bmp,cs1.bmp,cs25.bmp,no,yes,no,no,no,no,305620,307462
36,1,41,cs23.bmp,neu,30,4631.JPG,1000,maske_7.bmp,500,maske_8.bmp,970,8211.jpg,5510.jpg,4631.JPG,5731.jpg,2620.jpg,7550.jpg,no,no,yes,no,no,no,309889,312253
36,1,42,cs29.bmp,pos,30,1440.jpg,1000,maske_12.bmp,500,maske_11.bmp,970,cs9.bmp,cs6.bmp,cs27.bmp,cs2.bmp,cs18.bmp,cs29.bmp,no,no,no,no,no,yes,314680,316357
36,1,43,cs11.bmp,neu,100,3550.2.jpg,1000,maske_1.bmp,500,maske_5.bmp,900,7004.jpg,3550.2.jpg,5535.jpg,8211.jpg,1935.jpg,5395.jpg,no,yes,no,no,no,no,318799,320206
36,1,44,cs23.bmp,neu,30,7187.jpg,1000,maske_11.bmp,500,maske_6.bmp,970,1616.jpg,5731.jpg,5740.jpg,7640.jpg,2580.jpg,7187.jpg,no,no,no,no,no,yes,322639,323534
36,1,45,cs13.bmp,neu,900,7830.jpg,1000,maske_7.bmp,500,maske_3.bmp,100,7211.jpg,7090.jpg,4631.JPG,5920.JPG,7830.jpg,7503.JPG,no,no,no,no,yes,no,325969,327926
36,1,46,cs27.bmp,pos,100,2311.jpg,1000,maske_12.bmp,500,maske_3.bmp,900,cs28.bmp,cs30.bmp,cs9.bmp,cs19.bmp,cs27.bmp,cs8.bmp,no,no,no,no,yes,no,330359,332173
36,1,47,cs8.bmp,pos,900,2216.jpg,1000,maske_12.bmp,500,maske_6.bmp,100,cs2.bmp,cs30.bmp,cs17.bmp,cs8.bmp,cs6.bmp,cs9.bmp,no,no,no,yes,no,no,334608,335654
36,1,48,cs23.bmp,neu,30,1935.jpg,1000,maske_1.bmp,500,maske_6.bmp,970,2635.jpg,1935.jpg,7820.jpg,5395.jpg,5731.jpg,7211.jpg,no,yes,no,no,no,no,338089,339750
36,1,49,cs14.bmp,neg,30,9331.jpg,1000,maske_6.bmp,500,maske_11.bmp,970,cs22.bmp,cs20.bmp,cs26.bmp,cs14.bmp,cs25.bmp,cs16.bmp,no,no,no,yes,no,no,342179,347517
36,1,50,cs2.bmp,pos,900,2040.jpg,1000,maske_5.bmp,500,maske_11.bmp,100,cs19.bmp,cs2.bmp,cs18.bmp,cs17.bmp,cs28.bmp,cs8.bmp,no,yes,no,no,no,no,349958,350933
36,1,51,cs1.bmp,neg,100,3300.jpg,1000,maske_7.bmp,500,maske_3.bmp,900,cs25.bmp,cs26.bmp,cs1.bmp,cs12.bmp,cs20.bmp,cs15.bmp,no,no,yes,no,no,no,353378,354566
36,1,52,cs30.bmp,pos,30,1721.jpg,1000,maske_11.bmp,500,maske_3.bmp,970,cs6.bmp,cs30.bmp,cs8.bmp,cs29.bmp,cs9.bmp,cs19.bmp,no,no,no,no,no,yes,356998,358198
36,1,53,cs13.bmp,neu,900,7187.jpg,1000,maske_5.bmp,500,maske_4.bmp,100,2580.jpg,7830.jpg,7187.jpg,5731.jpg,7820.jpg,1935.jpg,no,no,yes,no,no,no,360628,361766
36,1,54,cs22.bmp,neg,900,6311.jpg,1000,maske_8.bmp,500,maske_3.bmp,100,cs1.bmp,cs14.bmp,cs26.bmp,cs22.bmp,cs3.bmp,cs12.bmp,no,no,no,yes,no,no,364198,366205
36,1,55,cs17.bmp,pos,30,1440.jpg,1000,maske_11.bmp,500,maske_9.bmp,970,cs17.bmp,cs18.bmp,cs6.bmp,cs2.bmp,cs21.bmp,cs27.bmp,yes,no,no,no,no,no,368637,370974
36,2,56,cs10.bmp,neu,30,7090.jpg,1000,maske_2.bmp,500,maske_10.bmp,970,5920.JPG,1313.jpg,7090.jpg,2620.jpg,5731.jpg,7550.jpg,no,no,yes,no,no,no,387237,387981
36,2,57,cs10.bmp,neu,30,1121.jpg,1000,maske_1.bmp,500,maske_3.bmp,970,1121.jpg,5535.jpg,7233.jpg,5455.jpg,5395.jpg,2372.jpg,yes,no,no,no,no,no,390417,391982
36,2,58,cs4.bmp,neu,900,7233.jpg,1000,maske_2.bmp,500,maske_11.bmp,100,7080.jpg,7090.jpg,2372.jpg,7187.jpg,7233.jpg,1121.jpg,no,no,no,no,yes,no,394407,395718
36,2,59,cs13.bmp,neu,900,7187.jpg,1000,maske_5.bmp,500,maske_4.bmp,100,2580.jpg,7830.jpg,7187.jpg,5731.jpg,7820.jpg,1935.jpg,no,no,yes,no,no,no,398147,399141
36,2,60,cs8.bmp,pos,900,2216.jpg,1000,maske_12.bmp,500,maske_6.bmp,100,cs2.bmp,cs30.bmp,cs17.bmp,cs8.bmp,cs6.bmp,cs9.bmp,no,no,no,yes,no,no,401576,402373
36,2,61,cs3.bmp,neg,30,9000.jpg,1000,maske_1.bmp,500,maske_2.bmp,970,cs5.bmp,cs3.bmp,cs15.bmp,cs1.bmp,cs14.bmp,cs16.bmp,no,no,no,no,yes,no,404806,406022
36,2,62,cs10.bmp,neu,30,5740.jpg,1000,maske_11.bmp,500,maske_10.bmp,970,1935.jpg,5731.jpg,1616.jpg,7211.jpg,7000.jpg,5740.jpg,no,no,no,no,no,yes,408447,409502
