trialnr,blocknr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1  
240,1,cs7.bmp,neg,900,9280.jpg,1000,maske_2.bmp,500,maske_4.bmp,100,cs27.bmp,cs25.bmp,cs30.bmp,cs1.bmp,cs7.bmp,cs10.bmp
336,1,cs24.bmp,neu,900,7620.JPG,1000,maske_10.bmp,500,maske_12.bmp,100,2372.jpg,7503.JPG,7830.jpg,3550.2.jpg,7550.jpg,7620.JPG
330,1,cs24.bmp,neu,900,7187.jpg,1000,maske_8.bmp,500,maske_12.bmp,100,2487.jpg,7830.jpg,5920.JPG,7820.jpg,7187.jpg,1616.jpg
300,1,cs28.bmp,neu,30,7490.jpg,1000,maske_1.bmp,500,maske_7.bmp,970,1121.jpg,2575.jpg,4631.JPG,5535.jpg,2372.jpg,7490.jpg
222,1,cs20.bmp,neg,900,9265.jpg,1000,maske_3.bmp,500,maske_1.bmp,100,cs11.bmp,cs7.bmp,cs6.bmp,cs15.bmp,cs25.bmp,cs20.bmp
198,1,cs8.bmp,neg,100,9007.jpg,1000,maske_2.bmp,500,maske_6.bmp,900,cs15.bmp,cs11.bmp,cs8.bmp,cs20.bmp,cs27.bmp,cs30.bmp
18,1,cs5.bmp,pos,30,1920.JPG,1000,maske_4.bmp,500,maske_9.bmp,970,cs9.bmp,cs4.bmp,cs26.bmp,cs18.bmp,cs5.bmp,cs21.bmp
144,1,cs25.bmp,neg,30,9290.jpg,1000,maske_11.bmp,500,maske_12.bmp,970,cs25.bmp,cs7.bmp,cs6.bmp,cs30.bmp,cs11.bmp,cs15.bmp
48,1,cs12.bmp,pos,30,2050.jpg,1000,maske_4.bmp,500,maske_1.bmp,970,cs2.bmp,cs12.bmp,cs16.bmp,cs18.bmp,cs4.bmp,cs5.bmp
60,1,cs21.bmp,pos,30,2345.jpg,1000,maske_7.bmp,500,maske_5.bmp,970,cs21.bmp,cs12.bmp,cs9.bmp,cs29.bmp,cs22.bmp,cs26.bmp
294,1,cs28.bmp,neu,30,8211.jpg,1000,maske_4.bmp,500,maske_7.bmp,970,8211.jpg,2575.jpg,2220.jpg,1121.jpg,5535.jpg,7820.jpg
324,1,cs13.bmp,neu,100,5920.JPG,1000,maske_8.bmp,500,maske_10.bmp,900,5510.jpg,2372.jpg,2580.jpg,7233.jpg,5920.JPG,7640.jpg
30,1,cs9.bmp,pos,30,2340.JPG,1000,maske_9.bmp,500,maske_6.bmp,970,cs22.bmp,cs14.bmp,cs4.bmp,cs9.bmp,cs16.bmp,cs29.bmp
12,1,cs2.bmp,pos,30,2040.jpg,1000,maske_1.bmp,500,maske_10.bmp,970,cs4.bmp,cs21.bmp,cs22.bmp,cs29.bmp,cs2.bmp,cs16.bmp
132,1,cs10.bmp,neg,30,9432.jpg,1000,maske_2.bmp,500,maske_3.bmp,970,cs20.bmp,cs30.bmp,cs8.bmp,cs1.bmp,cs10.bmp,cs11.bmp
114,1,cs4.bmp,pos,900,2216.jpg,1000,maske_2.bmp,500,maske_9.bmp,100,cs4.bmp,cs2.bmp,cs26.bmp,cs29.bmp,cs22.bmp,cs12.bmp
216,1,cs11.bmp,neg,100,9280.jpg,1000,maske_11.bmp,500,maske_2.bmp,900,cs11.bmp,cs15.bmp,cs25.bmp,cs6.bmp,cs7.bmp,cs8.bmp
24,1,cs14.bmp,pos,30,1460.JPG,1000,maske_6.bmp,500,maske_3.bmp,970,cs9.bmp,cs16.bmp,cs21.bmp,cs22.bmp,cs14.bmp,cs26.bmp
246,1,cs19.bmp,neu,30,1935.jpg,1000,maske_12.bmp,500,maske_9.bmp,970,7490.jpg,1935.jpg,1616.jpg,1121.jpg,1313.jpg,7550.jpg
264,1,cs19.bmp,neu,30,7187.jpg,1000,maske_1.bmp,500,maske_5.bmp,970,7004.jpg,4631.JPG,7000.jpg,1935.jpg,7187.jpg,7090.jpg
192,1,cs23.bmp,neg,30,9331.jpg,1000,maske_2.bmp,500,maske_4.bmp,970,cs20.bmp,cs27.bmp,cs1.bmp,cs30.bmp,cs23.bmp,cs7.bmp
276,1,cs17.bmp,neu,100,2635.jpg,1000,maske_5.bmp,500,maske_2.bmp,900,2575.jpg,7004.jpg,5510.jpg,5920.JPG,2635.jpg,7503.JPG
163,2,cs15.bmp,neg,30,9265.jpg,1000,maske_9.bmp,500,maske_6.bmp,970,cs25.bmp,cs15.bmp,cs1.bmp,cs27.bmp,cs6.bmp,cs7.bmp
325,2,cs24.bmp,neu,900,2580.jpg,1000,maske_2.bmp,500,maske_11.bmp,100,5455.jpg,2635.jpg,5535.jpg,2580.jpg,1935.jpg,7490.jpg
301,2,cs28.bmp,neu,30,5395.jpg,1000,maske_5.bmp,500,maske_6.bmp,970,7090.jpg,7550.jpg,7503.JPG,5510.jpg,2575.jpg,5395.jpg
43,2,cs12.bmp,pos,30,1460.JPG,1000,maske_8.bmp,500,maske_10.bmp,970,cs2.bmp,cs12.bmp,cs29.bmp,cs5.bmp,cs16.bmp,cs21.bmp
1,2,cs16.bmp,pos,30,5831.jpg,1000,maske_6.bmp,500,maske_9.bmp,970,cs2.bmp,cs29.bmp,cs18.bmp,cs4.bmp,cs22.bmp,cs16.bmp
127,2,cs10.bmp,neg,30,2205.jpg,1000,maske_9.bmp,500,maske_7.bmp,970,cs1.bmp,cs10.bmp,cs27.bmp,cs11.bmp,cs25.bmp,cs23.bmp
85,2,cs29.bmp,pos,100,2216.jpg,1000,maske_8.bmp,500,maske_3.bmp,900,cs14.bmp,cs22.bmp,cs2.bmp,cs9.bmp,cs26.bmp,cs29.bmp
193,2,cs8.bmp,neg,100,2455.jpg,1000,maske_11.bmp,500,maske_3.bmp,900,cs25.bmp,cs7.bmp,cs20.bmp,cs8.bmp,cs10.bmp,cs30.bmp
73,2,cs26.bmp,pos,100,8420.JPG,1000,maske_3.bmp,500,maske_9.bmp,900,cs16.bmp,cs2.bmp,cs26.bmp,cs21.bmp,cs22.bmp,cs14.bmp
145,2,cs6.bmp,neg,30,9280.jpg,1000,maske_5.bmp,500,maske_3.bmp,970,cs30.bmp,cs25.bmp,cs8.bmp,cs20.bmp,cs1.bmp,cs6.bmp
271,2,cs17.bmp,neu,100,7550.jpg,1000,maske_7.bmp,500,maske_9.bmp,900,5535.jpg,2220.jpg,7233.jpg,7820.jpg,7187.jpg,7550.jpg
259,2,cs19.bmp,neu,30,5510.jpg,1000,maske_10.bmp,500,maske_5.bmp,970,7490.jpg,5510.jpg,7503.JPG,2487.jpg,5920.JPG,7504.jpg
181,2,cs23.bmp,neg,30,9330.jpg,1000,maske_1.bmp,500,maske_3.bmp,970,cs25.bmp,cs8.bmp,cs6.bmp,cs23.bmp,cs10.bmp,cs30.bmp
217,2,cs20.bmp,neg,900,9290.jpg,1000,maske_9.bmp,500,maske_4.bmp,100,cs20.bmp,cs7.bmp,cs11.bmp,cs1.bmp,cs23.bmp,cs30.bmp
295,2,cs28.bmp,neu,30,7211.jpg,1000,maske_12.bmp,500,maske_2.bmp,970,7820.jpg,7080.jpg,5731.jpg,2372.jpg,7211.jpg,5455.jpg
37,2,cs12.bmp,pos,30,1750.JPG,1000,maske_9.bmp,500,maske_12.bmp,970,cs2.bmp,cs5.bmp,cs22.bmp,cs9.bmp,cs12.bmp,cs21.bmp
97,2,cs22.bmp,pos,900,1440.jpg,1000,maske_6.bmp,500,maske_10.bmp,100,cs16.bmp,cs5.bmp,cs22.bmp,cs21.bmp,cs12.bmp,cs2.bmp
235,2,cs7.bmp,neg,900,9430.JPG,1000,maske_6.bmp,500,maske_9.bmp,100,cs27.bmp,cs15.bmp,cs20.bmp,cs30.bmp,cs23.bmp,cs7.bmp
25,2,cs9.bmp,pos,30,2058.jpg,1000,maske_3.bmp,500,maske_11.bmp,970,cs12.bmp,cs9.bmp,cs18.bmp,cs14.bmp,cs21.bmp,cs26.bmp
121,2,cs1.bmp,neg,30,2205.jpg,1000,maske_6.bmp,500,maske_1.bmp,970,cs15.bmp,cs6.bmp,cs7.bmp,cs30.bmp,cs1.bmp,cs20.bmp
7,2,cs2.bmp,pos,30,1721.jpg,1000,maske_3.bmp,500,maske_5.bmp,970,cs14.bmp,cs2.bmp,cs12.bmp,cs5.bmp,cs26.bmp,cs4.bmp
169,2,cs30.bmp,neg,30,6831.jpg,1000,maske_12.bmp,500,maske_2.bmp,970,cs20.bmp,cs15.bmp,cs23.bmp,cs7.bmp,cs25.bmp,cs30.bmp
67,2,cs18.bmp,pos,30,2395.jpg,1000,maske_3.bmp,500,maske_8.bmp,970,cs18.bmp,cs21.bmp,cs12.bmp,cs26.bmp,cs14.bmp,cs16.bmp
319,2,cs13.bmp,neu,100,7830.jpg,1000,maske_8.bmp,500,maske_12.bmp,900,7080.jpg,7830.jpg,7187.jpg,1121.jpg,2635.jpg,2487.jpg
49,2,cs21.bmp,pos,30,2050.jpg,1000,maske_3.bmp,500,maske_5.bmp,970,cs14.bmp,cs29.bmp,cs16.bmp,cs21.bmp,cs2.bmp,cs12.bmp
241,2,cs19.bmp,neu,30,3550.2.jpg,1000,maske_12.bmp,500,maske_8.bmp,970,3550.2.jpg,5455.jpg,7504.jpg,1313.jpg,5920.JPG,2220.jpg
247,2,cs19.bmp,neu,30,2620.jpg,1000,maske_7.bmp,500,maske_6.bmp,970,7620.JPG,2372.jpg,2620.jpg,7490.jpg,2575.jpg,3550.2.jpg
331,2,cs24.bmp,neu,900,7000.jpg,1000,maske_5.bmp,500,maske_3.bmp,100,2487.jpg,7080.jpg,5535.jpg,7000.jpg,5455.jpg,7620.JPG
61,2,cs18.bmp,pos,30,2150.JPG,1000,maske_8.bmp,500,maske_1.bmp,970,cs18.bmp,cs16.bmp,cs22.bmp,cs26.bmp,cs5.bmp,cs4.bmp
55,2,cs21.bmp,pos,30,2070.jpg,1000,maske_8.bmp,500,maske_7.bmp,970,cs12.bmp,cs2.bmp,cs5.bmp,cs21.bmp,cs16.bmp,cs29.bmp
109,2,cs4.bmp,pos,900,2395.jpg,1000,maske_5.bmp,500,maske_12.bmp,100,cs16.bmp,cs5.bmp,cs4.bmp,cs2.bmp,cs29.bmp,cs26.bmp
283,2,cs3.bmp,neu,900,4631.JPG,1000,maske_5.bmp,500,maske_4.bmp,100,7620.JPG,7211.jpg,4631.JPG,5920.JPG,7490.jpg,1313.jpg
199,2,cs8.bmp,neg,100,2205.jpg,1000,maske_8.bmp,500,maske_6.bmp,900,cs8.bmp,cs20.bmp,cs10.bmp,cs23.bmp,cs6.bmp,cs25.bmp
229,2,cs7.bmp,neg,900,2455.jpg,1000,maske_8.bmp,500,maske_12.bmp,100,cs8.bmp,cs7.bmp,cs11.bmp,cs27.bmp,cs15.bmp,cs20.bmp
13,2,cs5.bmp,pos,30,2216.jpg,1000,maske_12.bmp,500,maske_4.bmp,970,cs18.bmp,cs12.bmp,cs5.bmp,cs29.bmp,cs21.bmp,cs9.bmp
187,2,cs23.bmp,neg,30,9280.jpg,1000,maske_2.bmp,500,maske_5.bmp,970,cs1.bmp,cs20.bmp,cs10.bmp,cs23.bmp,cs6.bmp,cs15.bmp
79,2,cs26.bmp,pos,100,1920.JPG,1000,maske_10.bmp,500,maske_9.bmp,900,cs9.bmp,cs5.bmp,cs26.bmp,cs12.bmp,cs2.bmp,cs18.bmp
307,2,cs28.bmp,neu,30,3550.2.jpg,1000,maske_4.bmp,500,maske_11.bmp,970,1313.jpg,3550.2.jpg,5740.jpg,7490.jpg,5510.jpg,2575.jpg
289,2,cs28.bmp,neu,30,7000.jpg,1000,maske_10.bmp,500,maske_5.bmp,970,7820.jpg,7503.JPG,2220.jpg,1313.jpg,7000.jpg,8211.jpg
31,2,cs9.bmp,pos,30,1999.jpg,1000,maske_8.bmp,500,maske_3.bmp,970,cs4.bmp,cs18.bmp,cs5.bmp,cs21.bmp,cs9.bmp,cs12.bmp
139,2,cs25.bmp,neg,30,6311.jpg,1000,maske_7.bmp,500,maske_1.bmp,970,cs11.bmp,cs6.bmp,cs8.bmp,cs23.bmp,cs25.bmp,cs1.bmp
313,2,cs13.bmp,neu,100,7490.jpg,1000,maske_1.bmp,500,maske_5.bmp,900,2575.jpg,7490.jpg,7640.jpg,7830.jpg,7550.jpg,5535.jpg
223,2,cs20.bmp,neg,900,9415.jpg,1000,maske_2.bmp,500,maske_4.bmp,100,cs20.bmp,cs8.bmp,cs25.bmp,cs27.bmp,cs15.bmp,cs11.bmp
205,2,cs11.bmp,neg,100,9007.jpg,1000,maske_8.bmp,500,maske_12.bmp,900,cs1.bmp,cs27.bmp,cs10.bmp,cs8.bmp,cs25.bmp,cs11.bmp
115,2,cs4.bmp,pos,900,7502.jpg,1000,maske_5.bmp,500,maske_6.bmp,100,cs16.bmp,cs14.bmp,cs22.bmp,cs18.bmp,cs29.bmp,cs4.bmp
277,2,cs3.bmp,neu,900,8211.jpg,1000,maske_4.bmp,500,maske_10.bmp,100,8211.jpg,2620.jpg,5395.jpg,7830.jpg,1313.jpg,7640.jpg
133,2,cs27.bmp,neg,30,6311.jpg,1000,maske_1.bmp,500,maske_10.bmp,970,cs7.bmp,cs27.bmp,cs11.bmp,cs8.bmp,cs25.bmp,cs30.bmp
211,2,cs11.bmp,neg,100,2205.jpg,1000,maske_2.bmp,500,maske_7.bmp,900,cs1.bmp,cs6.bmp,cs20.bmp,cs10.bmp,cs11.bmp,cs8.bmp
151,2,cs6.bmp,neg,30,9220.jpg,1000,maske_6.bmp,500,maske_1.bmp,970,cs1.bmp,cs27.bmp,cs20.bmp,cs25.bmp,cs23.bmp,cs6.bmp
91,2,cs29.bmp,pos,100,2340.JPG,1000,maske_8.bmp,500,maske_7.bmp,900,cs29.bmp,cs5.bmp,cs22.bmp,cs16.bmp,cs12.bmp,cs2.bmp
103,2,cs22.bmp,pos,900,8461.jpg,1000,maske_3.bmp,500,maske_9.bmp,100,cs12.bmp,cs21.bmp,cs2.bmp,cs9.bmp,cs22.bmp,cs26.bmp
157,2,cs15.bmp,neg,30,9290.jpg,1000,maske_6.bmp,500,maske_12.bmp,970,cs10.bmp,cs20.bmp,cs30.bmp,cs11.bmp,cs15.bmp,cs25.bmp
253,2,cs19.bmp,neu,30,2220.jpg,1000,maske_7.bmp,500,maske_9.bmp,970,7004.jpg,7000.jpg,7503.JPG,7830.jpg,1121.jpg,2220.jpg
265,2,cs17.bmp,neu,100,5455.jpg,1000,maske_9.bmp,500,maske_12.bmp,900,2487.jpg,2620.jpg,5395.jpg,2220.jpg,4631.JPG,5455.jpg
19,2,cs14.bmp,pos,30,1710.JPG,1000,maske_5.bmp,500,maske_10.bmp,970,cs12.bmp,cs14.bmp,cs16.bmp,cs29.bmp,cs2.bmp,cs22.bmp
175,2,cs30.bmp,neg,30,9340.JPG,1000,maske_10.bmp,500,maske_6.bmp,970,cs7.bmp,cs8.bmp,cs30.bmp,cs25.bmp,cs6.bmp,cs11.bmp
212,3,cs11.bmp,neg,100,9265.jpg,1000,maske_5.bmp,500,maske_3.bmp,900,cs1.bmp,cs11.bmp,cs15.bmp,cs10.bmp,cs7.bmp,cs25.bmp
278,3,cs3.bmp,neu,900,7830.jpg,1000,maske_12.bmp,500,maske_7.bmp,100,5740.jpg,7004.jpg,7830.jpg,7187.jpg,7080.jpg,1616.jpg
290,3,cs28.bmp,neu,30,7820.jpg,1000,maske_6.bmp,500,maske_12.bmp,970,7504.jpg,7490.jpg,5535.jpg,1313.jpg,7820.jpg,2635.jpg
296,3,cs28.bmp,neu,30,7550.jpg,1000,maske_8.bmp,500,maske_11.bmp,970,7640.jpg,2635.jpg,1313.jpg,7550.jpg,7004.jpg,2580.jpg
62,3,cs18.bmp,pos,30,1999.jpg,1000,maske_6.bmp,500,maske_8.bmp,970,cs14.bmp,cs16.bmp,cs26.bmp,cs4.bmp,cs29.bmp,cs18.bmp
248,3,cs19.bmp,neu,30,5731.jpg,1000,maske_6.bmp,500,maske_8.bmp,970,7004.jpg,7090.jpg,5510.jpg,5731.jpg,1935.jpg,2580.jpg
242,3,cs19.bmp,neu,30,5455.jpg,1000,maske_3.bmp,500,maske_4.bmp,970,1616.jpg,7004.jpg,7820.jpg,5455.jpg,5740.jpg,7211.jpg
254,3,cs19.bmp,neu,30,7080.jpg,1000,maske_10.bmp,500,maske_11.bmp,970,7187.jpg,5510.jpg,2487.jpg,2372.jpg,7080.jpg,4631.JPG
284,3,cs3.bmp,neu,900,5395.jpg,1000,maske_1.bmp,500,maske_4.bmp,100,2220.jpg,5395.jpg,5455.jpg,7211.jpg,7080.jpg,5920.JPG
272,3,cs17.bmp,neu,100,8211.jpg,1000,maske_11.bmp,500,maske_9.bmp,900,7550.jpg,7090.jpg,7004.jpg,1935.jpg,8211.jpg,2620.jpg
104,3,cs22.bmp,pos,900,1463.jpg,1000,maske_4.bmp,500,maske_11.bmp,100,cs14.bmp,cs5.bmp,cs22.bmp,cs26.bmp,cs18.bmp,cs29.bmp
68,3,cs18.bmp,pos,30,1460.JPG,1000,maske_7.bmp,500,maske_2.bmp,970,cs14.bmp,cs29.bmp,cs2.bmp,cs12.bmp,cs22.bmp,cs18.bmp
206,3,cs11.bmp,neg,100,2053.JPG,1000,maske_3.bmp,500,maske_6.bmp,900,cs7.bmp,cs27.bmp,cs1.bmp,cs11.bmp,cs10.bmp,cs15.bmp
230,3,cs7.bmp,neg,900,9041.jpg,1000,maske_6.bmp,500,maske_12.bmp,100,cs20.bmp,cs7.bmp,cs15.bmp,cs30.bmp,cs1.bmp,cs27.bmp
14,3,cs5.bmp,pos,30,4626.jpg,1000,maske_3.bmp,500,maske_7.bmp,970,cs18.bmp,cs12.bmp,cs9.bmp,cs5.bmp,cs22.bmp,cs14.bmp
326,3,cs24.bmp,neu,900,7233.jpg,1000,maske_8.bmp,500,maske_6.bmp,100,5535.jpg,7503.JPG,1935.jpg,7620.JPG,7233.jpg,2620.jpg
56,3,cs21.bmp,pos,30,2260.JPG,1000,maske_8.bmp,500,maske_7.bmp,970,cs29.bmp,cs12.bmp,cs21.bmp,cs4.bmp,cs22.bmp,cs16.bmp
188,3,cs23.bmp,neg,30,9342.jpg,1000,maske_9.bmp,500,maske_12.bmp,970,cs1.bmp,cs23.bmp,cs20.bmp,cs25.bmp,cs7.bmp,cs6.bmp
200,3,cs8.bmp,neg,100,9830.jpg,1000,maske_2.bmp,500,maske_4.bmp,900,cs8.bmp,cs7.bmp,cs6.bmp,cs20.bmp,cs1.bmp,cs23.bmp
86,3,cs29.bmp,pos,100,8461.jpg,1000,maske_8.bmp,500,maske_12.bmp,900,cs18.bmp,cs16.bmp,cs14.bmp,cs21.bmp,cs9.bmp,cs29.bmp
32,3,cs9.bmp,pos,30,7502.jpg,1000,maske_12.bmp,500,maske_3.bmp,970,cs16.bmp,cs21.bmp,cs5.bmp,cs26.bmp,cs9.bmp,cs2.bmp
26,3,cs9.bmp,pos,30,1440.jpg,1000,maske_8.bmp,500,maske_3.bmp,970,cs9.bmp,cs14.bmp,cs18.bmp,cs4.bmp,cs12.bmp,cs16.bmp
314,3,cs13.bmp,neu,100,7000.jpg,1000,maske_10.bmp,500,maske_11.bmp,900,2580.jpg,7004.jpg,7000.jpg,7550.jpg,7830.jpg,3550.2.jpg
158,3,cs15.bmp,neg,30,3160.JPG,1000,maske_12.bmp,500,maske_5.bmp,970,cs20.bmp,cs11.bmp,cs7.bmp,cs15.bmp,cs1.bmp,cs6.bmp
164,3,cs15.bmp,neg,30,9000.jpg,1000,maske_8.bmp,500,maske_12.bmp,970,cs25.bmp,cs11.bmp,cs15.bmp,cs7.bmp,cs20.bmp,cs27.bmp
50,3,cs21.bmp,pos,30,2091.jpg,1000,maske_7.bmp,500,maske_3.bmp,970,cs26.bmp,cs16.bmp,cs22.bmp,cs21.bmp,cs2.bmp,cs29.bmp
182,3,cs23.bmp,neg,30,9520.JPG,1000,maske_1.bmp,500,maske_6.bmp,970,cs23.bmp,cs20.bmp,cs30.bmp,cs15.bmp,cs8.bmp,cs27.bmp
92,3,cs29.bmp,pos,100,1750.JPG,1000,maske_2.bmp,500,maske_7.bmp,900,cs14.bmp,cs22.bmp,cs16.bmp,cs21.bmp,cs29.bmp,cs4.bmp
194,3,cs8.bmp,neg,100,6831.jpg,1000,maske_1.bmp,500,maske_2.bmp,900,cs15.bmp,cs1.bmp,cs30.bmp,cs20.bmp,cs11.bmp,cs8.bmp
260,3,cs19.bmp,neu,30,7233.jpg,1000,maske_5.bmp,500,maske_12.bmp,970,7000.jpg,7233.jpg,5455.jpg,5395.jpg,7211.jpg,7830.jpg
266,3,cs17.bmp,neu,100,1616.jpg,1000,maske_6.bmp,500,maske_3.bmp,900,7830.jpg,2487.jpg,1616.jpg,7550.jpg,2620.jpg,7004.jpg
116,3,cs4.bmp,pos,900,2341.jpg,1000,maske_4.bmp,500,maske_9.bmp,100,cs22.bmp,cs26.bmp,cs21.bmp,cs5.bmp,cs29.bmp,cs4.bmp
