subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
55,cs27.bmp,no,no,yes,2070.jpg,2395.jpg,1721.jpg,1463.jpg,8540.JPG,1460.JPG,yes,no,no,no,no,no,3172886,3179177,3179427,3191949
55,cs19.bmp,no,yes,no,3181.jpg,9331.jpg,9435.jpg,2205.jpg,9041.jpg,3300.jpg,no,no,no,no,no,yes,3193005,3196925,3197175,3202845
55,cs21.bmp,no,no,yes,2050.jpg,1440.jpg,2345.jpg,2058.jpg,2260.JPG,2340.JPG,no,yes,no,no,no,no,3203792,3206725,3206975,3215621
55,cs26.bmp,no,no,yes,4631.JPG,5731.jpg,2580.jpg,5510.jpg,7830.jpg,8211.jpg,no,no,yes,no,no,no,3216565,3219798,3220048,3227490
55,cs1.bmp,no,yes,no,9340.JPG,2750.jpg,3300.jpg,6311.jpg,9611.jpg,9280.jpg,no,no,no,no,yes,no,3228437,3234157,3234407,3241200
55,cs24.bmp,yes,no,no,5731.jpg,5455.jpg,5510.jpg,7820.jpg,1121.jpg,5740.jpg,no,no,no,no,yes,no,3242152,3245404,3245654,3246866
55,cs8.bmp,no,yes,no,9611.jpg,2750.jpg,9290.jpg,9041.jpg,6311.jpg,9415.jpg,no,no,yes,no,no,no,3247815,3250482,3250732,3255120
55,cs28.bmp,no,yes,no,9331.jpg,7359.jpg,9180.JPG,6831.jpg,2900.1.jpg,9430.JPG,no,no,no,yes,no,no,3256072,3258752,3259002,3264478
55,cs9.bmp,yes,no,no,5830.JPG,1710.JPG,2070.jpg,2209.jpg,2340.JPG,5910.JPG,no,no,no,no,no,yes,3265428,3267744,3267994,3269170
55,cs30.bmp,no,yes,no,9041.jpg,9000.jpg,9520.JPG,9320.jpg,3300.jpg,2141.jpg,no,no,no,yes,no,no,3270122,3276019,3276269,3283512
55,cs14.bmp,yes,no,no,7187.jpg,1616.jpg,2220.jpg,7620.JPG,7503.JPG,2372.jpg,yes,no,no,no,no,no,3284463,3286632,3286882,3300944
55,cs20.bmp,no,no,yes,2750.jpg,6831.jpg,9320.jpg,3181.jpg,3220.JPG,2053.JPG,no,yes,no,no,no,no,3301928,3304151,3304401,3307960
55,cs7.bmp,yes,no,no,1440.jpg,2057.jpg,1460.JPG,1999.jpg,2071.jpg,2070.jpg,no,no,no,no,no,yes,3308907,3313288,3313538,3318300
55,cs5.bmp,yes,no,no,5830.JPG,1460.JPG,8461.jpg,7502.jpg,2070.jpg,2340.JPG,no,no,no,no,yes,no,3319248,3322969,3323219,3327106
55,cs18.bmp,yes,no,no,7502.jpg,2209.jpg,8461.jpg,2080.jpg,2311.jpg,2040.jpg,no,no,no,yes,no,no,3328049,3331216,3331466,3334591
55,cs12.bmp,no,no,yes,9430.JPG,3181.jpg,9180.JPG,7359.jpg,9520.JPG,9340.JPG,yes,no,no,no,no,no,3335542,3337830,3338080,3343562
55,cs6.bmp,yes,no,no,7000.jpg,5510.jpg,1313.jpg,2580.jpg,7550.jpg,7211.jpg,no,no,no,no,yes,no,3344508,3348730,3348980,3349897
55,cs13.bmp,no,no,yes,1920.JPG,1463.jpg,5830.JPG,2311.jpg,2209.jpg,1440.jpg,yes,no,no,no,no,no,3350850,3353315,3353565,3355337
55,cs23.bmp,yes,no,no,2071.jpg,2150.JPG,2091.jpg,2216.jpg,1920.JPG,1463.jpg,yes,no,no,no,no,no,3356291,3359671,3359921,3361366
55,cs10.bmp,no,yes,no,6831.jpg,2900.1.jpg,9007.jpg,7359.jpg,9430.JPG,9435.jpg,no,no,yes,no,no,no,3362309,3365310,3365561,3369193
55,cs15.bmp,no,yes,no,2900.1.jpg,2205.jpg,9340.JPG,9530.JPG,9041.jpg,9611.jpg,no,no,yes,no,no,no,3370165,3372140,3372390,3377407
55,cs11.bmp,no,no,yes,8461.jpg,1750.JPG,2070.jpg,1710.JPG,2209.jpg,1721.jpg,no,yes,no,no,no,no,3378357,3381041,3381291,3383797
55,cs16.bmp,yes,no,no,2050.jpg,8540.JPG,7502.jpg,2080.jpg,1721.jpg,2091.jpg,yes,no,no,no,no,no,3384743,3386327,3386578,3390932
