subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
60,cs14.bmp,16,1972458,1976621
60,cs16.bmp,10,1977382,1983502
60,cs28.bmp,5,1984157,1987038
60,cs6.bmp,4,1987696,1989901
60,cs1.bmp,4,1990555,1994805
60,cs22.bmp,14,1995455,2002862
60,cs13.bmp,15,2003515,2007869
60,cs12.bmp,3,2008524,2011773
60,cs15.bmp,1,2012422,2015797
60,cs5.bmp,7,2016452,2018358
60,cs18.bmp,11,2019024,2021478
60,cs19.bmp,6,2022133,2026189
60,cs26.bmp,8,2026843,2031573
60,cs25.bmp,2,2032222,2034461
60,cs17.bmp,17,2035112,2037630
60,cs24.bmp,6,2038282,2042101
60,cs20.bmp,2,2042753,2045845
60,cs9.bmp,2,2046502,2048573
60,cs2.bmp,4,2049221,2051973
60,cs10.bmp,6,2052622,2055398
60,cs7.bmp,1,2056052,2059357
60,cs29.bmp,4,2060012,2064981
60,cs11.bmp,4,2065631,2068205
60,cs3.bmp,15,2068861,2071502
60,cs21.bmp,18,2072151,2074438
60,cs4.bmp,10,2075092,2077517
60,cs30.bmp,18,2078171,2080349
60,cs27.bmp,18,2081000,2083589
60,cs23.bmp,9,2084287,2087766
60,cs8.bmp,12,2088422,2090422
