subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
38,cs4.bmp,yes,no,no,2345.jpg,2341.jpg,5830.JPG,1750.JPG,1463.jpg,2080.jpg,yes,no,no,no,no,no,1810482,1828972,1829222,1845942
38,cs26.bmp,yes,no,no,2660.jpg,4626.jpg,8540.JPG,2050.jpg,2080.jpg,2150.JPG,no,no,no,no,yes,no,1846991,1851861,1852111,1876811
38,cs8.bmp,no,no,yes,5920.JPG,7640.jpg,2635.jpg,5395.jpg,7187.jpg,1121.jpg,yes,no,no,no,no,no,1877779,1886054,1886304,1901203
38,cs27.bmp,yes,no,no,1616.jpg,2220.jpg,7233.jpg,7187.jpg,5510.jpg,5740.jpg,no,no,no,no,yes,no,1902161,1909658,1909908,1918942
38,cs15.bmp,no,no,yes,2071.jpg,1750.JPG,2311.jpg,2091.jpg,1463.jpg,1440.jpg,no,yes,no,no,no,no,1919892,1926520,1926770,1936893
38,cs25.bmp,no,yes,no,2053.JPG,3181.jpg,9330.jpg,9331.jpg,3300.jpg,2750.jpg,no,no,no,no,no,yes,1937852,1957191,1957441,1963984
38,cs30.bmp,yes,no,no,2070.jpg,2550.jpg,5830.JPG,2150.JPG,2050.jpg,7502.jpg,no,no,no,no,no,yes,1964927,1966804,1967054,1972849
38,cs23.bmp,no,yes,no,9007.jpg,9331.jpg,2900.1.jpg,9520.JPG,9290.jpg,3300.jpg,no,no,no,yes,no,no,1973799,1981528,1981778,1987312
38,cs14.bmp,no,no,yes,7000.jpg,7004.jpg,2620.jpg,5395.jpg,2220.jpg,7211.jpg,no,no,yes,no,no,no,1988273,1993040,1993290,2004855
38,cs29.bmp,yes,no,no,9561.jpg,9180.JPG,2205.jpg,2141.jpg,2053.JPG,9342.jpg,no,no,no,no,no,yes,2005800,2012089,2012339,2019881
