trialnr,blocknr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1  
126,1,cs13.bmp,neg,30,6311.jpg,1000,maske_10.bmp,500,maske_9.bmp,970,cs13.bmp,cs22.bmp,cs26.bmp,cs2.bmp,cs18.bmp,cs16.bmp
90,1,cs15.bmp,pos,100,2091.jpg,1000,maske_8.bmp,500,maske_10.bmp,900,cs1.bmp,cs6.bmp,cs11.bmp,cs5.bmp,cs17.bmp,cs15.bmp
240,1,cs26.bmp,neg,900,9435.jpg,1000,maske_10.bmp,500,maske_12.bmp,100,cs16.bmp,cs18.bmp,cs22.bmp,cs26.bmp,cs13.bmp,cs9.bmp
12,1,cs29.bmp,pos,30,2040.jpg,1000,maske_2.bmp,500,maske_8.bmp,970,cs29.bmp,cs11.bmp,cs7.bmp,cs15.bmp,cs6.bmp,cs17.bmp
306,1,cs14.bmp,neu,30,1935.jpg,1000,maske_4.bmp,500,maske_2.bmp,970,2372.jpg,7004.jpg,5455.jpg,1935.jpg,2575.jpg,5731.jpg
102,1,cs1.bmp,pos,900,5831.jpg,1000,maske_9.bmp,500,maske_6.bmp,100,cs11.bmp,cs28.bmp,cs15.bmp,cs7.bmp,cs8.bmp,cs1.bmp
270,1,cs12.bmp,neu,100,3550.2.jpg,1000,maske_1.bmp,500,maske_7.bmp,900,1935.jpg,7004.jpg,3550.2.jpg,5455.jpg,5731.jpg,7503.JPG
144,1,cs22.bmp,neg,30,9830.jpg,1000,maske_3.bmp,500,maske_6.bmp,970,cs19.bmp,cs18.bmp,cs22.bmp,cs10.bmp,cs16.bmp,cs21.bmp
162,1,cs10.bmp,neg,30,9330.jpg,1000,maske_7.bmp,500,maske_12.bmp,970,cs30.bmp,cs16.bmp,cs23.bmp,cs22.bmp,cs10.bmp,cs9.bmp
24,1,cs17.bmp,pos,30,2057.jpg,1000,maske_6.bmp,500,maske_10.bmp,970,cs17.bmp,cs7.bmp,cs4.bmp,cs11.bmp,cs8.bmp,cs29.bmp
234,1,cs26.bmp,neg,900,9220.jpg,1000,maske_4.bmp,500,maske_8.bmp,100,cs13.bmp,cs22.bmp,cs2.bmp,cs23.bmp,cs26.bmp,cs18.bmp
84,1,cs28.bmp,pos,100,1463.jpg,1000,maske_2.bmp,500,maske_4.bmp,900,cs1.bmp,cs24.bmp,cs4.bmp,cs7.bmp,cs28.bmp,cs11.bmp
66,1,cs11.bmp,pos,30,2058.jpg,1000,maske_8.bmp,500,maske_2.bmp,970,cs17.bmp,cs5.bmp,cs6.bmp,cs15.bmp,cs11.bmp,cs29.bmp
246,1,cs27.bmp,neu,30,2620.jpg,1000,maske_5.bmp,500,maske_4.bmp,970,7830.jpg,7640.jpg,7004.jpg,7187.jpg,2580.jpg,2620.jpg
318,1,cs20.bmp,neu,100,2487.jpg,1000,maske_4.bmp,500,maske_3.bmp,900,2487.jpg,5535.jpg,5740.jpg,7550.jpg,1616.jpg,8211.jpg
210,1,cs9.bmp,neg,100,2455.jpg,1000,maske_6.bmp,500,maske_1.bmp,900,cs13.bmp,cs9.bmp,cs23.bmp,cs19.bmp,cs10.bmp,cs22.bmp
252,1,cs27.bmp,neu,30,7820.jpg,1000,maske_2.bmp,500,maske_4.bmp,970,7004.jpg,5920.JPG,5731.jpg,7820.jpg,5455.jpg,7233.jpg
114,1,cs5.bmp,pos,900,2311.jpg,1000,maske_12.bmp,500,maske_4.bmp,100,cs5.bmp,cs8.bmp,cs11.bmp,cs4.bmp,cs6.bmp,cs17.bmp
120,1,cs5.bmp,pos,900,2660.jpg,1000,maske_3.bmp,500,maske_9.bmp,100,cs11.bmp,cs5.bmp,cs29.bmp,cs8.bmp,cs17.bmp,cs15.bmp
