subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
36,cs19.bmp,no,yes,no,2080.jpg,2058.jpg,1920.JPG,2150.JPG,2091.jpg,1999.jpg,no,yes,no,no,no,no,1731374,1742582,1742832,1747974
36,cs11.bmp,no,no,yes,3550.2.jpg,1313.jpg,5395.jpg,1121.jpg,2580.jpg,7080.jpg,yes,no,no,no,no,no,1749074,1752726,1752976,1766621
36,cs30.bmp,no,no,yes,1721.jpg,8461.jpg,2340.JPG,1920.JPG,5910.JPG,2057.jpg,no,yes,no,no,no,no,1767569,1773974,1774224,1776358
36,cs24.bmp,no,no,yes,8211.jpg,1121.jpg,7004.jpg,1313.jpg,1616.jpg,4631.JPG,no,no,no,no,no,yes,1777299,1780357,1780608,1785381
36,cs5.bmp,no,yes,no,9342.jpg,9830.jpg,9180.JPG,2141.jpg,9265.jpg,9611.jpg,no,yes,no,no,no,no,1786328,1790702,1790952,1795182
36,cs4.bmp,yes,no,no,5395.jpg,7004.jpg,5731.jpg,7830.jpg,7080.jpg,1313.jpg,no,no,yes,no,no,no,1796140,1801541,1801791,1804878
36,cs18.bmp,no,no,yes,2150.JPG,2091.jpg,7502.jpg,1750.JPG,2550.jpg,2080.jpg,no,no,no,no,yes,no,1805845,1808446,1808696,1811694
36,cs28.bmp,yes,no,no,1440.jpg,5910.JPG,1710.JPG,2340.JPG,2395.jpg,1463.jpg,no,no,no,no,no,yes,1812644,1815214,1815464,1818829
36,cs3.bmp,yes,no,no,2141.jpg,3181.jpg,9041.jpg,9280.jpg,3300.jpg,2276.jpg,no,no,yes,no,no,no,1819786,1824630,1824880,1831758
36,cs20.bmp,yes,no,no,9520.JPG,9331.jpg,9041.jpg,2750.jpg,9561.jpg,9611.jpg,no,no,no,no,yes,no,1832707,1836053,1836303,1842958
36,cs21.bmp,yes,no,no,2070.jpg,1721.jpg,2260.JPG,2340.JPG,5830.JPG,7330.JPG,yes,no,no,no,no,no,1843907,1849582,1849832,1854293
36,cs6.bmp,no,yes,no,1920.JPG,5830.JPG,2071.jpg,5831.jpg,8420.JPG,2216.jpg,no,yes,no,no,no,no,1855236,1856846,1857096,1861534
36,cs26.bmp,yes,no,no,9007.jpg,3300.jpg,9331.jpg,9041.jpg,9561.jpg,9342.jpg,no,no,no,no,yes,no,1862477,1864998,1865248,1868214
36,cs15.bmp,no,yes,no,9041.jpg,9007.jpg,9180.JPG,9611.jpg,9530.JPG,9432.jpg,yes,no,no,no,no,no,1869155,1872293,1872543,1879838
36,cs9.bmp,yes,no,no,2058.jpg,2050.jpg,1710.JPG,2550.jpg,2071.jpg,8461.jpg,yes,no,no,no,no,no,1880789,1882862,1883112,1889165
36,cs1.bmp,no,yes,no,2455.jpg,9342.jpg,3220.JPG,3160.JPG,2141.jpg,2750.jpg,no,no,yes,no,no,no,1890114,1893502,1893752,1905101
36,cs7.bmp,no,yes,no,9520.JPG,2900.1.jpg,2276.jpg,2750.jpg,9432.jpg,9180.JPG,no,no,yes,no,no,no,1906052,1907837,1908087,1910494
36,cs2.bmp,no,no,yes,5830.JPG,2150.JPG,1920.JPG,8540.JPG,1999.jpg,1460.JPG,yes,no,no,no,no,no,1911436,1913150,1913400,1916534
36,cs25.bmp,no,yes,no,2205.jpg,9340.JPG,9041.jpg,3160.JPG,9290.jpg,9830.jpg,no,no,yes,no,no,no,1917484,1922045,1922295,1924365
36,cs8.bmp,no,no,yes,7330.JPG,2345.jpg,1710.JPG,2050.jpg,2209.jpg,2216.jpg,no,no,no,no,no,yes,1925313,1928022,1928272,1932854
36,cs17.bmp,yes,no,no,8420.JPG,2209.jpg,1999.jpg,2071.jpg,2550.jpg,5830.JPG,yes,no,no,no,no,no,1933806,1936382,1936632,1940821
36,cs22.bmp,yes,no,no,9530.JPG,2276.jpg,9041.jpg,6831.jpg,9320.jpg,9830.jpg,no,no,no,no,no,yes,1941768,1944630,1944880,1950094
36,cs27.bmp,yes,no,no,1440.jpg,1999.jpg,2345.jpg,2057.jpg,2209.jpg,2050.jpg,yes,no,no,no,no,no,1951044,1954382,1954632,1958749
36,cs29.bmp,no,no,yes,2058.jpg,2395.jpg,2050.jpg,1920.JPG,2071.jpg,8461.jpg,no,no,no,no,no,yes,1959694,1966646,1966896,1969062
36,cs12.bmp,no,no,yes,2141.jpg,9561.jpg,3300.jpg,6831.jpg,9000.jpg,2750.jpg,no,yes,no,no,no,no,1970003,1975477,1975727,1977381
36,cs13.bmp,no,no,yes,7490.jpg,1935.jpg,7830.jpg,5731.jpg,7504.jpg,7550.jpg,no,yes,no,no,no,no,1978323,1983318,1983568,1985742
36,cs14.bmp,no,yes,no,9220.jpg,9041.jpg,9432.jpg,9530.JPG,2276.jpg,9430.JPG,no,no,no,no,yes,no,1986693,1989358,1989608,1991461
36,cs16.bmp,no,yes,no,2900.1.jpg,9000.jpg,2053.JPG,3181.jpg,2141.jpg,7359.jpg,yes,no,no,no,no,no,1992403,1994325,1994575,1996694
36,cs23.bmp,no,no,yes,7820.jpg,7503.JPG,2372.jpg,5731.jpg,2487.jpg,2635.jpg,no,no,no,yes,no,no,1997646,2000702,2000952,2004830
36,cs10.bmp,no,no,yes,7187.jpg,7090.jpg,5731.jpg,4631.JPG,7504.jpg,8211.jpg,no,yes,no,no,no,no,2005778,2007837,2008087,2008933
