subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
29,cs25.bmp,yes,no,no,9342.jpg,3300.jpg,6831.jpg,9415.jpg,9220.jpg,2276.jpg,no,no,yes,no,no,no,1795560,1800219,1800469,1808572
29,cs8.bmp,yes,no,no,5831.jpg,2050.jpg,1721.jpg,2150.JPG,2345.jpg,1710.JPG,no,no,no,no,no,yes,1809618,1812315,1812565,1817517
29,cs15.bmp,no,yes,no,9435.jpg,2053.JPG,9041.jpg,9331.jpg,2455.jpg,6311.jpg,no,no,yes,no,no,no,1818460,1822909,1823159,1827434
29,cs9.bmp,yes,no,no,9530.JPG,9520.JPG,2205.jpg,9280.jpg,2455.jpg,3220.JPG,no,no,yes,no,no,no,1828380,1833550,1833800,1840206
29,cs1.bmp,yes,no,no,2550.jpg,1999.jpg,1460.JPG,1463.jpg,2150.JPG,5831.jpg,no,yes,no,no,no,no,1841154,1843575,1843825,1846683
29,cs30.bmp,yes,no,no,5455.jpg,7233.jpg,7620.JPG,2220.jpg,8211.jpg,4631.JPG,no,no,no,no,no,yes,1847624,1850038,1850288,1856333
29,cs13.bmp,yes,no,no,2395.jpg,2071.jpg,8540.JPG,2340.JPG,2345.jpg,5830.JPG,no,no,no,no,yes,no,1857284,1858950,1859200,1863482
29,cs28.bmp,no,yes,no,9611.jpg,2053.JPG,9220.jpg,9520.JPG,3160.JPG,2750.jpg,no,no,no,no,no,yes,1864426,1868969,1869219,1871709
29,cs14.bmp,yes,no,no,2150.JPG,1750.JPG,2057.jpg,1710.JPG,8420.JPG,2311.jpg,no,yes,no,no,no,no,1872661,1874511,1874761,1877459
29,cs11.bmp,yes,no,no,1750.JPG,1440.jpg,2345.jpg,2080.jpg,2091.jpg,8420.JPG,yes,no,no,no,no,no,1878406,1882577,1882827,1886081
29,cs4.bmp,yes,no,no,2395.jpg,2345.jpg,1920.JPG,2260.JPG,1463.jpg,2071.jpg,no,yes,no,no,no,no,1887027,1890113,1890363,1892776
29,cs22.bmp,no,yes,no,2635.jpg,5731.jpg,4631.JPG,7080.jpg,5920.JPG,5510.jpg,no,no,no,no,no,yes,1893722,1896551,1896801,1901876
29,cs23.bmp,yes,no,no,9220.jpg,9435.jpg,6831.jpg,9180.JPG,3220.JPG,9007.jpg,no,yes,no,no,no,no,1902858,1906678,1906928,1914709
29,cs5.bmp,no,no,yes,2487.jpg,2575.jpg,4631.JPG,7620.JPG,5920.JPG,7187.jpg,no,no,no,no,no,yes,1915662,1918070,1918320,1925287
29,cs6.bmp,yes,no,no,2455.jpg,9340.JPG,9415.jpg,9520.JPG,2276.jpg,6831.jpg,no,no,no,no,no,yes,1926238,1928369,1928619,1935511
29,cs10.bmp,no,yes,no,2455.jpg,9830.jpg,3160.JPG,9342.jpg,9007.jpg,9611.jpg,yes,no,no,no,no,no,1936462,1938824,1939074,1941301
29,cs27.bmp,yes,no,no,2750.jpg,9415.jpg,9320.jpg,3220.JPG,2205.jpg,9220.jpg,no,no,no,no,yes,no,1942251,1944017,1944267,1947808
29,cs21.bmp,yes,no,no,2455.jpg,9041.jpg,9331.jpg,9530.JPG,9415.jpg,9000.jpg,no,yes,no,no,no,no,1948757,1951484,1951734,1955195
29,cs3.bmp,yes,no,no,2260.JPG,1750.JPG,2550.jpg,2080.jpg,1721.jpg,7502.jpg,no,yes,no,no,no,no,1956145,1958962,1959212,1961689
29,cs17.bmp,no,no,yes,1121.jpg,2372.jpg,7830.jpg,7090.jpg,3550.2.jpg,7211.jpg,yes,no,no,no,no,no,1962648,1965565,1965815,1970022
29,cs18.bmp,yes,no,no,5535.jpg,7820.jpg,5395.jpg,2620.jpg,7090.jpg,7187.jpg,no,no,no,no,yes,no,1970969,1973284,1973534,1976180
29,cs16.bmp,no,yes,no,2550.jpg,2395.jpg,2150.JPG,2050.jpg,2660.jpg,2071.jpg,no,no,no,no,no,yes,1977122,1984522,1984772,1990398
29,cs24.bmp,no,no,yes,2635.jpg,5535.jpg,1935.jpg,7080.jpg,7820.jpg,7211.jpg,yes,no,no,no,no,no,1991346,1994583,1994833,1997246
29,cs29.bmp,no,yes,no,1710.JPG,2311.jpg,5831.jpg,2395.jpg,1440.jpg,2150.JPG,no,yes,no,no,no,no,1998194,2000205,2000455,2003540
