subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
44,1,0,cs14.bmp,neu,900,7490.jpg,1000,maske_10.bmp,500,maske_2.bmp,100,7080.jpg,2580.jpg,2487.jpg,7503.JPG,7490.jpg,2620.jpg,no,no,no,no,yes,no,134273,136747
44,1,1,cs30.bmp,neg,100,9320.jpg,1000,maske_8.bmp,500,maske_6.bmp,900,cs10.bmp,cs19.bmp,cs30.bmp,cs9.bmp,cs21.bmp,cs20.bmp,yes,no,no,no,no,no,139391,143579
44,1,2,cs29.bmp,neg,30,9561.jpg,1000,maske_1.bmp,500,maske_7.bmp,970,cs20.bmp,cs9.bmp,cs27.bmp,cs28.bmp,cs29.bmp,cs10.bmp,no,no,no,no,yes,no,146037,150858
44,1,3,cs13.bmp,pos,30,1460.JPG,1000,maske_6.bmp,500,maske_8.bmp,970,cs13.bmp,cs1.bmp,cs7.bmp,cs11.bmp,cs17.bmp,cs23.bmp,no,no,no,yes,no,no,153331,157851
44,1,4,cs3.bmp,pos,900,2340.JPG,1000,maske_11.bmp,500,maske_8.bmp,100,cs18.bmp,cs17.bmp,cs3.bmp,cs13.bmp,cs23.bmp,cs7.bmp,no,no,yes,no,no,no,160321,162083
44,1,5,cs2.bmp,neu,100,7640.jpg,1000,maske_2.bmp,500,maske_7.bmp,900,7640.jpg,7820.jpg,1121.jpg,5510.jpg,5455.jpg,7004.jpg,no,no,no,no,no,yes,164544,168506
44,1,6,cs6.bmp,neu,900,7090.jpg,1000,maske_3.bmp,500,maske_5.bmp,100,7090.jpg,7550.jpg,7211.jpg,7503.JPG,4631.JPG,1616.jpg,no,no,no,yes,no,no,170967,178035
44,1,7,cs8.bmp,pos,30,2341.jpg,1000,maske_6.bmp,500,maske_8.bmp,970,cs23.bmp,cs11.bmp,cs3.bmp,cs22.bmp,cs18.bmp,cs8.bmp,no,no,no,no,no,yes,180497,184090
44,1,8,cs22.bmp,pos,100,5831.jpg,1000,maske_11.bmp,500,maske_6.bmp,900,cs17.bmp,cs23.bmp,cs7.bmp,cs22.bmp,cs3.bmp,cs24.bmp,no,no,no,yes,no,no,186556,189883
44,1,9,cs15.bmp,neg,30,9530.JPG,1000,maske_12.bmp,500,maske_8.bmp,970,cs12.bmp,cs10.bmp,cs15.bmp,cs28.bmp,cs30.bmp,cs20.bmp,no,no,no,no,yes,no,192356,193395
