subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
31,cs17.bmp,yes,no,no,2058.jpg,1710.JPG,1920.JPG,2209.jpg,8540.JPG,2395.jpg,no,no,no,no,yes,no,1911865,1917704,1917954,1930152
31,cs6.bmp,no,no,yes,7820.jpg,5920.JPG,1121.jpg,7004.jpg,5535.jpg,7640.jpg,yes,no,no,no,no,no,1931208,1934632,1934882,1945800
31,cs22.bmp,no,no,yes,2900.1.jpg,9340.JPG,2276.jpg,3160.JPG,9041.jpg,2750.jpg,no,no,no,no,no,yes,1946751,1956249,1956499,1967432
31,cs10.bmp,yes,no,no,3300.jpg,2053.JPG,9435.jpg,3181.jpg,6311.jpg,9180.JPG,no,yes,no,no,no,no,1968376,1973049,1973299,1991905
31,cs28.bmp,no,yes,no,3300.jpg,2900.1.jpg,7359.jpg,9265.jpg,2053.JPG,6831.jpg,no,yes,no,no,no,no,1992856,1997832,1998082,2004968
31,cs29.bmp,yes,no,no,8461.jpg,2550.jpg,2660.jpg,1721.jpg,8540.JPG,2260.JPG,no,yes,no,no,no,no,2005915,2008697,2008947,2013336
31,cs24.bmp,no,no,yes,1721.jpg,2660.jpg,1750.JPG,7502.jpg,2216.jpg,2395.jpg,yes,no,no,no,no,no,2014286,2016464,2016714,2019536
31,cs1.bmp,no,no,yes,2311.jpg,4626.jpg,1440.jpg,2209.jpg,7330.JPG,5830.JPG,no,no,no,no,yes,no,2020484,2023456,2023706,2027153
31,cs9.bmp,yes,no,no,9830.jpg,2276.jpg,6831.jpg,2053.JPG,9530.JPG,9520.JPG,no,no,no,yes,no,no,2028112,2035592,2035842,2039464
31,cs21.bmp,yes,no,no,1710.JPG,5910.JPG,2340.JPG,2091.jpg,8461.jpg,2071.jpg,no,no,no,no,yes,no,2040417,2043289,2043539,2048624
31,cs23.bmp,no,no,yes,3550.2.jpg,7830.jpg,7820.jpg,7620.JPG,7090.jpg,2372.jpg,no,no,no,no,no,yes,2049576,2053552,2053802,2056568
31,cs7.bmp,yes,no,no,1721.jpg,1460.JPG,8540.JPG,2058.jpg,7502.jpg,2050.jpg,no,no,no,yes,no,no,2057551,2060089,2060339,2062681
31,cs27.bmp,no,no,yes,2311.jpg,5910.JPG,1721.jpg,2080.jpg,2395.jpg,2091.jpg,no,yes,no,no,no,no,2063623,2068816,2069066,2070432
31,cs13.bmp,yes,no,no,7359.jpg,9280.jpg,6311.jpg,9830.jpg,9530.JPG,9432.jpg,no,no,no,no,no,yes,2071383,2075248,2075498,2079577
31,cs4.bmp,yes,no,no,5910.JPG,8420.JPG,2550.jpg,2050.jpg,2071.jpg,1710.JPG,no,no,no,no,yes,no,2080523,2086136,2086386,2090648
31,cs8.bmp,no,no,yes,7820.jpg,2575.jpg,5395.jpg,1313.jpg,5731.jpg,5455.jpg,no,no,yes,no,no,no,2091592,2093280,2093530,2095097
31,cs16.bmp,no,no,yes,2660.jpg,2058.jpg,1460.JPG,2550.jpg,1710.JPG,2209.jpg,yes,no,no,no,no,no,2096041,2097585,2097835,2100944
31,cs15.bmp,no,no,yes,2455.jpg,9561.jpg,2276.jpg,3181.jpg,9340.JPG,9220.jpg,no,yes,no,no,no,no,2101893,2103832,2104082,2105752
31,cs5.bmp,no,yes,no,3300.jpg,2053.JPG,3220.JPG,2750.jpg,9180.JPG,9342.jpg,no,no,yes,no,no,no,2106720,2111952,2112202,2113961
31,cs25.bmp,yes,no,no,7187.jpg,7504.jpg,8211.jpg,7090.jpg,5395.jpg,2487.jpg,no,no,yes,no,no,no,2114913,2116776,2117026,2118584
31,cs26.bmp,yes,no,no,1121.jpg,7550.jpg,5731.jpg,7620.JPG,7000.jpg,2635.jpg,no,no,no,no,no,yes,2119532,2121632,2121882,2125064
31,cs18.bmp,no,no,yes,5455.jpg,1313.jpg,3550.2.jpg,5731.jpg,7620.JPG,7233.jpg,yes,no,no,no,no,no,2126011,2127952,2128202,2129809
31,cs12.bmp,no,no,yes,9435.jpg,9220.jpg,9830.jpg,9331.jpg,9561.jpg,9007.jpg,no,yes,no,no,no,no,2130753,2133952,2134202,2135312
31,cs11.bmp,yes,no,no,3300.jpg,7359.jpg,3160.JPG,9611.jpg,2053.JPG,9290.jpg,no,no,yes,no,no,no,2136261,2139384,2139634,2142912
31,cs14.bmp,no,yes,no,2340.JPG,8461.jpg,2260.JPG,1750.JPG,8540.JPG,2660.jpg,no,no,no,yes,no,no,2143861,2148857,2149107,2153376
31,cs3.bmp,no,no,yes,2071.jpg,5830.JPG,7330.JPG,2550.jpg,8420.JPG,2091.jpg,no,no,no,no,no,yes,2154330,2157680,2157930,2160440
31,cs20.bmp,no,no,yes,2141.jpg,9520.JPG,2900.1.jpg,7359.jpg,2205.jpg,9331.jpg,no,yes,no,no,no,no,2161390,2164497,2164747,2167841
31,cs30.bmp,no,no,yes,9342.jpg,9430.JPG,9611.jpg,9220.jpg,9415.jpg,3300.jpg,yes,no,no,no,no,no,2168793,2171408,2171658,2173688
31,cs2.bmp,no,no,yes,9280.jpg,9180.JPG,9000.jpg,9561.jpg,6311.jpg,9320.jpg,no,no,yes,no,no,no,2174630,2175760,2176010,2176912
31,cs19.bmp,no,no,yes,1999.jpg,2058.jpg,2071.jpg,1463.jpg,1750.JPG,8540.JPG,no,yes,no,no,no,no,2177861,2180328,2180578,2183105
