subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
17,cs20.bmp,no,yes,no,9435.jpg,2276.jpg,9430.JPG,6831.jpg,9342.jpg,3300.jpg,no,yes,no,no,no,no,1862680,1866429,1866679,1871885
17,cs29.bmp,no,no,yes,1460.JPG,2057.jpg,8540.JPG,8420.JPG,2050.jpg,2660.jpg,no,no,no,no,no,yes,1872935,1878455,1878705,1884703
17,cs6.bmp,yes,no,no,3181.jpg,9340.JPG,2276.jpg,9007.jpg,9320.jpg,9180.JPG,yes,no,no,no,no,no,1885653,1888669,1888919,1894553
17,cs14.bmp,yes,no,no,2550.jpg,1920.JPG,1999.jpg,1710.JPG,1463.jpg,8420.JPG,yes,no,no,no,no,no,1895501,1901086,1901336,1905617
17,cs3.bmp,no,yes,no,5831.jpg,7330.JPG,2091.jpg,2209.jpg,2340.JPG,2550.jpg,yes,no,no,no,no,no,1906560,1910251,1910501,1913482
17,cs23.bmp,no,no,yes,1440.jpg,2150.JPG,2058.jpg,8461.jpg,8420.JPG,1920.JPG,no,no,yes,no,no,no,1914431,1918378,1918628,1923606
17,cs25.bmp,no,no,yes,9530.JPG,9435.jpg,3300.jpg,2455.jpg,9000.jpg,9331.jpg,no,no,no,no,yes,no,1924547,1934441,1934691,1939359
17,cs28.bmp,yes,no,no,2205.jpg,6831.jpg,9331.jpg,9320.jpg,9007.jpg,9432.jpg,no,no,no,no,yes,no,1940301,1946653,1946903,1951530
17,cs4.bmp,yes,no,no,7620.JPG,2487.jpg,7080.jpg,7187.jpg,5740.jpg,7504.jpg,no,no,no,no,yes,no,1952479,1959808,1960058,1967429
17,cs11.bmp,yes,no,no,1460.JPG,1710.JPG,7330.JPG,8461.jpg,2080.jpg,2050.jpg,no,no,no,no,no,yes,1968374,1971044,1971294,1974681
17,cs22.bmp,yes,no,no,2070.jpg,1721.jpg,5910.JPG,8540.JPG,2058.jpg,2209.jpg,no,yes,no,no,no,no,1975630,1978458,1978708,1983107
17,cs30.bmp,no,yes,no,9331.jpg,9041.jpg,3160.JPG,3300.jpg,9220.jpg,9340.JPG,no,no,yes,no,no,no,1984057,1985956,1986206,1988220
17,cs21.bmp,yes,no,no,9265.jpg,3220.JPG,9000.jpg,9220.jpg,9435.jpg,6831.jpg,no,no,yes,no,no,no,1989204,1991456,1991706,1995847
17,cs24.bmp,no,no,yes,2150.JPG,2341.jpg,2550.jpg,1721.jpg,7502.jpg,2070.jpg,yes,no,no,no,no,no,1996797,1999887,2000137,2007954
17,cs1.bmp,no,no,yes,7233.jpg,2372.jpg,7550.jpg,5455.jpg,8211.jpg,4631.JPG,no,yes,no,no,no,no,2008903,2011556,2011806,2015575
17,cs7.bmp,yes,no,no,2580.jpg,1616.jpg,7490.jpg,5740.jpg,2620.jpg,7503.JPG,no,no,no,yes,no,no,2016525,2019036,2019286,2024696
17,cs2.bmp,yes,no,no,5830.JPG,2345.jpg,2080.jpg,1750.JPG,7502.jpg,1999.jpg,no,no,yes,no,no,no,2025645,2029672,2029922,2032960
17,cs17.bmp,yes,no,no,9290.jpg,9561.jpg,2141.jpg,9320.jpg,9430.JPG,9415.jpg,no,no,no,yes,no,no,2033903,2037760,2038010,2042175
17,cs9.bmp,no,no,yes,9041.jpg,9280.jpg,9415.jpg,2141.jpg,3160.JPG,9520.JPG,yes,no,no,no,no,no,2043127,2050368,2050618,2055105
17,cs26.bmp,no,no,yes,7640.jpg,2635.jpg,1935.jpg,1313.jpg,2487.jpg,4631.JPG,no,no,no,yes,no,no,2056066,2058190,2058440,2064512
17,cs13.bmp,yes,no,no,7330.JPG,2209.jpg,2070.jpg,2260.JPG,5910.JPG,1920.JPG,no,yes,no,no,no,no,2065458,2069398,2069648,2075363
17,cs27.bmp,yes,no,no,2372.jpg,7550.jpg,7830.jpg,2220.jpg,7004.jpg,5731.jpg,no,yes,no,no,no,no,2076305,2080595,2080845,2086690
17,cs15.bmp,yes,no,no,9265.jpg,2750.jpg,9330.jpg,3220.JPG,9280.jpg,9432.jpg,no,no,no,yes,no,no,2087635,2090880,2091130,2101624
17,cs16.bmp,no,yes,no,8540.JPG,1920.JPG,1460.JPG,7502.jpg,8461.jpg,2070.jpg,no,no,no,no,no,yes,2102577,2105373,2105623,2112358
17,cs18.bmp,yes,no,no,2260.JPG,2311.jpg,8540.JPG,1440.jpg,8461.jpg,4626.jpg,no,yes,no,no,no,no,2113306,2116749,2116999,2121401
17,cs19.bmp,no,yes,no,9265.jpg,2900.1.jpg,2455.jpg,6831.jpg,2053.JPG,7359.jpg,no,no,no,no,yes,no,2122354,2124543,2124793,2128669
17,cs8.bmp,yes,no,no,9530.JPG,7359.jpg,2750.jpg,9331.jpg,9330.jpg,2900.1.jpg,no,no,no,no,yes,no,2129620,2131340,2131590,2137268
17,cs5.bmp,yes,no,no,9320.jpg,2900.1.jpg,2205.jpg,6311.jpg,9000.jpg,9830.jpg,no,no,no,no,no,yes,2138212,2141624,2141874,2144847
17,cs10.bmp,yes,no,no,1935.jpg,2220.jpg,7490.jpg,7620.JPG,2635.jpg,7000.jpg,no,no,no,no,no,yes,2145790,2148232,2148482,2156946
17,cs12.bmp,yes,no,no,1920.JPG,8540.JPG,2341.jpg,1999.jpg,2311.jpg,5831.jpg,no,no,no,no,yes,no,2157895,2160862,2161112,2166524
