subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
45,cs29.bmp,12,1707626,1711967
45,cs26.bmp,18,1712761,1719191
45,cs8.bmp,18,1719885,1721751
45,cs28.bmp,6,1722448,1725543
45,cs2.bmp,5,1726245,1729367
45,cs30.bmp,18,1730069,1733015
45,cs3.bmp,18,1733724,1736135
45,cs21.bmp,18,1736830,1738831
45,cs5.bmp,7,1739522,1744551
45,cs24.bmp,4,1745251,1747278
45,cs11.bmp,3,1747978,1749855
45,cs16.bmp,12,1750555,1753831
45,cs12.bmp,9,1754531,1756903
45,cs14.bmp,3,1757601,1759607
45,cs25.bmp,2,1760306,1762631
45,cs1.bmp,2,1763326,1765190
45,cs6.bmp,2,1765892,1768391
45,cs22.bmp,2,1769093,1771607
45,cs13.bmp,18,1772301,1773999
45,cs17.bmp,5,1774702,1778647
45,cs7.bmp,3,1779346,1781902
45,cs9.bmp,3,1782604,1784375
45,cs10.bmp,5,1785075,1786383
45,cs20.bmp,3,1787086,1789335
45,cs18.bmp,9,1790037,1792911
45,cs4.bmp,6,1793612,1795671
45,cs15.bmp,11,1796363,1801239
45,cs23.bmp,9,1801939,1806343
45,cs27.bmp,18,1807043,1809223
45,cs19.bmp,7,1809925,1814807
