trialnr,blocknr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1  
276,1,cs20.bmp,neu,100,7640.jpg,1000,maske_2.bmp,500,maske_6.bmp,900,7640.jpg,7080.jpg,2372.jpg,1935.jpg,7000.jpg,3550.2.jpg
312,1,cs10.bmp,neu,30,1121.jpg,1000,maske_3.bmp,500,maske_5.bmp,970,1121.jpg,7080.jpg,7090.jpg,5740.jpg,7000.jpg,1935.jpg
222,1,cs7.bmp,neg,900,2141.jpg,1000,maske_2.bmp,500,maske_9.bmp,100,cs2.bmp,cs15.bmp,cs9.bmp,cs13.bmp,cs7.bmp,cs19.bmp
96,1,cs26.bmp,pos,100,2209.jpg,1000,maske_11.bmp,500,maske_4.bmp,900,cs4.bmp,cs26.bmp,cs1.bmp,cs25.bmp,cs6.bmp,cs27.bmp
306,1,cs10.bmp,neu,30,1616.jpg,1000,maske_9.bmp,500,maske_3.bmp,970,4631.JPG,7000.jpg,7233.jpg,1616.jpg,2220.jpg,7503.JPG
210,1,cs15.bmp,neg,100,9265.jpg,1000,maske_12.bmp,500,maske_4.bmp,900,cs9.bmp,cs2.bmp,cs15.bmp,cs3.bmp,cs18.bmp,cs29.bmp
54,1,cs25.bmp,pos,30,1750.JPG,1000,maske_11.bmp,500,maske_6.bmp,970,cs14.bmp,cs12.bmp,cs28.bmp,cs27.bmp,cs23.bmp,cs25.bmp
300,1,cs10.bmp,neu,30,7187.jpg,1000,maske_1.bmp,500,maske_3.bmp,970,8211.jpg,1616.jpg,5920.JPG,7187.jpg,2487.jpg,5740.jpg
186,1,cs22.bmp,neg,30,9041.jpg,1000,maske_8.bmp,500,maske_6.bmp,970,cs3.bmp,cs22.bmp,cs15.bmp,cs11.bmp,cs7.bmp,cs16.bmp
216,1,cs15.bmp,neg,100,9180.JPG,1000,maske_5.bmp,500,maske_11.bmp,900,cs15.bmp,cs11.bmp,cs18.bmp,cs9.bmp,cs22.bmp,cs16.bmp
294,1,cs10.bmp,neu,30,2580.jpg,1000,maske_8.bmp,500,maske_1.bmp,970,5455.jpg,7004.jpg,1121.jpg,2580.jpg,5510.jpg,7830.jpg
336,1,cs24.bmp,neu,900,7080.jpg,1000,maske_1.bmp,500,maske_3.bmp,100,5740.jpg,7080.jpg,1313.jpg,8211.jpg,2372.jpg,2620.jpg
132,1,cs18.bmp,neg,30,9290.jpg,1000,maske_8.bmp,500,maske_2.bmp,970,cs19.bmp,cs18.bmp,cs29.bmp,cs11.bmp,cs22.bmp,cs15.bmp
42,1,cs28.bmp,pos,30,8540.JPG,1000,maske_12.bmp,500,maske_11.bmp,970,cs27.bmp,cs23.bmp,cs12.bmp,cs28.bmp,cs26.bmp,cs6.bmp
60,1,cs25.bmp,pos,30,1999.jpg,1000,maske_1.bmp,500,maske_7.bmp,970,cs6.bmp,cs26.bmp,cs23.bmp,cs14.bmp,cs28.bmp,cs25.bmp
180,1,cs11.bmp,neg,30,9520.JPG,1000,maske_12.bmp,500,maske_8.bmp,970,cs18.bmp,cs3.bmp,cs19.bmp,cs22.bmp,cs15.bmp,cs11.bmp
324,1,cs5.bmp,neu,100,2580.jpg,1000,maske_11.bmp,500,maske_5.bmp,900,8211.jpg,4631.JPG,5535.jpg,2580.jpg,5740.jpg,5455.jpg
192,1,cs22.bmp,neg,30,9430.JPG,1000,maske_11.bmp,500,maske_12.bmp,970,cs11.bmp,cs13.bmp,cs9.bmp,cs16.bmp,cs2.bmp,cs22.bmp
252,1,cs21.bmp,neu,30,7004.jpg,1000,maske_9.bmp,500,maske_4.bmp,970,1313.jpg,7004.jpg,1121.jpg,1616.jpg,5395.jpg,4631.JPG
12,1,cs12.bmp,pos,30,2345.jpg,1000,maske_6.bmp,500,maske_3.bmp,970,cs28.bmp,cs26.bmp,cs14.bmp,cs1.bmp,cs12.bmp,cs6.bmp
114,1,cs14.bmp,pos,900,1463.jpg,1000,maske_1.bmp,500,maske_9.bmp,100,cs17.bmp,cs26.bmp,cs28.bmp,cs30.bmp,cs14.bmp,cs23.bmp
18,1,cs30.bmp,pos,30,2209.jpg,1000,maske_10.bmp,500,maske_5.bmp,970,cs28.bmp,cs23.bmp,cs30.bmp,cs6.bmp,cs12.bmp,cs14.bmp
66,1,cs4.bmp,pos,30,1460.JPG,1000,maske_9.bmp,500,maske_6.bmp,970,cs14.bmp,cs4.bmp,cs25.bmp,cs23.bmp,cs28.bmp,cs27.bmp
288,1,cs8.bmp,neu,900,2620.jpg,1000,maske_12.bmp,500,maske_7.bmp,100,2575.jpg,1616.jpg,7000.jpg,7090.jpg,7004.jpg,2620.jpg
234,1,cs19.bmp,neg,900,9561.jpg,1000,maske_1.bmp,500,maske_5.bmp,100,cs19.bmp,cs29.bmp,cs13.bmp,cs16.bmp,cs7.bmp,cs9.bmp
48,1,cs28.bmp,pos,30,2345.jpg,1000,maske_8.bmp,500,maske_5.bmp,970,cs12.bmp,cs1.bmp,cs28.bmp,cs25.bmp,cs6.bmp,cs30.bmp
168,1,cs3.bmp,neg,30,9007.jpg,1000,maske_11.bmp,500,maske_4.bmp,970,cs15.bmp,cs16.bmp,cs11.bmp,cs19.bmp,cs22.bmp,cs3.bmp
150,1,cs29.bmp,neg,30,2750.jpg,1000,maske_3.bmp,500,maske_10.bmp,970,cs9.bmp,cs13.bmp,cs29.bmp,cs18.bmp,cs2.bmp,cs7.bmp
162,1,cs3.bmp,neg,30,9290.jpg,1000,maske_10.bmp,500,maske_1.bmp,970,cs29.bmp,cs11.bmp,cs3.bmp,cs15.bmp,cs19.bmp,cs13.bmp
36,1,cs1.bmp,pos,30,2311.jpg,1000,maske_4.bmp,500,maske_9.bmp,970,cs27.bmp,cs26.bmp,cs1.bmp,cs4.bmp,cs6.bmp,cs12.bmp
270,1,cs20.bmp,neu,100,7504.jpg,1000,maske_12.bmp,500,maske_7.bmp,900,4631.JPG,7504.jpg,2487.jpg,5920.JPG,2580.jpg,5510.jpg
264,1,cs21.bmp,neu,30,1121.jpg,1000,maske_3.bmp,500,maske_9.bmp,970,7620.JPG,5920.JPG,1121.jpg,7080.jpg,7090.jpg,7211.jpg
282,1,cs8.bmp,neu,900,7503.JPG,1000,maske_3.bmp,500,maske_1.bmp,100,7080.jpg,7820.jpg,7640.jpg,7490.jpg,7503.JPG,7090.jpg
126,1,cs2.bmp,neg,30,9430.JPG,1000,maske_2.bmp,500,maske_10.bmp,970,cs11.bmp,cs13.bmp,cs2.bmp,cs7.bmp,cs22.bmp,cs3.bmp
240,1,cs19.bmp,neg,900,9000.jpg,1000,maske_5.bmp,500,maske_7.bmp,100,cs9.bmp,cs16.bmp,cs19.bmp,cs29.bmp,cs13.bmp,cs2.bmp
258,1,cs21.bmp,neu,30,2575.jpg,1000,maske_10.bmp,500,maske_7.bmp,970,2580.jpg,7233.jpg,7830.jpg,2635.jpg,7211.jpg,2575.jpg
30,1,cs1.bmp,pos,30,7330.JPG,1000,maske_5.bmp,500,maske_1.bmp,970,cs26.bmp,cs23.bmp,cs28.bmp,cs27.bmp,cs30.bmp,cs1.bmp
246,1,cs21.bmp,neu,30,1935.jpg,1000,maske_1.bmp,500,maske_7.bmp,970,2372.jpg,1616.jpg,1935.jpg,5920.JPG,2220.jpg,7004.jpg
90,1,cs26.bmp,pos,100,2345.jpg,1000,maske_11.bmp,500,maske_5.bmp,900,cs12.bmp,cs30.bmp,cs26.bmp,cs6.bmp,cs1.bmp,cs28.bmp
330,1,cs24.bmp,neu,900,7503.JPG,1000,maske_5.bmp,500,maske_4.bmp,100,7090.jpg,7187.jpg,5455.jpg,7503.JPG,7504.jpg,2487.jpg
108,1,cs23.bmp,pos,900,2216.jpg,1000,maske_11.bmp,500,maske_8.bmp,100,cs25.bmp,cs23.bmp,cs14.bmp,cs4.bmp,cs27.bmp,cs30.bmp
84,1,cs27.bmp,pos,100,4626.jpg,1000,maske_8.bmp,500,maske_5.bmp,900,cs25.bmp,cs4.bmp,cs27.bmp,cs30.bmp,cs28.bmp,cs6.bmp
156,1,cs29.bmp,neg,30,9415.jpg,1000,maske_11.bmp,500,maske_10.bmp,970,cs16.bmp,cs3.bmp,cs11.bmp,cs7.bmp,cs29.bmp,cs18.bmp
120,1,cs14.bmp,pos,900,2091.jpg,1000,maske_6.bmp,500,maske_2.bmp,100,cs30.bmp,cs25.bmp,cs1.bmp,cs6.bmp,cs12.bmp,cs14.bmp
198,1,cs13.bmp,neg,100,2900.1.jpg,1000,maske_7.bmp,500,maske_10.bmp,900,cs22.bmp,cs16.bmp,cs15.bmp,cs29.bmp,cs3.bmp,cs13.bmp
228,1,cs7.bmp,neg,900,9290.jpg,1000,maske_2.bmp,500,maske_10.bmp,100,cs2.bmp,cs18.bmp,cs3.bmp,cs13.bmp,cs9.bmp,cs7.bmp
318,1,cs5.bmp,neu,100,4631.JPG,1000,maske_7.bmp,500,maske_6.bmp,900,7550.jpg,5740.jpg,5510.jpg,4631.JPG,2575.jpg,7830.jpg
72,1,cs4.bmp,pos,30,2071.jpg,1000,maske_7.bmp,500,maske_2.bmp,970,cs4.bmp,cs1.bmp,cs30.bmp,cs27.bmp,cs12.bmp,cs26.bmp
6,1,cs6.bmp,pos,30,2216.jpg,1000,maske_8.bmp,500,maske_3.bmp,970,cs17.bmp,cs4.bmp,cs26.bmp,cs1.bmp,cs6.bmp,cs27.bmp
204,1,cs13.bmp,neg,100,9830.jpg,1000,maske_2.bmp,500,maske_7.bmp,900,cs18.bmp,cs22.bmp,cs11.bmp,cs13.bmp,cs15.bmp,cs2.bmp
102,1,cs23.bmp,pos,900,5910.JPG,1000,maske_4.bmp,500,maske_2.bmp,100,cs30.bmp,cs12.bmp,cs28.bmp,cs4.bmp,cs25.bmp,cs23.bmp
144,1,cs9.bmp,neg,30,9340.JPG,1000,maske_3.bmp,500,maske_10.bmp,970,cs9.bmp,cs15.bmp,cs29.bmp,cs19.bmp,cs18.bmp,cs3.bmp
