subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
38,cs15.bmp,7,1610161,1619687
38,cs9.bmp,6,1620441,1628769
38,cs5.bmp,7,1629426,1636691
38,cs14.bmp,7,1637342,1645654
38,cs19.bmp,11,1646307,1651817
38,cs12.bmp,11,1652496,1654758
38,cs23.bmp,12,1655413,1659496
38,cs13.bmp,10,1660154,1663335
38,cs17.bmp,13,1663989,1666773
38,cs21.bmp,13,1667425,1669372
38,cs11.bmp,13,1670025,1675664
38,cs22.bmp,14,1676320,1680307
38,cs6.bmp,14,1680957,1682621
38,cs20.bmp,3,1683274,1687590
38,cs8.bmp,15,1688239,1690574
38,cs29.bmp,11,1691227,1694181
38,cs16.bmp,7,1694837,1701016
38,cs7.bmp,5,1701676,1705609
38,cs4.bmp,12,1706264,1708452
38,cs2.bmp,13,1709110,1711033
38,cs26.bmp,14,1711686,1715619
38,cs3.bmp,8,1716274,1720740
38,cs28.bmp,13,1721393,1723230
38,cs27.bmp,14,1723887,1726206
38,cs30.bmp,14,1726862,1730815
38,cs10.bmp,13,1731475,1733569
38,cs1.bmp,7,1734228,1736125
38,cs24.bmp,11,1736781,1740388
38,cs18.bmp,13,1741039,1742898
38,cs25.bmp,8,1743558,1747945
