subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
29,cs9.bmp,8,1655735,1663031
29,cs22.bmp,8,1663788,1667493
29,cs4.bmp,8,1668149,1670341
29,cs13.bmp,13,1670997,1674353
29,cs12.bmp,9,1675010,1677756
29,cs29.bmp,7,1678408,1680800
29,cs27.bmp,11,1681455,1685928
29,cs24.bmp,8,1686585,1688309
29,cs30.bmp,13,1688961,1690638
29,cs26.bmp,9,1691292,1693798
29,cs6.bmp,9,1694456,1696555
29,cs3.bmp,9,1697208,1699221
29,cs15.bmp,8,1699879,1701591
29,cs23.bmp,8,1702243,1704355
29,cs10.bmp,8,1705009,1707754
29,cs5.bmp,10,1708410,1710869
29,cs20.bmp,8,1711526,1713644
29,cs21.bmp,12,1714302,1716533
29,cs1.bmp,8,1717185,1718961
29,cs25.bmp,8,1719608,1721384
29,cs7.bmp,8,1722034,1723592
29,cs14.bmp,8,1724245,1726466
29,cs16.bmp,8,1727115,1729169
29,cs8.bmp,10,1729821,1731317
29,cs18.bmp,7,1731974,1733428
29,cs19.bmp,8,1734080,1737209
29,cs2.bmp,7,1737870,1742204
29,cs11.bmp,8,1742859,1744313
29,cs17.bmp,7,1744962,1746712
29,cs28.bmp,8,1747401,1750579
