trialnr,blocknr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1  
132,1,cs4.bmp,neg,30,9331.jpg,1000,maske_3.bmp,500,maske_6.bmp,970,cs19.bmp,cs12.bmp,cs4.bmp,cs23.bmp,cs22.bmp,cs24.bmp
12,1,cs3.bmp,pos,30,1750.JPG,1000,maske_12.bmp,500,maske_4.bmp,970,cs2.bmp,cs25.bmp,cs17.bmp,cs3.bmp,cs15.bmp,cs27.bmp
288,1,cs5.bmp,neu,900,5535.jpg,1000,maske_3.bmp,500,maske_12.bmp,100,7080.jpg,1313.jpg,2620.jpg,5535.jpg,5455.jpg,7620.JPG
108,1,cs25.bmp,pos,900,2058.jpg,1000,maske_5.bmp,500,maske_8.bmp,100,cs25.bmp,cs3.bmp,cs15.bmp,cs17.bmp,cs29.bmp,cs11.bmp
60,1,cs29.bmp,pos,30,7502.jpg,1000,maske_7.bmp,500,maske_9.bmp,970,cs26.bmp,cs29.bmp,cs17.bmp,cs21.bmp,cs2.bmp,cs25.bmp
336,1,cs13.bmp,neu,900,7820.jpg,1000,maske_3.bmp,500,maske_6.bmp,100,2372.jpg,5455.jpg,5920.JPG,8211.jpg,7820.jpg,1935.jpg
330,1,cs13.bmp,neu,900,5740.jpg,1000,maske_7.bmp,500,maske_10.bmp,100,2635.jpg,5740.jpg,7233.jpg,5731.jpg,3550.2.jpg,1935.jpg
240,1,cs28.bmp,neg,900,3160.JPG,1000,maske_8.bmp,500,maske_9.bmp,100,cs22.bmp,cs19.bmp,cs1.bmp,cs4.bmp,cs28.bmp,cs20.bmp
126,1,cs12.bmp,neg,30,9830.jpg,1000,maske_12.bmp,500,maske_6.bmp,970,cs10.bmp,cs19.bmp,cs4.bmp,cs1.bmp,cs12.bmp,cs28.bmp
204,1,cs10.bmp,neg,100,2141.jpg,1000,maske_9.bmp,500,maske_8.bmp,900,cs23.bmp,cs12.bmp,cs19.bmp,cs20.bmp,cs10.bmp,cs4.bmp
120,1,cs16.bmp,pos,900,2070.jpg,1000,maske_8.bmp,500,maske_12.bmp,100,cs17.bmp,cs27.bmp,cs16.bmp,cs21.bmp,cs26.bmp,cs11.bmp
270,1,cs7.bmp,neu,100,1313.jpg,1000,maske_11.bmp,500,maske_1.bmp,900,1313.jpg,7090.jpg,1616.jpg,7640.jpg,7233.jpg,7503.JPG
318,1,cs6.bmp,neu,100,2580.jpg,1000,maske_6.bmp,500,maske_7.bmp,900,2580.jpg,5920.JPG,5740.jpg,7490.jpg,2372.jpg,7080.jpg
54,1,cs29.bmp,pos,30,5831.jpg,1000,maske_8.bmp,500,maske_10.bmp,970,cs29.bmp,cs25.bmp,cs2.bmp,cs16.bmp,cs26.bmp,cs3.bmp
210,1,cs24.bmp,neg,100,3160.JPG,1000,maske_11.bmp,500,maske_4.bmp,900,cs9.bmp,cs24.bmp,cs4.bmp,cs1.bmp,cs10.bmp,cs23.bmp
36,1,cs27.bmp,pos,30,5830.JPG,1000,maske_5.bmp,500,maske_4.bmp,970,cs27.bmp,cs29.bmp,cs16.bmp,cs15.bmp,cs11.bmp,cs25.bmp
246,1,cs8.bmp,neu,30,5740.jpg,1000,maske_12.bmp,500,maske_11.bmp,970,2372.jpg,2487.jpg,5740.jpg,7620.JPG,5535.jpg,7187.jpg
198,1,cs10.bmp,neg,100,9290.jpg,1000,maske_1.bmp,500,maske_8.bmp,900,cs24.bmp,cs22.bmp,cs1.bmp,cs10.bmp,cs4.bmp,cs18.bmp
156,1,cs23.bmp,neg,30,7359.jpg,1000,maske_9.bmp,500,maske_10.bmp,970,cs24.bmp,cs10.bmp,cs28.bmp,cs22.bmp,cs12.bmp,cs23.bmp
300,1,cs14.bmp,neu,30,1935.jpg,1000,maske_3.bmp,500,maske_9.bmp,970,7080.jpg,5740.jpg,2575.jpg,2635.jpg,1935.jpg,5920.JPG
306,1,cs14.bmp,neu,30,7490.jpg,1000,maske_7.bmp,500,maske_5.bmp,970,7490.jpg,1313.jpg,7503.JPG,4631.JPG,5535.jpg,7187.jpg
102,1,cs25.bmp,pos,900,2080.jpg,1000,maske_12.bmp,500,maske_4.bmp,100,cs30.bmp,cs2.bmp,cs21.bmp,cs29.bmp,cs27.bmp,cs25.bmp
6,1,cs17.bmp,pos,30,2550.jpg,1000,maske_5.bmp,500,maske_9.bmp,970,cs27.bmp,cs16.bmp,cs30.bmp,cs17.bmp,cs2.bmp,cs21.bmp
264,1,cs8.bmp,neu,30,3550.2.jpg,1000,maske_4.bmp,500,maske_3.bmp,970,3550.2.jpg,5740.jpg,7830.jpg,2620.jpg,5731.jpg,2487.jpg
84,1,cs2.bmp,pos,100,8540.JPG,1000,maske_11.bmp,500,maske_6.bmp,900,cs11.bmp,cs27.bmp,cs21.bmp,cs17.bmp,cs2.bmp,cs15.bmp
150,1,cs23.bmp,neg,30,9530.JPG,1000,maske_6.bmp,500,maske_10.bmp,970,cs23.bmp,cs18.bmp,cs19.bmp,cs24.bmp,cs28.bmp,cs10.bmp
42,1,cs11.bmp,pos,30,1920.JPG,1000,maske_2.bmp,500,maske_8.bmp,970,cs29.bmp,cs2.bmp,cs11.bmp,cs26.bmp,cs3.bmp,cs16.bmp
180,1,cs18.bmp,neg,30,9290.jpg,1000,maske_12.bmp,500,maske_3.bmp,970,cs22.bmp,cs1.bmp,cs4.bmp,cs19.bmp,cs18.bmp,cs20.bmp
276,1,cs7.bmp,neu,100,7490.jpg,1000,maske_8.bmp,500,maske_9.bmp,900,5740.jpg,5395.jpg,3550.2.jpg,7490.jpg,7620.JPG,2575.jpg
138,1,cs20.bmp,neg,30,9331.jpg,1000,maske_2.bmp,500,maske_10.bmp,970,cs19.bmp,cs9.bmp,cs18.bmp,cs20.bmp,cs12.bmp,cs24.bmp
312,1,cs14.bmp,neu,30,5455.jpg,1000,maske_10.bmp,500,maske_1.bmp,970,5455.jpg,4631.JPG,7187.jpg,7233.jpg,7820.jpg,1616.jpg
228,1,cs1.bmp,neg,900,9320.jpg,1000,maske_9.bmp,500,maske_10.bmp,100,cs4.bmp,cs10.bmp,cs22.bmp,cs28.bmp,cs1.bmp,cs12.bmp
168,1,cs19.bmp,neg,30,9041.jpg,1000,maske_8.bmp,500,maske_10.bmp,970,cs22.bmp,cs18.bmp,cs12.bmp,cs9.bmp,cs19.bmp,cs20.bmp
