subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
33,cs7.bmp,yes,no,no,7504.jpg,7004.jpg,8211.jpg,5920.JPG,7640.jpg,7820.jpg,yes,no,no,no,no,no,1851777,1857746,1857996,1867489
33,cs9.bmp,no,yes,no,3550.2.jpg,2620.jpg,1121.jpg,1313.jpg,7233.jpg,5731.jpg,no,yes,no,no,no,no,1868773,1873323,1873573,1880714
33,cs19.bmp,no,yes,no,9007.jpg,2900.1.jpg,2141.jpg,2276.jpg,9320.jpg,9530.JPG,no,yes,no,no,no,no,1881664,1883448,1883698,1894015
33,cs15.bmp,yes,no,no,2209.jpg,1920.JPG,5831.jpg,1710.JPG,2311.jpg,2345.jpg,no,no,no,yes,no,no,1894972,1897044,1897294,1902090
33,cs27.bmp,yes,no,no,2057.jpg,2260.JPG,2341.jpg,2071.jpg,1710.JPG,8540.JPG,no,no,no,no,yes,no,1903055,1904768,1905018,1915269
33,cs8.bmp,yes,no,no,5831.jpg,2091.jpg,2311.jpg,2340.JPG,1920.JPG,8461.jpg,no,no,no,no,no,yes,1916222,1917882,1918132,1927149
33,cs6.bmp,yes,no,no,1313.jpg,7504.jpg,3550.2.jpg,2372.jpg,7503.JPG,2620.jpg,no,no,no,no,yes,no,1928103,1929994,1930244,1940382
33,cs11.bmp,yes,no,no,2550.jpg,2150.JPG,1440.jpg,2050.jpg,2395.jpg,2660.jpg,no,yes,no,no,no,no,1941335,1943356,1943606,1948812
33,cs26.bmp,no,yes,no,2053.JPG,9342.jpg,9561.jpg,9830.jpg,2455.jpg,2205.jpg,no,yes,no,no,no,no,1949759,1955228,1955478,1967282
33,cs20.bmp,no,yes,no,8461.jpg,1710.JPG,5830.JPG,1750.JPG,7502.jpg,5831.jpg,no,no,yes,no,no,no,1968232,1971246,1971496,1979424
33,cs24.bmp,yes,no,no,9415.jpg,9290.jpg,6311.jpg,7359.jpg,2750.jpg,9000.jpg,no,no,no,no,yes,no,1980370,1982065,1982315,1988359
33,cs13.bmp,no,yes,no,2900.1.jpg,9830.jpg,9290.jpg,3160.JPG,9280.jpg,9265.jpg,no,no,no,no,no,yes,1989313,1990922,1991172,1995219
