subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
36,cs23.bmp,9,1574872,1580550
36,cs9.bmp,5,1581303,1584598
36,cs15.bmp,7,1585251,1588397
36,cs13.bmp,12,1589051,1592621
36,cs2.bmp,8,1593270,1595822
36,cs12.bmp,11,1596471,1600382
36,cs1.bmp,14,1601031,1604158
36,cs20.bmp,7,1604810,1607781
36,cs10.bmp,6,1608430,1612126
36,cs24.bmp,6,1612780,1614678
36,cs29.bmp,5,1615330,1617614
36,cs3.bmp,15,1618270,1623334
36,cs27.bmp,15,1623994,1626453
36,cs18.bmp,14,1627109,1630438
36,cs16.bmp,9,1631090,1635302
36,cs25.bmp,16,1635950,1638926
36,cs26.bmp,14,1639583,1641261
36,cs4.bmp,9,1641909,1644173
36,cs17.bmp,11,1644829,1646869
36,cs8.bmp,13,1647519,1650118
36,cs19.bmp,8,1650770,1652670
36,cs6.bmp,8,1653319,1655638
36,cs14.bmp,8,1656289,1660573
36,cs28.bmp,8,1661229,1664053
36,cs21.bmp,12,1664708,1666486
36,cs11.bmp,9,1667139,1671278
36,cs22.bmp,11,1671928,1673494
36,cs30.bmp,6,1674148,1677989
36,cs7.bmp,8,1678639,1682318
36,cs5.bmp,9,1682972,1685718
