subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
22,cs26.bmp,no,yes,no,3220.JPG,9000.jpg,6831.jpg,9561.jpg,9331.jpg,9041.jpg,no,no,yes,no,no,no,2138864,2153877,2154127,2163078
22,cs1.bmp,no,yes,no,9290.jpg,9265.jpg,3160.JPG,2900.1.jpg,2455.jpg,9561.jpg,yes,no,no,no,no,no,2164130,2167398,2167648,2186086
22,cs24.bmp,no,yes,no,5910.JPG,2209.jpg,1920.JPG,2040.jpg,1440.jpg,4626.jpg,yes,no,no,no,no,no,2187030,2191446,2191696,2203390
22,cs23.bmp,yes,no,no,1460.JPG,2345.jpg,2216.jpg,1920.JPG,2071.jpg,2660.jpg,no,yes,no,no,no,no,2204339,2206277,2206527,2210134
22,cs13.bmp,yes,no,no,1440.jpg,2660.jpg,2340.JPG,1750.JPG,5831.jpg,2071.jpg,yes,no,no,no,no,no,2211077,2216502,2216752,2225270
22,cs19.bmp,yes,no,no,8461.jpg,2550.jpg,1750.JPG,2057.jpg,1463.jpg,2209.jpg,no,no,no,no,yes,no,2226222,2232382,2232632,2237414
22,cs2.bmp,yes,no,no,2395.jpg,2071.jpg,2057.jpg,5830.JPG,8461.jpg,1440.jpg,no,no,yes,no,no,no,2238361,2240525,2240775,2246806
22,cs28.bmp,yes,no,no,9000.jpg,9830.jpg,9340.JPG,9432.jpg,9320.jpg,9561.jpg,no,no,yes,no,no,no,2247749,2251950,2252200,2267686
22,cs4.bmp,yes,no,no,7004.jpg,1313.jpg,7830.jpg,7080.jpg,5455.jpg,7211.jpg,no,no,yes,no,no,no,2268631,2274126,2274376,2283678
22,cs5.bmp,yes,no,no,2091.jpg,2260.JPG,7330.JPG,1463.jpg,2345.jpg,1721.jpg,no,no,no,no,yes,no,2284625,2290414,2290664,2292142
22,cs21.bmp,no,no,yes,9561.jpg,9340.JPG,9432.jpg,9415.jpg,2276.jpg,2205.jpg,no,yes,no,no,no,no,2293092,2300886,2301136,2313150
22,cs14.bmp,yes,no,no,2150.JPG,8540.JPG,2058.jpg,1750.JPG,2550.jpg,1460.JPG,no,no,yes,no,no,no,2314124,2316062,2316312,2321038
22,cs20.bmp,no,no,yes,5731.jpg,4631.JPG,5535.jpg,7820.jpg,2575.jpg,1935.jpg,no,no,no,yes,no,no,2322019,2325806,2326056,2331854
22,cs22.bmp,no,yes,no,1440.jpg,2550.jpg,1710.JPG,2057.jpg,2150.JPG,2395.jpg,no,yes,no,no,no,no,2332800,2336062,2336312,2350278
22,cs6.bmp,yes,no,no,9432.jpg,9530.JPG,9290.jpg,3181.jpg,9830.jpg,9415.jpg,no,no,yes,no,no,no,2351221,2356038,2356288,2364198
22,cs17.bmp,no,no,yes,7504.jpg,2620.jpg,5455.jpg,5510.jpg,2635.jpg,1313.jpg,yes,no,no,no,no,no,2365139,2369414,2369664,2371702
22,cs15.bmp,no,yes,no,9041.jpg,3181.jpg,9180.JPG,9340.JPG,9007.jpg,2455.jpg,no,no,yes,no,no,no,2372645,2378318,2378568,2382134
22,cs11.bmp,yes,no,no,2276.jpg,9330.jpg,3181.jpg,6311.jpg,9415.jpg,9320.jpg,no,no,no,no,no,yes,2383081,2385798,2386048,2390406
22,cs3.bmp,no,yes,no,2057.jpg,2311.jpg,1440.jpg,2550.jpg,1999.jpg,2340.JPG,no,no,no,no,yes,no,2391351,2395262,2395512,2398942
22,cs27.bmp,no,yes,no,9830.jpg,9340.JPG,9220.jpg,9611.jpg,2205.jpg,9435.jpg,yes,no,no,no,no,no,2399901,2404726,2404976,2408838
22,cs8.bmp,yes,no,no,5510.jpg,7000.jpg,5455.jpg,5920.JPG,2575.jpg,2620.jpg,no,no,no,no,yes,no,2409788,2412382,2412632,2423046
22,cs10.bmp,no,yes,no,9220.jpg,2276.jpg,9435.jpg,9000.jpg,9530.JPG,3181.jpg,no,no,yes,no,no,no,2423988,2426646,2426896,2430558
22,cs30.bmp,yes,no,no,1440.jpg,2341.jpg,2311.jpg,2091.jpg,2216.jpg,2340.JPG,no,yes,no,no,no,no,2431505,2433237,2433487,2437430
22,cs29.bmp,yes,no,no,3220.JPG,3300.jpg,9611.jpg,9520.JPG,9430.JPG,2276.jpg,no,yes,no,no,no,no,2438378,2440766,2441016,2445086
22,cs9.bmp,no,yes,no,9265.jpg,2053.JPG,9290.jpg,2750.jpg,9415.jpg,9007.jpg,no,no,yes,no,no,no,2446035,2450342,2450592,2462894
22,cs18.bmp,no,no,yes,7004.jpg,7080.jpg,5731.jpg,2620.jpg,7503.JPG,4631.JPG,no,no,no,no,no,yes,2463849,2466246,2466496,2469790
22,cs12.bmp,no,yes,no,9041.jpg,9432.jpg,9520.JPG,6311.jpg,9331.jpg,2141.jpg,yes,no,no,no,no,no,2470749,2473070,2473320,2476206
22,cs25.bmp,yes,no,no,2050.jpg,4626.jpg,2057.jpg,2260.JPG,2340.JPG,1999.jpg,no,no,no,no,yes,no,2477154,2479566,2479816,2481510
22,cs16.bmp,yes,no,no,5395.jpg,7211.jpg,2635.jpg,7004.jpg,7820.jpg,3550.2.jpg,no,yes,no,no,no,no,2482461,2485485,2485735,2486902
22,cs7.bmp,yes,no,no,2311.jpg,2660.jpg,1460.JPG,2050.jpg,5831.jpg,2150.JPG,no,yes,no,no,no,no,2487849,2490686,2490936,2493102
