trialnr,blocknr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1  
264,1,cs26.bmp,neu,30,1121.jpg,1000,maske_4.bmp,500,maske_2.bmp,970,7550.jpg,7090.jpg,7211.jpg,7820.jpg,1121.jpg,7640.jpg
108,1,cs13.bmp,pos,900,8461.jpg,1000,maske_8.bmp,500,maske_12.bmp,100,cs23.bmp,cs29.bmp,cs14.bmp,cs7.bmp,cs18.bmp,cs13.bmp
12,1,cs4.bmp,pos,30,1920.JPG,1000,maske_4.bmp,500,maske_7.bmp,970,cs30.bmp,cs13.bmp,cs17.bmp,cs7.bmp,cs11.bmp,cs4.bmp
42,1,cs18.bmp,pos,30,7330.JPG,1000,maske_11.bmp,500,maske_4.bmp,970,cs18.bmp,cs7.bmp,cs24.bmp,cs17.bmp,cs6.bmp,cs4.bmp
180,1,cs20.bmp,neg,30,9320.jpg,1000,maske_1.bmp,500,maske_8.bmp,970,cs2.bmp,cs3.bmp,cs15.bmp,cs12.bmp,cs21.bmp,cs20.bmp
132,1,cs9.bmp,neg,30,3300.jpg,1000,maske_12.bmp,500,maske_10.bmp,970,cs10.bmp,cs16.bmp,cs19.bmp,cs20.bmp,cs9.bmp,cs15.bmp
318,1,cs27.bmp,neu,100,2580.jpg,1000,maske_7.bmp,500,maske_1.bmp,900,2580.jpg,2635.jpg,7233.jpg,7000.jpg,8211.jpg,2575.jpg
174,1,cs20.bmp,neg,30,9290.jpg,1000,maske_3.bmp,500,maske_11.bmp,970,cs1.bmp,cs19.bmp,cs3.bmp,cs2.bmp,cs21.bmp,cs20.bmp
258,1,cs26.bmp,neu,30,1313.jpg,1000,maske_8.bmp,500,maske_3.bmp,970,7187.jpg,2635.jpg,7640.jpg,5510.jpg,5920.JPG,1313.jpg
60,1,cs7.bmp,pos,30,2070.jpg,1000,maske_5.bmp,500,maske_12.bmp,970,cs24.bmp,cs13.bmp,cs23.bmp,cs7.bmp,cs6.bmp,cs30.bmp
126,1,cs1.bmp,neg,30,2141.jpg,1000,maske_8.bmp,500,maske_10.bmp,970,cs19.bmp,cs15.bmp,cs1.bmp,cs21.bmp,cs12.bmp,cs16.bmp
162,1,cs10.bmp,neg,30,9611.jpg,1000,maske_5.bmp,500,maske_7.bmp,970,cs22.bmp,cs9.bmp,cs19.bmp,cs20.bmp,cs10.bmp,cs16.bmp
330,1,cs5.bmp,neu,900,5731.jpg,1000,maske_8.bmp,500,maske_9.bmp,100,4631.JPG,7080.jpg,7211.jpg,7503.JPG,5731.jpg,5395.jpg
90,1,cs23.bmp,pos,100,5830.JPG,1000,maske_5.bmp,500,maske_10.bmp,900,cs13.bmp,cs11.bmp,cs24.bmp,cs30.bmp,cs23.bmp,cs7.bmp
150,1,cs15.bmp,neg,30,9290.jpg,1000,maske_12.bmp,500,maske_11.bmp,970,cs15.bmp,cs10.bmp,cs19.bmp,cs9.bmp,cs1.bmp,cs16.bmp
336,1,cs5.bmp,neu,900,2620.jpg,1000,maske_11.bmp,500,maske_4.bmp,100,2635.jpg,4631.JPG,5920.JPG,2620.jpg,7504.jpg,1616.jpg
324,1,cs27.bmp,neu,100,7080.jpg,1000,maske_7.bmp,500,maske_1.bmp,900,2487.jpg,2620.jpg,7830.jpg,7080.jpg,1935.jpg,7620.JPG
84,1,cs24.bmp,pos,100,1721.jpg,1000,maske_9.bmp,500,maske_12.bmp,900,cs6.bmp,cs24.bmp,cs18.bmp,cs11.bmp,cs23.bmp,cs17.bmp
228,1,cs12.bmp,neg,900,2205.jpg,1000,maske_7.bmp,500,maske_11.bmp,100,cs12.bmp,cs10.bmp,cs3.bmp,cs1.bmp,cs2.bmp,cs21.bmp
6,1,cs29.bmp,pos,30,2050.jpg,1000,maske_10.bmp,500,maske_2.bmp,970,cs4.bmp,cs23.bmp,cs29.bmp,cs14.bmp,cs11.bmp,cs6.bmp
294,1,cs28.bmp,neu,30,7504.jpg,1000,maske_12.bmp,500,maske_8.bmp,970,7504.jpg,5920.JPG,7550.jpg,1313.jpg,5510.jpg,4631.JPG
24,1,cs30.bmp,pos,30,1440.jpg,1000,maske_12.bmp,500,maske_11.bmp,970,cs24.bmp,cs30.bmp,cs23.bmp,cs6.bmp,cs13.bmp,cs17.bmp
234,1,cs19.bmp,neg,900,9330.jpg,1000,maske_3.bmp,500,maske_4.bmp,100,cs21.bmp,cs19.bmp,cs15.bmp,cs12.bmp,cs20.bmp,cs1.bmp
306,1,cs28.bmp,neu,30,7503.JPG,1000,maske_8.bmp,500,maske_12.bmp,970,7504.jpg,7640.jpg,5740.jpg,5455.jpg,7211.jpg,7503.JPG
120,1,cs11.bmp,pos,900,2345.jpg,1000,maske_2.bmp,500,maske_5.bmp,100,cs7.bmp,cs11.bmp,cs6.bmp,cs17.bmp,cs23.bmp,cs14.bmp
138,1,cs22.bmp,neg,30,9041.jpg,1000,maske_2.bmp,500,maske_1.bmp,970,cs9.bmp,cs1.bmp,cs2.bmp,cs21.bmp,cs22.bmp,cs12.bmp
276,1,cs8.bmp,neu,100,2635.jpg,1000,maske_1.bmp,500,maske_10.bmp,900,2580.jpg,2635.jpg,7233.jpg,7640.jpg,2620.jpg,5510.jpg
216,1,cs21.bmp,neg,100,7359.jpg,1000,maske_1.bmp,500,maske_7.bmp,900,cs9.bmp,cs19.bmp,cs21.bmp,cs20.bmp,cs22.bmp,cs1.bmp
282,1,cs25.bmp,neu,900,2487.jpg,1000,maske_5.bmp,500,maske_8.bmp,100,2487.jpg,1935.jpg,8211.jpg,1121.jpg,2372.jpg,7211.jpg
246,1,cs26.bmp,neu,30,1935.jpg,1000,maske_2.bmp,500,maske_8.bmp,970,7830.jpg,1313.jpg,5740.jpg,7233.jpg,1935.jpg,2575.jpg
78,1,cs24.bmp,pos,100,2209.jpg,1000,maske_1.bmp,500,maske_9.bmp,900,cs6.bmp,cs11.bmp,cs4.bmp,cs30.bmp,cs13.bmp,cs24.bmp
288,1,cs25.bmp,neu,900,4631.JPG,1000,maske_1.bmp,500,maske_3.bmp,100,2635.jpg,3550.2.jpg,1313.jpg,4631.JPG,1121.jpg,5731.jpg
102,1,cs13.bmp,pos,900,2341.jpg,1000,maske_1.bmp,500,maske_6.bmp,100,cs30.bmp,cs4.bmp,cs18.bmp,cs17.bmp,cs13.bmp,cs11.bmp
54,1,cs7.bmp,pos,30,7502.jpg,1000,maske_2.bmp,500,maske_10.bmp,970,cs23.bmp,cs24.bmp,cs7.bmp,cs18.bmp,cs11.bmp,cs17.bmp
114,1,cs11.bmp,pos,900,1721.jpg,1000,maske_1.bmp,500,maske_6.bmp,100,cs4.bmp,cs29.bmp,cs23.bmp,cs7.bmp,cs11.bmp,cs6.bmp
36,1,cs14.bmp,pos,30,2395.jpg,1000,maske_11.bmp,500,maske_2.bmp,970,cs24.bmp,cs11.bmp,cs14.bmp,cs18.bmp,cs4.bmp,cs30.bmp
312,1,cs28.bmp,neu,30,7090.jpg,1000,maske_9.bmp,500,maske_6.bmp,970,7211.jpg,2487.jpg,4631.JPG,7620.JPG,7187.jpg,7090.jpg
144,1,cs16.bmp,neg,30,2205.jpg,1000,maske_11.bmp,500,maske_6.bmp,970,cs16.bmp,cs20.bmp,cs1.bmp,cs9.bmp,cs22.bmp,cs15.bmp
252,1,cs26.bmp,neu,30,2580.jpg,1000,maske_11.bmp,500,maske_1.bmp,970,7080.jpg,2580.jpg,7211.jpg,7820.jpg,2635.jpg,1935.jpg
48,1,cs18.bmp,pos,30,2550.jpg,1000,maske_2.bmp,500,maske_8.bmp,970,cs4.bmp,cs23.bmp,cs17.bmp,cs18.bmp,cs30.bmp,cs24.bmp
186,1,cs3.bmp,neg,30,9331.jpg,1000,maske_1.bmp,500,maske_6.bmp,970,cs19.bmp,cs3.bmp,cs15.bmp,cs2.bmp,cs1.bmp,cs16.bmp
66,1,cs6.bmp,pos,30,1750.JPG,1000,maske_3.bmp,500,maske_1.bmp,970,cs14.bmp,cs23.bmp,cs6.bmp,cs13.bmp,cs29.bmp,cs24.bmp
96,1,cs23.bmp,pos,100,2209.jpg,1000,maske_11.bmp,500,maske_5.bmp,900,cs24.bmp,cs4.bmp,cs18.bmp,cs17.bmp,cs14.bmp,cs23.bmp
30,1,cs14.bmp,pos,30,7502.jpg,1000,maske_1.bmp,500,maske_5.bmp,970,cs18.bmp,cs6.bmp,cs4.bmp,cs13.bmp,cs14.bmp,cs17.bmp
