subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
39,cs18.bmp,11,1483971,1493325
39,cs2.bmp,10,1494073,1501309
39,cs24.bmp,7,1501969,1506060
39,cs27.bmp,14,1506715,1513245
39,cs17.bmp,13,1513904,1518868
39,cs23.bmp,0,1519527,1523756
39,cs29.bmp,5,1524410,1527340
39,cs16.bmp,13,1527998,1530213
39,cs20.bmp,9,1530869,1533669
39,cs22.bmp,7,1534327,1536900
39,cs19.bmp,4,1537551,1544716
39,cs7.bmp,4,1545375,1548893
39,cs14.bmp,11,1549552,1553076
39,cs1.bmp,5,1553729,1556948
39,cs30.bmp,12,1557599,1560596
39,cs11.bmp,9,1561246,1564733
39,cs13.bmp,12,1565388,1569549
39,cs28.bmp,4,1570199,1577172
39,cs5.bmp,13,1577822,1580605
39,cs10.bmp,3,1581258,1583429
39,cs26.bmp,16,1584083,1589620
39,cs3.bmp,13,1590273,1592868
39,cs21.bmp,13,1593528,1595340
39,cs4.bmp,9,1595999,1598501
39,cs25.bmp,9,1599153,1601797
39,cs8.bmp,11,1602447,1605749
39,cs6.bmp,9,1606400,1609836
39,cs15.bmp,6,1610494,1612372
39,cs9.bmp,4,1613024,1615076
39,cs12.bmp,9,1615729,1617797
