subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
57,cs20.bmp,12,1806355,1816942
57,cs30.bmp,14,1817699,1821166
57,cs11.bmp,4,1821823,1828125
57,cs21.bmp,12,1828776,1832446
57,cs17.bmp,12,1833106,1838406
57,cs4.bmp,5,1839059,1841758
57,cs3.bmp,14,1842420,1844605
57,cs26.bmp,16,1845279,1849069
57,cs24.bmp,4,1849729,1852678
57,cs23.bmp,12,1853329,1855398
57,cs16.bmp,9,1856047,1861614
57,cs10.bmp,4,1862270,1865557
57,cs27.bmp,18,1866212,1870038
57,cs8.bmp,12,1870695,1873398
57,cs1.bmp,5,1874048,1876398
57,cs19.bmp,3,1877047,1880133
57,cs15.bmp,15,1880788,1882741
57,cs5.bmp,10,1883400,1888974
57,cs7.bmp,6,1889626,1892422
57,cs14.bmp,5,1893071,1897781
57,cs18.bmp,7,1898438,1902462
57,cs2.bmp,8,1903119,1906566
57,cs13.bmp,11,1907224,1911142
57,cs22.bmp,14,1911802,1914853
57,cs28.bmp,5,1915506,1918101
57,cs25.bmp,13,1918754,1921158
57,cs6.bmp,11,1921814,1927070
57,cs12.bmp,13,1927725,1932358
57,cs9.bmp,6,1933014,1937038
57,cs29.bmp,13,1937696,1940046
