trialnr,blocknr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1  
336,1,cs8.bmp,neu,900,8211.jpg,1000,maske_8.bmp,500,maske_1.bmp,100,8211.jpg,3550.2.jpg,1121.jpg,7830.jpg,5395.jpg,1935.jpg
300,1,cs20.bmp,neu,30,2635.jpg,1000,maske_5.bmp,500,maske_2.bmp,970,7187.jpg,2575.jpg,7820.jpg,5731.jpg,2635.jpg,2220.jpg
84,1,cs14.bmp,pos,100,2040.jpg,1000,maske_9.bmp,500,maske_3.bmp,900,cs2.bmp,cs14.bmp,cs30.bmp,cs24.bmp,cs19.bmp,cs3.bmp
312,1,cs20.bmp,neu,30,4631.JPG,1000,maske_6.bmp,500,maske_4.bmp,970,5920.JPG,7550.jpg,5510.jpg,7004.jpg,4631.JPG,3550.2.jpg
216,1,cs1.bmp,neg,100,9435.jpg,1000,maske_10.bmp,500,maske_11.bmp,900,cs11.bmp,cs12.bmp,cs1.bmp,cs28.bmp,cs9.bmp,cs10.bmp
156,1,cs21.bmp,neg,30,9320.jpg,1000,maske_10.bmp,500,maske_11.bmp,970,cs1.bmp,cs11.bmp,cs12.bmp,cs21.bmp,cs28.bmp,cs26.bmp
114,1,cs19.bmp,pos,900,2080.jpg,1000,maske_12.bmp,500,maske_11.bmp,100,cs19.bmp,cs2.bmp,cs14.bmp,cs22.bmp,cs30.bmp,cs3.bmp
264,1,cs17.bmp,neu,30,5395.jpg,1000,maske_4.bmp,500,maske_6.bmp,970,5395.jpg,2580.jpg,7503.JPG,2220.jpg,7640.jpg,7830.jpg
108,1,cs7.bmp,pos,900,2660.jpg,1000,maske_12.bmp,500,maske_10.bmp,100,cs5.bmp,cs23.bmp,cs30.bmp,cs25.bmp,cs7.bmp,cs19.bmp
72,1,cs22.bmp,pos,30,2260.JPG,1000,maske_11.bmp,500,maske_3.bmp,970,cs24.bmp,cs22.bmp,cs14.bmp,cs23.bmp,cs25.bmp,cs3.bmp
330,1,cs8.bmp,neu,900,2372.jpg,1000,maske_1.bmp,500,maske_12.bmp,100,1935.jpg,1616.jpg,2372.jpg,1121.jpg,7004.jpg,7503.JPG
192,1,cs11.bmp,neg,30,9340.JPG,1000,maske_3.bmp,500,maske_4.bmp,970,cs28.bmp,cs27.bmp,cs9.bmp,cs1.bmp,cs11.bmp,cs26.bmp
234,1,cs12.bmp,neg,900,2900.1.jpg,1000,maske_9.bmp,500,maske_1.bmp,100,cs12.bmp,cs1.bmp,cs11.bmp,cs10.bmp,cs9.bmp,cs29.bmp
276,1,cs16.bmp,neu,100,7211.jpg,1000,maske_1.bmp,500,maske_3.bmp,900,7233.jpg,7620.JPG,7004.jpg,3550.2.jpg,7211.jpg,7640.jpg
246,1,cs17.bmp,neu,30,5510.jpg,1000,maske_4.bmp,500,maske_7.bmp,970,5740.jpg,7211.jpg,5510.jpg,1121.jpg,7830.jpg,5395.jpg
30,1,cs5.bmp,pos,30,2040.jpg,1000,maske_5.bmp,500,maske_1.bmp,970,cs5.bmp,cs23.bmp,cs13.bmp,cs25.bmp,cs7.bmp,cs30.bmp
210,1,cs1.bmp,neg,100,2750.jpg,1000,maske_4.bmp,500,maske_12.bmp,900,cs12.bmp,cs29.bmp,cs28.bmp,cs1.bmp,cs6.bmp,cs26.bmp
282,1,cs4.bmp,neu,900,7503.JPG,1000,maske_4.bmp,500,maske_1.bmp,100,7211.jpg,5920.JPG,7503.JPG,7830.jpg,2220.jpg,5455.jpg
6,1,cs23.bmp,pos,30,2341.jpg,1000,maske_6.bmp,500,maske_8.bmp,970,cs23.bmp,cs22.bmp,cs5.bmp,cs2.bmp,cs3.bmp,cs7.bmp
306,1,cs20.bmp,neu,30,2620.jpg,1000,maske_12.bmp,500,maske_1.bmp,970,1935.jpg,2620.jpg,5740.jpg,4631.JPG,2372.jpg,7490.jpg
24,1,cs3.bmp,pos,30,2057.jpg,1000,maske_10.bmp,500,maske_4.bmp,970,cs23.bmp,cs3.bmp,cs19.bmp,cs30.bmp,cs13.bmp,cs22.bmp
126,1,cs15.bmp,neg,30,2205.jpg,1000,maske_7.bmp,500,maske_2.bmp,970,cs15.bmp,cs6.bmp,cs21.bmp,cs1.bmp,cs11.bmp,cs9.bmp
198,1,cs10.bmp,neg,100,2141.jpg,1000,maske_9.bmp,500,maske_7.bmp,900,cs28.bmp,cs29.bmp,cs11.bmp,cs21.bmp,cs12.bmp,cs10.bmp
138,1,cs27.bmp,neg,30,9290.jpg,1000,maske_7.bmp,500,maske_2.bmp,970,cs1.bmp,cs21.bmp,cs6.bmp,cs11.bmp,cs15.bmp,cs27.bmp
36,1,cs5.bmp,pos,30,1999.jpg,1000,maske_6.bmp,500,maske_5.bmp,970,cs3.bmp,cs22.bmp,cs13.bmp,cs23.bmp,cs25.bmp,cs5.bmp
150,1,cs21.bmp,neg,30,6831.jpg,1000,maske_4.bmp,500,maske_11.bmp,970,cs26.bmp,cs21.bmp,cs28.bmp,cs12.bmp,cs9.bmp,cs29.bmp
258,1,cs17.bmp,neu,30,2372.jpg,1000,maske_11.bmp,500,maske_7.bmp,970,7004.jpg,1121.jpg,2372.jpg,2487.jpg,4631.JPG,7233.jpg
252,1,cs17.bmp,neu,30,7504.jpg,1000,maske_9.bmp,500,maske_3.bmp,970,7820.jpg,7620.JPG,2220.jpg,7504.jpg,7550.jpg,1935.jpg
132,1,cs9.bmp,neg,30,3300.jpg,1000,maske_1.bmp,500,maske_5.bmp,970,cs29.bmp,cs6.bmp,cs9.bmp,cs10.bmp,cs28.bmp,cs26.bmp
222,1,cs29.bmp,neg,900,9435.jpg,1000,maske_2.bmp,500,maske_9.bmp,100,cs6.bmp,cs21.bmp,cs29.bmp,cs1.bmp,cs10.bmp,cs11.bmp
60,1,cs13.bmp,pos,30,1440.jpg,1000,maske_11.bmp,500,maske_10.bmp,970,cs19.bmp,cs7.bmp,cs14.bmp,cs13.bmp,cs3.bmp,cs30.bmp
120,1,cs19.bmp,pos,900,1463.jpg,1000,maske_9.bmp,500,maske_11.bmp,100,cs7.bmp,cs24.bmp,cs19.bmp,cs14.bmp,cs23.bmp,cs22.bmp
240,1,cs12.bmp,neg,900,9041.jpg,1000,maske_1.bmp,500,maske_12.bmp,100,cs26.bmp,cs12.bmp,cs28.bmp,cs27.bmp,cs15.bmp,cs21.bmp
144,1,cs28.bmp,neg,30,2053.JPG,1000,maske_7.bmp,500,maske_6.bmp,970,cs9.bmp,cs10.bmp,cs15.bmp,cs28.bmp,cs27.bmp,cs1.bmp
90,1,cs25.bmp,pos,100,1463.jpg,1000,maske_12.bmp,500,maske_8.bmp,900,cs19.bmp,cs5.bmp,cs25.bmp,cs7.bmp,cs2.bmp,cs23.bmp
324,1,cs18.bmp,neu,100,2635.jpg,1000,maske_1.bmp,500,maske_7.bmp,900,1935.jpg,2575.jpg,7490.jpg,7233.jpg,2635.jpg,5510.jpg
12,1,cs2.bmp,pos,30,1710.JPG,1000,maske_9.bmp,500,maske_8.bmp,970,cs25.bmp,cs2.bmp,cs30.bmp,cs24.bmp,cs14.bmp,cs22.bmp
318,1,cs18.bmp,neu,100,5535.jpg,1000,maske_9.bmp,500,maske_6.bmp,900,7640.jpg,1935.jpg,7830.jpg,2220.jpg,5535.jpg,2635.jpg
204,1,cs10.bmp,neg,100,9180.JPG,1000,maske_6.bmp,500,maske_9.bmp,900,cs15.bmp,cs11.bmp,cs12.bmp,cs1.bmp,cs27.bmp,cs10.bmp
228,1,cs29.bmp,neg,900,9290.jpg,1000,maske_7.bmp,500,maske_2.bmp,100,cs15.bmp,cs12.bmp,cs9.bmp,cs21.bmp,cs27.bmp,cs29.bmp
288,1,cs4.bmp,neu,900,5535.jpg,1000,maske_3.bmp,500,maske_2.bmp,100,5510.jpg,5535.jpg,7640.jpg,3550.2.jpg,7233.jpg,7820.jpg
48,1,cs30.bmp,pos,30,2345.jpg,1000,maske_8.bmp,500,maske_1.bmp,970,cs30.bmp,cs19.bmp,cs14.bmp,cs24.bmp,cs5.bmp,cs23.bmp
162,1,cs6.bmp,neg,30,9280.jpg,1000,maske_4.bmp,500,maske_1.bmp,970,cs29.bmp,cs26.bmp,cs21.bmp,cs28.bmp,cs6.bmp,cs10.bmp
294,1,cs20.bmp,neu,30,7490.jpg,1000,maske_1.bmp,500,maske_2.bmp,970,8211.jpg,7233.jpg,7080.jpg,7490.jpg,1121.jpg,7187.jpg
54,1,cs13.bmp,pos,30,2660.jpg,1000,maske_9.bmp,500,maske_6.bmp,970,cs13.bmp,cs2.bmp,cs22.bmp,cs23.bmp,cs30.bmp,cs3.bmp
78,1,cs14.bmp,pos,100,2260.JPG,1000,maske_6.bmp,500,maske_5.bmp,900,cs30.bmp,cs25.bmp,cs19.bmp,cs7.bmp,cs14.bmp,cs23.bmp
168,1,cs6.bmp,neg,30,3300.jpg,1000,maske_6.bmp,500,maske_5.bmp,970,cs29.bmp,cs15.bmp,cs9.bmp,cs27.bmp,cs6.bmp,cs11.bmp
66,1,cs22.bmp,pos,30,5910.JPG,1000,maske_8.bmp,500,maske_2.bmp,970,cs7.bmp,cs5.bmp,cs3.bmp,cs14.bmp,cs22.bmp,cs2.bmp
42,1,cs30.bmp,pos,30,1440.jpg,1000,maske_10.bmp,500,maske_7.bmp,970,cs25.bmp,cs2.bmp,cs19.bmp,cs30.bmp,cs3.bmp,cs13.bmp
18,1,cs24.bmp,pos,30,5910.JPG,1000,maske_1.bmp,500,maske_6.bmp,970,cs30.bmp,cs14.bmp,cs25.bmp,cs5.bmp,cs24.bmp,cs3.bmp
270,1,cs16.bmp,neu,100,2575.jpg,1000,maske_2.bmp,500,maske_6.bmp,900,2220.jpg,1935.jpg,2575.jpg,7820.jpg,7080.jpg,2635.jpg
180,1,cs26.bmp,neg,30,7359.jpg,1000,maske_9.bmp,500,maske_10.bmp,970,cs29.bmp,cs12.bmp,cs10.bmp,cs15.bmp,cs26.bmp,cs28.bmp
96,1,cs25.bmp,pos,100,2340.JPG,1000,maske_10.bmp,500,maske_5.bmp,900,cs19.bmp,cs7.bmp,cs25.bmp,cs5.bmp,cs2.bmp,cs14.bmp
186,1,cs11.bmp,neg,30,9000.jpg,1000,maske_2.bmp,500,maske_4.bmp,970,cs11.bmp,cs15.bmp,cs9.bmp,cs10.bmp,cs1.bmp,cs6.bmp
102,1,cs7.bmp,pos,900,1440.jpg,1000,maske_6.bmp,500,maske_10.bmp,100,cs23.bmp,cs2.bmp,cs14.bmp,cs7.bmp,cs30.bmp,cs13.bmp
174,1,cs26.bmp,neg,30,9342.jpg,1000,maske_1.bmp,500,maske_11.bmp,970,cs28.bmp,cs10.bmp,cs15.bmp,cs12.bmp,cs26.bmp,cs21.bmp
97,2,cs7.bmp,pos,900,5831.jpg,1000,maske_10.bmp,500,maske_2.bmp,100,cs30.bmp,cs19.bmp,cs5.bmp,cs7.bmp,cs25.bmp,cs24.bmp
259,2,cs17.bmp,neu,30,7640.jpg,1000,maske_2.bmp,500,maske_4.bmp,970,2575.jpg,5920.JPG,7620.JPG,7503.JPG,7640.jpg,3550.2.jpg
55,2,cs13.bmp,pos,30,8420.JPG,1000,maske_6.bmp,500,maske_9.bmp,970,cs25.bmp,cs30.bmp,cs2.bmp,cs5.bmp,cs3.bmp,cs13.bmp
85,2,cs25.bmp,pos,100,4626.jpg,1000,maske_4.bmp,500,maske_2.bmp,900,cs19.bmp,cs25.bmp,cs2.bmp,cs5.bmp,cs14.bmp,cs22.bmp
169,2,cs26.bmp,neg,30,9561.jpg,1000,maske_4.bmp,500,maske_8.bmp,970,cs26.bmp,cs6.bmp,cs15.bmp,cs1.bmp,cs29.bmp,cs28.bmp
49,2,cs13.bmp,pos,30,5830.JPG,1000,maske_7.bmp,500,maske_4.bmp,970,cs25.bmp,cs5.bmp,cs13.bmp,cs3.bmp,cs22.bmp,cs14.bmp
271,2,cs16.bmp,neu,100,5731.jpg,1000,maske_3.bmp,500,maske_5.bmp,900,7830.jpg,7004.jpg,2580.jpg,8211.jpg,2620.jpg,5731.jpg
253,2,cs17.bmp,neu,30,1121.jpg,1000,maske_4.bmp,500,maske_9.bmp,970,7490.jpg,1121.jpg,5535.jpg,1935.jpg,3550.2.jpg,7080.jpg
247,2,cs17.bmp,neu,30,2487.jpg,1000,maske_10.bmp,500,maske_4.bmp,970,5731.jpg,2620.jpg,7211.jpg,7820.jpg,2487.jpg,7640.jpg
13,2,cs24.bmp,pos,30,2080.jpg,1000,maske_9.bmp,500,maske_11.bmp,970,cs13.bmp,cs24.bmp,cs23.bmp,cs22.bmp,cs3.bmp,cs2.bmp
