trialnr,blocknr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1  
156,1,cs7.bmp,neg,30,6311.jpg,1000,maske_6.bmp,500,maske_2.bmp,970,cs10.bmp,cs18.bmp,cs2.bmp,cs7.bmp,cs19.bmp,cs6.bmp
330,1,cs5.bmp,neu,900,7233.jpg,1000,maske_4.bmp,500,maske_12.bmp,100,8211.jpg,7004.jpg,7090.jpg,2372.jpg,5510.jpg,7233.jpg
78,1,cs24.bmp,pos,100,2260.JPG,1000,maske_2.bmp,500,maske_1.bmp,900,cs27.bmp,cs26.bmp,cs24.bmp,cs25.bmp,cs11.bmp,cs23.bmp
6,1,cs25.bmp,pos,30,5831.jpg,1000,maske_12.bmp,500,maske_2.bmp,970,cs27.bmp,cs28.bmp,cs17.bmp,cs3.bmp,cs25.bmp,cs8.bmp
132,1,cs10.bmp,neg,30,2455.jpg,1000,maske_4.bmp,500,maske_12.bmp,970,cs30.bmp,cs19.bmp,cs10.bmp,cs6.bmp,cs20.bmp,cs16.bmp
36,1,cs9.bmp,pos,30,2550.jpg,1000,maske_11.bmp,500,maske_2.bmp,970,cs14.bmp,cs27.bmp,cs26.bmp,cs9.bmp,cs24.bmp,cs8.bmp
84,1,cs24.bmp,pos,100,2150.JPG,1000,maske_10.bmp,500,maske_3.bmp,900,cs11.bmp,cs28.bmp,cs24.bmp,cs3.bmp,cs9.bmp,cs26.bmp
144,1,cs2.bmp,neg,30,3160.JPG,1000,maske_10.bmp,500,maske_11.bmp,970,cs2.bmp,cs16.bmp,cs18.bmp,cs20.bmp,cs30.bmp,cs6.bmp
246,1,cs13.bmp,neu,30,2575.jpg,1000,maske_6.bmp,500,maske_5.bmp,970,2575.jpg,7620.JPG,2635.jpg,1121.jpg,1313.jpg,2220.jpg
72,1,cs26.bmp,pos,30,2091.jpg,1000,maske_2.bmp,500,maske_5.bmp,970,cs26.bmp,cs25.bmp,cs23.bmp,cs27.bmp,cs24.bmp,cs17.bmp
120,1,cs8.bmp,pos,900,2080.jpg,1000,maske_7.bmp,500,maske_11.bmp,100,cs17.bmp,cs14.bmp,cs27.bmp,cs9.bmp,cs8.bmp,cs23.bmp
60,1,cs27.bmp,pos,30,2340.JPG,1000,maske_10.bmp,500,maske_11.bmp,970,cs27.bmp,cs14.bmp,cs11.bmp,cs8.bmp,cs24.bmp,cs25.bmp
150,1,cs7.bmp,neg,30,9430.JPG,1000,maske_9.bmp,500,maske_12.bmp,970,cs18.bmp,cs7.bmp,cs15.bmp,cs6.bmp,cs29.bmp,cs16.bmp
102,1,cs3.bmp,pos,900,2070.jpg,1000,maske_12.bmp,500,maske_7.bmp,100,cs23.bmp,cs9.bmp,cs11.bmp,cs28.bmp,cs26.bmp,cs3.bmp
48,1,cs17.bmp,pos,30,1463.jpg,1000,maske_11.bmp,500,maske_10.bmp,970,cs14.bmp,cs23.bmp,cs17.bmp,cs26.bmp,cs25.bmp,cs9.bmp
312,1,cs22.bmp,neu,30,7830.jpg,1000,maske_4.bmp,500,maske_1.bmp,970,1616.jpg,7830.jpg,2372.jpg,7640.jpg,4631.JPG,2635.jpg
186,1,cs15.bmp,neg,30,3300.jpg,1000,maske_7.bmp,500,maske_8.bmp,970,cs7.bmp,cs16.bmp,cs15.bmp,cs19.bmp,cs30.bmp,cs4.bmp
258,1,cs13.bmp,neu,30,1313.jpg,1000,maske_5.bmp,500,maske_10.bmp,970,1313.jpg,5731.jpg,7090.jpg,4631.JPG,2575.jpg,2372.jpg
282,1,cs1.bmp,neu,900,5920.JPG,1000,maske_3.bmp,500,maske_10.bmp,100,5920.JPG,7504.jpg,1935.jpg,1616.jpg,7000.jpg,4631.JPG
114,1,cs8.bmp,pos,900,2040.jpg,1000,maske_4.bmp,500,maske_12.bmp,100,cs27.bmp,cs26.bmp,cs8.bmp,cs25.bmp,cs28.bmp,cs3.bmp
270,1,cs12.bmp,neu,100,7640.jpg,1000,maske_6.bmp,500,maske_2.bmp,900,5510.jpg,2575.jpg,7004.jpg,1616.jpg,1313.jpg,7640.jpg
210,1,cs19.bmp,neg,100,2205.jpg,1000,maske_11.bmp,500,maske_2.bmp,900,cs19.bmp,cs2.bmp,cs15.bmp,cs18.bmp,cs20.bmp,cs6.bmp
138,1,cs20.bmp,neg,30,9280.jpg,1000,maske_12.bmp,500,maske_4.bmp,970,cs7.bmp,cs19.bmp,cs20.bmp,cs15.bmp,cs29.bmp,cs16.bmp
306,1,cs22.bmp,neu,30,1313.jpg,1000,maske_9.bmp,500,maske_7.bmp,970,7640.jpg,1313.jpg,7233.jpg,1935.jpg,7000.jpg,5731.jpg
96,1,cs28.bmp,pos,100,2345.jpg,1000,maske_9.bmp,500,maske_3.bmp,900,cs28.bmp,cs26.bmp,cs8.bmp,cs11.bmp,cs27.bmp,cs17.bmp
228,1,cs4.bmp,neg,900,9611.jpg,1000,maske_1.bmp,500,maske_7.bmp,100,cs4.bmp,cs20.bmp,cs15.bmp,cs16.bmp,cs2.bmp,cs10.bmp
276,1,cs12.bmp,neu,100,1935.jpg,1000,maske_11.bmp,500,maske_7.bmp,900,2575.jpg,5535.jpg,1313.jpg,1935.jpg,7211.jpg,7090.jpg
54,1,cs27.bmp,pos,30,2058.jpg,1000,maske_6.bmp,500,maske_1.bmp,970,cs17.bmp,cs23.bmp,cs27.bmp,cs24.bmp,cs28.bmp,cs8.bmp
66,1,cs26.bmp,pos,30,1440.jpg,1000,maske_7.bmp,500,maske_6.bmp,970,cs23.bmp,cs27.bmp,cs14.bmp,cs9.bmp,cs24.bmp,cs26.bmp
300,1,cs22.bmp,neu,30,7490.jpg,1000,maske_12.bmp,500,maske_4.bmp,970,2487.jpg,5731.jpg,7490.jpg,5535.jpg,7640.jpg,1616.jpg
234,1,cs18.bmp,neg,900,9041.jpg,1000,maske_8.bmp,500,maske_5.bmp,100,cs7.bmp,cs29.bmp,cs18.bmp,cs16.bmp,cs20.bmp,cs30.bmp
240,1,cs18.bmp,neg,900,9435.jpg,1000,maske_2.bmp,500,maske_7.bmp,100,cs2.bmp,cs4.bmp,cs16.bmp,cs20.bmp,cs18.bmp,cs30.bmp
288,1,cs1.bmp,neu,900,7550.jpg,1000,maske_12.bmp,500,maske_7.bmp,100,7211.jpg,1121.jpg,7640.jpg,5920.JPG,5740.jpg,7550.jpg
294,1,cs22.bmp,neu,30,7820.jpg,1000,maske_2.bmp,500,maske_9.bmp,970,7620.JPG,1121.jpg,5740.jpg,7000.jpg,7820.jpg,2620.jpg
126,1,cs29.bmp,neg,30,2455.jpg,1000,maske_1.bmp,500,maske_11.bmp,970,cs30.bmp,cs2.bmp,cs10.bmp,cs29.bmp,cs4.bmp,cs7.bmp
198,1,cs16.bmp,neg,100,9430.JPG,1000,maske_11.bmp,500,maske_4.bmp,900,cs16.bmp,cs29.bmp,cs19.bmp,cs6.bmp,cs30.bmp,cs15.bmp
336,1,cs5.bmp,neu,900,7640.jpg,1000,maske_3.bmp,500,maske_9.bmp,100,7004.jpg,7503.JPG,7640.jpg,7187.jpg,2620.jpg,2580.jpg
108,1,cs3.bmp,pos,900,8420.JPG,1000,maske_12.bmp,500,maske_11.bmp,100,cs26.bmp,cs9.bmp,cs3.bmp,cs27.bmp,cs14.bmp,cs11.bmp
174,1,cs6.bmp,neg,30,7359.jpg,1000,maske_9.bmp,500,maske_10.bmp,970,cs15.bmp,cs30.bmp,cs19.bmp,cs6.bmp,cs16.bmp,cs20.bmp
192,1,cs15.bmp,neg,30,2900.1.jpg,1000,maske_5.bmp,500,maske_8.bmp,970,cs2.bmp,cs15.bmp,cs4.bmp,cs10.bmp,cs18.bmp,cs6.bmp
24,1,cs23.bmp,pos,30,1750.JPG,1000,maske_3.bmp,500,maske_5.bmp,970,cs3.bmp,cs23.bmp,cs24.bmp,cs11.bmp,cs25.bmp,cs14.bmp
42,1,cs17.bmp,pos,30,1440.jpg,1000,maske_2.bmp,500,maske_10.bmp,970,cs23.bmp,cs14.bmp,cs17.bmp,cs24.bmp,cs9.bmp,cs3.bmp
90,1,cs28.bmp,pos,100,2340.JPG,1000,maske_5.bmp,500,maske_9.bmp,900,cs3.bmp,cs28.bmp,cs17.bmp,cs11.bmp,cs14.bmp,cs8.bmp
162,1,cs30.bmp,neg,30,9330.jpg,1000,maske_2.bmp,500,maske_1.bmp,970,cs15.bmp,cs30.bmp,cs20.bmp,cs6.bmp,cs18.bmp,cs16.bmp
264,1,cs13.bmp,neu,30,4631.JPG,1000,maske_8.bmp,500,maske_9.bmp,970,5920.JPG,7004.jpg,2620.jpg,5510.jpg,7490.jpg,4631.JPG
180,1,cs6.bmp,neg,30,9340.JPG,1000,maske_6.bmp,500,maske_4.bmp,970,cs18.bmp,cs19.bmp,cs4.bmp,cs20.bmp,cs6.bmp,cs30.bmp
222,1,cs4.bmp,neg,900,2455.jpg,1000,maske_12.bmp,500,maske_9.bmp,100,cs10.bmp,cs30.bmp,cs6.bmp,cs4.bmp,cs19.bmp,cs20.bmp
324,1,cs21.bmp,neu,100,7004.jpg,1000,maske_1.bmp,500,maske_6.bmp,900,2220.jpg,4631.JPG,7080.jpg,7504.jpg,7004.jpg,1121.jpg
204,1,cs16.bmp,neg,100,9530.JPG,1000,maske_11.bmp,500,maske_7.bmp,900,cs19.bmp,cs30.bmp,cs16.bmp,cs7.bmp,cs18.bmp,cs20.bmp
216,1,cs19.bmp,neg,100,2900.1.jpg,1000,maske_9.bmp,500,maske_11.bmp,900,cs6.bmp,cs29.bmp,cs19.bmp,cs4.bmp,cs30.bmp,cs16.bmp
318,1,cs21.bmp,neu,100,7233.jpg,1000,maske_11.bmp,500,maske_7.bmp,900,7503.JPG,7620.JPG,7233.jpg,5731.jpg,7550.jpg,4631.JPG
252,1,cs13.bmp,neu,30,7090.jpg,1000,maske_2.bmp,500,maske_7.bmp,970,3550.2.jpg,7090.jpg,7620.JPG,2620.jpg,7187.jpg,7490.jpg
30,1,cs9.bmp,pos,30,1710.JPG,1000,maske_7.bmp,500,maske_2.bmp,970,cs28.bmp,cs23.bmp,cs27.bmp,cs26.bmp,cs17.bmp,cs9.bmp
12,1,cs14.bmp,pos,30,2058.jpg,1000,maske_2.bmp,500,maske_9.bmp,970,cs24.bmp,cs25.bmp,cs14.bmp,cs8.bmp,cs11.bmp,cs28.bmp
168,1,cs30.bmp,neg,30,9415.jpg,1000,maske_1.bmp,500,maske_11.bmp,970,cs30.bmp,cs10.bmp,cs29.bmp,cs20.bmp,cs18.bmp,cs4.bmp
18,1,cs11.bmp,pos,30,1920.JPG,1000,maske_1.bmp,500,maske_9.bmp,970,cs11.bmp,cs3.bmp,cs26.bmp,cs9.bmp,cs24.bmp,cs27.bmp
307,2,cs22.bmp,neu,30,5740.jpg,1000,maske_4.bmp,500,maske_7.bmp,970,5535.jpg,7830.jpg,5740.jpg,5731.jpg,7211.jpg,3550.2.jpg
247,2,cs13.bmp,neu,30,7640.jpg,1000,maske_1.bmp,500,maske_9.bmp,970,2220.jpg,7640.jpg,7820.jpg,7504.jpg,8211.jpg,7503.JPG
277,2,cs1.bmp,neu,900,1935.jpg,1000,maske_8.bmp,500,maske_6.bmp,100,7233.jpg,7187.jpg,7503.JPG,2372.jpg,1935.jpg,2487.jpg
271,2,cs12.bmp,neu,100,2220.jpg,1000,maske_11.bmp,500,maske_8.bmp,900,5740.jpg,2220.jpg,2635.jpg,2580.jpg,1616.jpg,7550.jpg
61,2,cs26.bmp,pos,30,1460.JPG,1000,maske_2.bmp,500,maske_11.bmp,970,cs9.bmp,cs14.bmp,cs8.bmp,cs11.bmp,cs26.bmp,cs27.bmp
199,2,cs16.bmp,neg,100,3220.JPG,1000,maske_7.bmp,500,maske_8.bmp,900,cs29.bmp,cs15.bmp,cs16.bmp,cs30.bmp,cs7.bmp,cs4.bmp
235,2,cs18.bmp,neg,900,3220.JPG,1000,maske_12.bmp,500,maske_5.bmp,100,cs18.bmp,cs4.bmp,cs20.bmp,cs6.bmp,cs10.bmp,cs30.bmp
67,2,cs26.bmp,pos,30,5831.jpg,1000,maske_2.bmp,500,maske_11.bmp,970,cs9.bmp,cs17.bmp,cs3.bmp,cs26.bmp,cs8.bmp,cs27.bmp
163,2,cs30.bmp,neg,30,9430.JPG,1000,maske_9.bmp,500,maske_6.bmp,970,cs7.bmp,cs18.bmp,cs2.bmp,cs10.bmp,cs16.bmp,cs30.bmp
