subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
19,cs17.bmp,15,9647946,9656880
19,cs30.bmp,17,9657669,9660920
19,cs12.bmp,11,9661617,9665968
19,cs15.bmp,13,9666661,9671161
19,cs9.bmp,9,9671860,9675792
19,cs20.bmp,12,9676482,9680920
19,cs29.bmp,13,9681621,9686449
19,cs11.bmp,9,9687151,9691281
19,cs26.bmp,15,9691971,9694912
19,cs25.bmp,13,9695605,9699040
19,cs3.bmp,10,9700032,9703913
19,cs23.bmp,13,9704604,9710512
19,cs28.bmp,10,9711215,9715512
19,cs13.bmp,17,9716255,9718760
19,cs21.bmp,16,9719456,9722329
19,cs27.bmp,17,9723021,9724913
19,cs19.bmp,14,9725610,9728336
19,cs22.bmp,16,9729030,9731664
19,cs5.bmp,12,9732359,9735248
19,cs14.bmp,11,9735945,9739161
19,cs1.bmp,9,9739864,9742569
19,cs2.bmp,10,9743261,9746336
19,cs8.bmp,11,9747036,9750104
19,cs24.bmp,9,9750801,9756193
19,cs4.bmp,9,9756894,9759993
19,cs10.bmp,9,9760691,9763992
19,cs16.bmp,11,9764690,9767720
19,cs6.bmp,8,9768419,9772024
19,cs7.bmp,9,9772722,9775145
19,cs18.bmp,11,9775840,9778385
